Data_Point,Test_Time(s),Test_Time(h),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Power(W),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Cycle_Time,Temperature (C)_1,Temperature (C)_2
12,410.3607022,0.113989084,10/11/2018 13:06:24,110.30222,2,1,1.471795917,3.192229509,0.045108895,4.698310357,0,0.140019269,0,0.001132166,0,0,0,0,0:06:50.317,21.00933838,20.77096176
13,460.3317798,0.127869939,10/11/2018 13:07:14,160.2732975,2,1,1.471795917,3.242468834,0.065545594,4.772252389,0,0.205788956,0,0.000965231,0,0,0,0,0:07:40.288,20.77178383,20.68314362
14,521.2722149,0.144797837,10/11/2018 13:08:15,221.2137326,2,1,1.471795917,3.292708158,0.090468421,4.846194422,0,0.287243661,0,0.000774703,0,0,0,0,0:08:41.228,20.98264313,20.8191433
15,598.1040077,0.166140002,10/11/2018 13:09:32,298.0455255,2,1,1.471795917,3.342947245,0.121890647,4.920136104,0,0.391525068,0,0.000605158,0,0,0,0,0:09:58.060,21.10541344,20.64352417
16,705.8435477,0.196067652,10/11/2018 13:11:20,405.7850654,2,1,1.471795917,3.393186569,0.165954289,4.994078137,0,0.540011841,0,0.000422313,0,0,0,0,0:11:45.800,21.06138611,20.97262764
17,900.0091148,0.250002532,10/11/2018 13:14:34,599.9506326,2,1,1.471795917,3.443425655,0.245366759,5.068019819,0,0.811632506,0,0.000304447,0,0,0,0,0:14:59.965,21.60168648,20.9155407
18,1173.319181,0.325921995,10/11/2018 13:19:07,873.2606989,2,1,1.473587275,3.49366498,0.35715556,5.148220256,0,1.199477168,0,0.000181533,0,0,0,0,0:19:33.275,21.98318291,20.99881172
19,1473.333566,0.409259324,10/11/2018 13:24:07,1173.275083,2,1,1.471795917,3.530202627,0.479848541,5.195737811,0,1.630494798,0,0.000118808,0,0,0,0,0:24:33.290,22.34314346,21.06022644
20,1773.348006,0.492596668,10/11/2018 13:29:07,1473.289523,2,1,1.471795917,3.565522432,0.602564131,5.247721356,0,2.065823294,0,0.000120693,0,0,0,0,0:29:33.304,22.2337532,21.39803505
21,2073.36261,0.575934058,10/11/2018 13:34:07,1773.304128,2,1,1.471795917,3.607845068,0.725271034,5.310011639,0,2.505861177,0,0.000179857,0,0,0,0,0:34:33.319,22.18572235,20.90235138
22,2373.376968,0.65927138,10/11/2018 13:39:07,2073.318486,2,1,1.473587275,3.651081324,0.847956123,5.380186977,0,2.95114813,0,0.000121399,0,0,0,0,0:39:33.333,21.87376785,21.41121292
23,2673.391225,0.742608674,10/11/2018 13:44:07,2373.332743,2,1,1.471795917,3.690663815,0.97066195,5.431903932,0,3.401715483,0,0.000121825,0,0,0,0,0:44:33.347,21.97506523,21.06471825
24,2973.405616,0.825946005,10/11/2018 13:49:07,2673.347134,2,1,1.473587275,3.719893932,1.093363474,5.481588361,0,3.856393187,0,6.09365E-05,0,0,0,0,0:49:33.362,21.98838806,21.00332451
25,3273.420035,0.909283343,10/11/2018 13:54:07,2973.361553,2,1,1.471795917,3.751255274,1.216108072,5.521082194,0,4.314878012,0,6.03237E-05,0,0,0,0,0:54:33.376,21.80316162,21.04269409
26,3573.434408,0.992620669,10/11/2018 13:59:07,3273.375925,2,1,1.473587275,3.787184,1.338807689,5.580746149,0,4.777310977,0,0.000180971,0,0,0,0,0:59:33.391,22.50570488,21.07339859
27,3873.448838,1.075958011,10/11/2018 14:04:07,3573.390356,2,1,1.471795917,3.827070951,1.46152597,5.632667399,0,5.244488045,0,0.0001207,0,0,0,0,1:04:33.405,22.29509735,21.31029892
28,4173.463311,1.159295364,10/11/2018 14:09:07,3873.404829,2,1,1.473587275,3.866957664,1.584245163,5.698299606,0,5.716622903,0,0.000121778,0,0,0,0,1:09:33.419,22.55891037,21.05152893
29,4473.477761,1.242632711,10/11/2018 14:14:07,4173.419279,2,1,1.473587275,3.904408932,1.706949684,5.753487316,0,6.193440911,0,0.000120694,0,0,0,0,1:14:33.434,22.62429047,21.41555786
30,4773.492153,1.325970042,10/11/2018 14:19:07,4473.43367,2,1,1.471795917,3.939728498,1.829641508,5.798476316,0,6.674680271,0,6.03236E-05,0,0,0,0,1:19:33.448,22.29917526,21.09093475
31,5073.506596,1.409307388,10/11/2018 14:24:07,4773.448114,2,1,1.471795917,3.97200346,1.952377952,5.845978473,0,7.160256404,0,0.000120648,0,0,0,0,1:24:33.463,22.60692596,21.47259521
32,5373.521094,1.492644748,10/11/2018 14:29:07,5073.462612,2,1,1.471795917,4.00245142,2.075039363,5.890791656,0,7.649317424,0,0.000121023,0,0,0,0,1:29:33.477,22.4096489,21.05152893
33,5673.535373,1.575982048,10/11/2018 14:34:07,5373.476891,2,1,1.473587275,4.039597988,2.197786679,5.95270019,0,8.142793777,0,0.000121778,0,0,0,0,1:34:33.492,22.58553314,21.45076561
34,5973.549774,1.659319382,10/11/2018 14:39:07,5673.491292,2,1,1.473587275,4.088010311,2.320460793,6.024039973,0,8.641235932,0,0.000182619,0,0,0,0,1:39:33.506,22.4895668,21.35442352
35,6273.564122,1.742656701,10/11/2018 14:44:07,5973.50564,2,1,1.473587275,4.137031555,2.443184489,6.096277054,0,9.146018844,0,0.000181486,0,0,0,0,1:44:33.521,22.63881683,20.83234978
36,6573.578568,1.825994047,10/11/2018 14:49:07,6273.520086,2,1,1.473587275,4.169002056,2.565872624,6.143388377,0,9.655813131,0,6.06521E-05,0,0,0,0,1:49:33.535,22.56819725,20.8366375
37,6873.592882,1.909331356,10/11/2018 14:54:07,6573.534399,2,1,1.473587275,4.188793182,2.688578438,6.172552329,0,10.16861696,0,6.02761E-05,0,0,0,0,1:54:33.549,22.88398933,20.77954102
38,7030.022334,1.952783982,10/11/2018 14:56:44,6729.963851,2,1,1.473587275,4.200058937,2.75257934,6.189153402,0,10.43705252,0,0.000119171,0,0,0,0,1:57:09.978,23.34482765,20.86733437
39,7030.022446,1.952784013,10/11/2018 14:56:44,2.41504E-06,3,1,1.473587275,4.200058937,2.75257934,6.189153402,0,10.43705252,0,0.000119171,0,0,0,0,1:57:09.978,23.34482765,20.86733437
40,7030.038095,1.95278836,10/11/2018 14:56:44,0.01565147,3,1,1.489709258,4.200363636,2.752585817,6.257320596,0,10.43707973,0,0,0,0,0,0,1:57:09.994,23.34482765,20.86733437
41,7052.336057,1.958982238,10/11/2018 14:57:06,22.31361405,3,1,1.439552069,4.200363636,2.761644001,6.046642162,0,10.47512753,0,0,0,0,0,0,1:57:32.292,22.97190094,21.01651764
42,7085.728433,1.968257898,10/11/2018 14:57:40,55.70599,3,1,1.389394879,4.200363636,2.774763308,5.835963727,0,10.53023337,0,0,0,0,0,0,1:58:05.685,22.92794609,21.04721451
43,7125.073914,1.979187198,10/11/2018 14:58:19,95.0514712,3,1,1.33923769,4.200363636,2.789685817,5.625285293,0,10.59291348,0,-6.05582E-05,0,0,0,0,1:58:45.030,23.05981064,20.88053703
44,7164.564921,1.990156923,10/11/2018 14:58:58,134.5424779,3,1,1.289080501,4.200363636,2.804114314,5.414606859,0,10.65351858,0,0,0,0,0,0,1:59:24.521,23.20898438,21.0297184
45,7205.359083,2.001488634,10/11/2018 14:59:39,175.3366395,3,1,1.238923311,4.200363636,2.818452789,5.203928424,0,10.71374538,0,0,0,0,0,0,2:00:05.315,23.12108612,20.79273605
46,7245.298416,2.012582893,10/11/2018 15:00:19,215.2759727,3,1,1.188766122,4.200363636,2.831928588,4.99324999,0,10.77034873,0,0,0,0,0,0,2:00:45.254,23.41939735,20.86733437
47,7283.55026,2.023208406,10/11/2018 15:00:57,253.5278166,3,1,1.138608932,4.200363636,2.8443061,4.782571556,0,10.82233884,0,0,0,0,0,0,2:01:23.506,23.13439941,20.88053703
48,7321.786461,2.033829573,10/11/2018 15:01:36,291.7640181,3,1,1.088451743,4.200363636,2.856150683,4.571893121,0,10.87209044,0,0,0,0,0,0,2:02:01.742,23.07312775,20.59532166
49,7360.257068,2.044515852,10/11/2018 15:02:14,330.2346244,3,1,1.038294554,4.200363636,2.86752786,4.361214687,0,10.91987872,0,-6.05585E-05,0,0,0,0,2:02:40.213,23.02917099,20.77523804
50,7398.243265,2.055067574,10/11/2018 15:02:52,368.2208215,3,1,0.988137424,4.200363636,2.878236251,4.150536503,0,10.96485804,0,-6.05583E-05,0,0,0,0,2:03:18.199,22.70010948,21.11750221
51,7435.791945,2.065497763,10/11/2018 15:03:30,405.7695023,3,1,0.937980235,4.200363636,2.888295646,3.939858069,0,11.00711126,0,0,0,0,0,0,2:03:55.748,22.84933281,21.04292107
52,7474.481304,2.076244807,10/11/2018 15:04:08,444.4588607,3,1,0.887823045,4.200363636,2.898119658,3.729179635,0,11.04837571,0,0,0,0,0,0,2:04:34.437,22.76140213,20.88053703
53,7512.389376,2.086774827,10/11/2018 15:04:46,482.3669326,3,1,0.837665856,4.200363636,2.907217548,3.5185012,0,11.08659013,0,0,0,0,0,0,2:05:12.346,22.70010948,20.8937397
54,7551.188102,2.097552251,10/11/2018 15:05:25,521.1656589,3,1,0.787508667,4.200363636,2.915989045,3.307822766,0,11.12343365,0,6.09374E-05,0,0,0,0,2:05:51.144,22.35762405,20.92443275
55,7591.502564,2.108750712,10/11/2018 15:06:05,561.4801203,3,1,0.737351477,4.200363636,2.92454221,3.097144332,0,11.15936,0,0,0,0,0,0,2:06:31.458,22.38828087,20.95512962
56,7633.238927,2.120344146,10/11/2018 15:06:47,603.2164836,3,1,0.687194288,4.200363636,2.932813742,2.886465897,0,11.19410344,0,0,0,0,0,0,2:07:13.195,22.53754425,21.17888069
57,7676.584894,2.132384693,10/11/2018 15:07:30,646.5624514,3,1,0.637037098,4.200363636,2.940795739,2.675787463,0,11.2276307,0,0,0,0,0,0,2:07:56.541,22.32696915,21.34122276
58,7721.415055,2.144837515,10/11/2018 15:08:15,691.3926122,3,1,0.586879969,4.200363636,2.948423951,2.465109279,0,11.25967195,0,0,0,0,0,0,2:08:41.371,21.87903595,21.19207954
59,7768.745463,2.157984851,10/11/2018 15:09:03,738.7230199,3,1,0.536722779,4.200363636,2.95582878,2.254430845,0,11.29077493,0,0,0,0,0,0,2:09:28.702,22.19100761,21.35442352
60,7820.154164,2.172265045,10/11/2018 15:09:54,790.1317202,3,1,0.48656559,4.200363636,2.963155628,2.04375241,0,11.32155035,0,0,0,0,0,0,2:10:20.111,21.80436325,20.8191433
61,7877.953841,2.188320511,10/11/2018 15:10:52,847.9313976,3,1,0.436408401,4.200363636,2.970585833,1.833073976,0,11.35275997,0,0,0,0,0,0,2:11:17.910,21.87903595,21.34122276
62,7940.019317,2.205560921,10/11/2018 15:11:54,909.9968738,3,1,0.386251211,4.200363636,2.977696402,1.622395542,0,11.38262701,0,0,0,0,0,0,2:12:19.976,21.65500259,21.41578484
63,8011.850876,2.225514132,10/11/2018 15:13:06,981.8284328,3,1,0.336094022,4.200363636,2.984916815,1.411717107,0,11.41295547,0,0,0,0,0,0,2:13:31.807,21.58031464,20.8191433
64,8093.839183,2.248288662,10/11/2018 15:14:28,1063.81674,3,1,0.285936862,4.200363636,2.992022667,1.201038798,0,11.44280272,0,0,0,0,0,0,2:14:53.795,21.96703529,21.05612373
65,8195.187809,2.276441058,10/11/2018 15:16:09,1165.165365,3,1,0.235779658,4.200363636,2.999386134,0.990360301,0,11.47373195,0,6.05583E-05,0,0,0,0,2:16:35.143,21.51896095,21.27985573
66,8325.053522,2.312514867,10/11/2018 15:18:19,1295.031079,3,1,0.185622483,4.200363636,3.007003328,0.77968193,0,11.50572689,0,0,0,0,0,0,2:18:45.009,21.17213249,21.15712547
67,8463.263114,2.350906421,10/11/2018 15:20:37,1433.240671,3,1,0.146213263,4.200363636,3.013394267,0.614148874,0,11.53257117,0,0,0,0,0,0,2:21:03.220,21.09741402,21.30627251
68,9063.276424,2.517576784,10/11/2018 15:30:37,600.0131205,4,1,0,4.177832127,3.013394267,0,0,11.53257117,0,-5.9539E-05,0,0,0,0,2:31:03.232,20.96930122,21.5517025
69,9663.2895,2.684247083,10/11/2018 15:40:37,1200.026197,4,1,0,4.17235136,3.013394267,0,0,11.53257117,0,0,0,0,0,0,2:41:03.246,20.18986702,20.84962654
70,10263.3027,2.850917416,10/11/2018 15:50:37,1800.039394,4,1,0,4.169610977,3.013394267,0,0,11.53257117,0,6.02758E-05,0,0,0,0,2:51:03.259,20.63845634,21.37169266
71,10863.31584,3.017587734,10/11/2018 16:00:37,2400.052538,4,1,0,4.167479515,3.013394267,0,0,11.53257117,0,0,0,0,0,0,3:01:03.272,23.20898438,32.45624542
72,11463.32915,3.184258096,10/11/2018 16:10:37,3000.065844,4,1,0,4.167479515,3.013394267,0,0,11.53257117,0,0,0,0,0,0,3:11:03.285,39.04463959,55.24647522
73,12063.34205,3.350928347,10/11/2018 16:20:37,3600.078746,4,1,0,4.165043831,3.013394267,0,0,11.53257117,0,0,0,0,0,0,3:21:03.297,51.20954132,58.52977371
74,12663.35464,3.517598511,10/11/2018 16:30:37,4200.091336,4,1,0,4.161390305,3.013394267,0,0,11.53257117,0,0,0,0,0,0,3:31:03.310,56.90462112,59.85806274
75,13263.36711,3.684268642,10/11/2018 16:40:37,4800.103807,4,1,0,4.158345222,3.013394267,0,0,11.53257117,0,0,0,0,0,0,3:41:03.324,59.40971375,60.25868988
76,13863.37948,3.850938746,10/11/2018 16:50:37,5400.116181,4,1,0,4.15621376,3.013394267,0,0,11.53257117,0,6.08417E-05,0,0,0,0,3:51:03.335,60.23312759,60.21240234
77,14463.3918,4.017608834,10/11/2018 17:00:37,6000.128499,4,1,0,4.154082775,3.013394267,0,0,11.53257117,0,-6.00907E-05,0,0,0,0,4:01:03.347,60.66446686,60.42574692
78,15063.40412,4.184278921,10/11/2018 17:10:37,6600.140812,4,1,0,4.152560234,3.013394267,0,0,11.53257117,0,-6.05586E-05,0,0,0,0,4:11:03.361,60.43066788,60.04754639
79,15663.27569,4.350909914,10/11/2018 17:20:37,7200.012386,4,1,0,4.151342392,3.013394267,0,0,11.53257117,0,0,0,0,0,0,4:21:03.232,60.57555008,60.04754639
80,15663.29178,4.350914382,10/11/2018 17:20:38,0.015634139,5,1,-2.949201345,4.041424751,3.013394267,-11.91897531,1.28078E-05,11.53257117,5.17619E-05,0,0,0,0,0,4:21:03.247,60.66446686,60.28111649
81,15663.79183,4.351053287,10/11/2018 17:20:38,0.515693368,5,1,-2.949201345,4.038684845,3.013394267,-11.91089478,0.000371336,11.53257117,0.001500194,-0.000547981,0,0,0,0,4:21:03.748,60.66446686,60.13648224
82,15664.29188,4.35119219,10/11/2018 17:20:39,1.015743181,5,1,-2.949201345,4.036857605,3.013394267,-11.90550588,0.000793801,11.53257117,0.003206001,-0.000913429,0,0,0,0,4:21:04.248,60.48994446,60.10683823
83,15664.80747,4.351335409,10/11/2018 17:20:39,1.531330797,5,1,-2.949201345,4.035944462,3.013394267,-11.90281284,0.001216359,11.53257117,0.004911605,-0.001096058,0,0,0,0,4:21:04.764,60.64799118,59.97521973
84,15665.30759,4.351474331,10/11/2018 17:20:40,2.031450421,5,1,-2.950992823,4.034421921,3.013394267,-11.90555013,0.001613209,11.53257117,0.006512966,-0.001400566,0,0,0,0,4:21:05.264,60.63483047,60.03451538
85,15665.82314,4.351617539,10/11/2018 17:20:40,2.547000517,5,1,-2.949201345,4.033508301,3.013394267,-11.89562811,0.002035779,11.53257117,0.008217609,-0.00158329,0,0,0,0,4:21:05.779,60.70726776,60.10683823
86,15666.32321,4.351756447,10/11/2018 17:20:41,3.047066785,5,1,-2.949201345,4.032595158,3.013394267,-11.89293506,0.00249665,11.53257117,0.010076283,-0.001765919,0,0,0,0,4:21:06.279,60.63483047,60.10683823
87,15666.83885,4.35189968,10/11/2018 17:20:41,3.562705922,5,1,-2.950992823,4.031681538,3.013394267,-11.89746328,0.002919182,11.53257117,0.011779956,-0.001948643,0,0,0,0,4:21:06.794,60.50310516,60.04754639
88,15667.33885,4.352038569,10/11/2018 17:20:42,4.062708995,5,1,-2.950992823,4.030767918,3.013394267,-11.89476719,0.003277732,11.53257117,0.013225357,-0.002131367,0,0,0,0,4:21:07.295,60.48994446,60.10683823
89,15667.83889,4.35217747,10/11/2018 17:20:42,4.562751668,5,1,-2.949201345,4.030158997,3.013394267,-11.88575034,0.003738669,11.53257117,0.015083134,-0.002253151,0,0,0,0,4:21:07.795,60.69411087,60.16613007
90,15668.35452,4.352320701,10/11/2018 17:20:43,5.078382555,5,1,-2.949201345,4.029245853,3.013394267,-11.88305729,0.004161212,11.53257117,0.016785849,-0.00240559,0,0,0,0,4:21:08.311,60.66446686,60.28111649
91,15668.85453,4.35245959,10/11/2018 17:20:43,5.578384357,5,1,-2.949201345,4.028636932,3.013394267,-11.88126146,0.004519732,11.53257117,0.018230328,-0.00198468,0,0,0,0,4:21:08.811,60.63483047,59.96218872
92,15669.35457,4.352598491,10/11/2018 17:20:44,6.078426925,5,1,-2.949201345,4.028332233,3.013394267,-11.88036284,0.004980649,11.53257117,0.020087091,-0.00169441,0,0,0,0,4:21:09.310,60.73690414,60.13648224
93,15669.85457,4.352737381,10/11/2018 17:20:44,6.578429803,5,1,-2.950992823,4.027418613,3.013394267,-11.88488342,0.005339213,11.53257117,0.021531296,-0.001694496,0,0,0,0,4:21:09.811,60.63483047,60.10683823
94,15670.35464,4.35287629,10/11/2018 17:20:45,7.078502282,5,1,-2.950992823,4.026809692,3.013394267,-11.8830865,0.005800244,11.53257117,0.023387923,-0.001512937,0,0,0,0,4:21:10.310,60.57555008,60.04754639
95,15670.87028,4.353019523,10/11/2018 17:20:45,7.594140548,5,1,-2.949201345,4.026200771,3.013394267,-11.87407673,0.006222853,11.53257117,0.025089536,-0.001391908,0,0,0,0,4:21:10.827,60.63483047,60.10683823
96,15671.3703,4.353158416,10/11/2018 17:20:46,8.094156986,5,1,-2.950992823,4.02559185,3.013394267,-11.87949266,0.006581535,11.53257117,0.026533561,-0.001370597,0,0,0,0,4:21:11.326,60.70726776,60.10683823
97,15671.87031,4.353297308,10/11/2018 17:20:46,8.594169419,5,1,-2.949201345,4.024982929,3.013394267,-11.87048507,0.007042399,11.53257117,0.028388715,-0.001331344,0,0,0,0,4:21:11.826,60.56238937,60.10683823
98,15672.37036,4.353436211,10/11/2018 17:20:47,9.094217787,5,1,-2.949201345,4.024374008,3.013394267,-11.86868924,0.007400919,11.53257117,0.029831709,-0.001270766,0,0,0,0,4:21:12.327,60.70726776,60.10683823
99,15672.88598,4.353579438,10/11/2018 17:20:47,9.609837514,5,1,-2.950992823,4.024069786,3.013394267,-11.87500106,0.007823393,11.53257117,0.031531854,-0.001191716,0,0,0,0,4:21:12.842,60.63483047,60.25147629
100,15673.38601,4.353718335,10/11/2018 17:20:48,10.10986495,5,1,-2.950992823,4.023765087,3.013394267,-11.87410189,0.008284367,11.53257117,0.033386694,-0.001089295,0,0,0,0,4:21:13.341,60.63483047,60.25147629
101,15673.88601,4.353857224,10/11/2018 17:20:48,10.60986641,5,1,-2.950992823,4.022851467,3.013394267,-11.87140581,0.008642923,11.53257117,0.034829257,-0.001149854,0,0,0,0,4:21:13.842,60.70726776,60.10683823
102,15674.38607,4.35399613,10/11/2018 17:20:49,11.10992649,5,1,-2.949201345,4.022242546,3.013394267,-11.86240313,0.009103978,11.53257117,0.036683961,-0.001210313,0,0,0,0,4:21:14.342,60.63483047,60.10683823
103,15674.9017,4.354139361,10/11/2018 17:20:49,11.62555712,5,1,-2.950992823,4.021938324,3.013394267,-11.86871113,0.009526515,11.53257117,0.038383497,-0.00108921,0,0,0,0,4:21:14.858,60.43066788,60.19218826
104,15675.4017,4.354278251,10/11/2018 17:20:50,12.12556382,5,1,-2.950992823,4.021633625,3.013394267,-11.86781196,0.009885144,11.53257117,0.039825825,-0.001013,0,0,0,0,4:21:15.357,60.63483047,60.03451538
105,15675.90175,4.354417152,10/11/2018 17:20:50,12.62560589,5,1,-2.949201345,4.021024704,3.013394267,-11.85881147,0.010346116,11.53257117,0.04167959,-0.001028739,0,0,0,0,4:21:15.858,60.56238937,60.10683823
106,15676.40175,4.354556043,10/11/2018 17:20:51,13.12561237,5,1,-2.950992823,4.020720482,3.013394267,-11.86511728,0.010704647,11.53257117,0.043121194,-0.000968197,0,0,0,0,4:21:16.359,60.63483047,60.25147629
107,15676.90178,4.354694938,10/11/2018 17:20:51,13.62563551,5,1,-2.949201345,4.020111084,3.013394267,-11.85611702,0.011127189,11.53257117,0.044819986,-0.001013103,0,0,0,0,4:21:16.859,60.63483047,60.10683823
108,15677.40182,4.354833838,10/11/2018 17:20:52,14.1256743,5,1,-2.949201345,4.019806862,3.013394267,-11.85521981,0.011524168,11.53257117,0.046415828,-0.000907724,0,0,0,0,4:21:17.358,60.70726776,60.10683823
109,15677.90192,4.354972756,10/11/2018 17:20:52,14.62578012,5,1,-2.949201345,4.019197941,3.013394267,-11.85342397,0.011946781,11.53257117,0.048114501,-0.00096827,0,0,0,0,4:21:17.859,60.63483047,60.10683823
110,15678.41748,4.355115966,10/11/2018 17:20:53,15.14133651,5,1,-2.950992823,4.018893242,3.013394267,-11.85972511,0.012369352,11.53257117,0.049812844,-0.00090213,0,0,0,0,4:21:18.374,60.69411087,60.16613007
111,15678.92219,4.355256165,10/11/2018 17:20:53,15.64605316,5,1,-2.949201345,4.01858902,3.013394267,-11.85162814,0.012766242,11.53257117,0.05140782,-0.000847155,0,0,0,0,4:21:18.877,60.70726776,60.10683823
112,15679.43316,4.355398101,10/11/2018 17:20:54,16.15702254,5,1,-2.949201345,4.018284321,3.013394267,-11.85072953,0.013188783,11.53257117,0.053105695,-0.000893831,0,0,0,0,4:21:19.390,60.63483047,60.25147629
113,15679.9332,4.355537,10/11/2018 17:20:54,16.65705846,5,1,-2.949201345,4.0176754,3.013394267,-11.84893369,0.01364976,11.53257117,0.054957848,-0.000847247,0,0,0,0,4:21:19.889,60.63483047,60.10683823
114,15680.44896,4.355680268,10/11/2018 17:20:55,17.1728225,5,1,-2.949201345,4.017371178,3.013394267,-11.84803648,0.014072387,11.53257117,0.056655726,-0.000847143,0,0,0,0,4:21:20.405,60.63483047,60.10683823
115,15680.96453,4.355823481,10/11/2018 17:20:55,17.68839125,5,1,-2.950992823,4.017066479,3.013394267,-11.85433435,0.014430763,11.53257117,0.058095311,-0.000834295,0,0,0,0,4:21:20.920,60.63483047,60.17915726
116,15681.48012,4.355966699,10/11/2018 17:20:56,18.20397481,5,1,-2.950992823,4.016762257,3.013394267,-11.85343659,0.014891927,11.53257117,0.059947679,-0.000786691,0,0,0,0,4:21:21.437,60.59202576,60.13648224
117,15681.98013,4.356105592,10/11/2018 17:20:56,18.70399176,5,1,-2.949201345,4.016152859,3.013394267,-11.84444341,0.015314517,11.53257117,0.061644949,-0.000774658,0,0,0,0,4:21:21.936,60.70726776,60.10683823
118,15682.48017,4.356244491,10/11/2018 17:20:57,19.20402717,5,1,-2.950992823,4.015848637,3.013394267,-11.8507405,0.015672981,11.53257117,0.06308452,-0.000781837,0,0,0,0,4:21:22.437,60.60518646,60.14950943
119,15682.98018,4.356383384,10/11/2018 17:20:57,19.7040398,5,1,-2.949201345,4.015239716,3.013394267,-11.84175037,0.016134035,11.53257117,0.064935935,-0.000774655,0,0,0,0,4:21:22.937,60.43066788,60.04754639
120,15683.48025,4.356522292,10/11/2018 17:20:58,20.20410937,5,1,-2.950992823,4.014935017,3.013394267,-11.84804442,0.016556587,11.53257117,0.066632554,-0.000774663,0,0,0,0,4:21:23.436,60.63483047,60.25147629
121,15683.99604,4.356665566,10/11/2018 17:20:58,20.71989557,5,1,-2.950992823,4.014630795,3.013394267,-11.84714666,0.016953613,11.53257117,0.06822657,-0.00072614,0,0,0,0,4:21:23.952,60.63483047,60.10683823
122,15684.49607,4.356804465,10/11/2018 17:20:59,21.21993148,5,1,-2.949201345,4.014326096,3.013394267,-11.83905592,0.017376217,11.53257117,0.069923091,-0.000786767,0,0,0,0,4:21:24.452,60.64799118,60.19218826
123,15684.99612,4.356943366,10/11/2018 17:20:59,21.7199762,5,1,-2.950992823,4.014021873,3.013394267,-11.84534974,0.01779891,11.53257117,0.071619848,-0.000721625,0,0,0,0,4:21:24.951,60.63483047,60.10683823
124,15685.51157,4.357086548,10/11/2018 17:21:00,22.23543151,5,1,-2.949201345,4.013717175,3.013394267,-11.83726009,0.018195695,11.53257117,0.073212519,-0.000726247,0,0,0,0,4:21:25.468,60.63483047,60.10683823
125,15686.01158,4.357225438,10/11/2018 17:21:00,22.73543502,5,1,-2.949201345,4.013412952,3.013394267,-11.83636288,0.018618473,11.53257117,0.074909354,-0.000714993,0,0,0,0,4:21:25.967,60.69411087,60.16613007
126,15686.51162,4.357364339,10/11/2018 17:21:01,23.23547808,5,1,-2.950992823,4.013108253,3.013394267,-11.84265365,0.018976743,11.53257117,0.076347185,-0.000645615,0,0,0,0,4:21:26.468,60.56238937,60.25147629
127,15687.01162,4.357503228,10/11/2018 17:21:01,23.7354801,5,1,-2.949201345,4.012804031,3.013394267,-11.83456705,0.019437931,11.53257117,0.078197859,-0.000665555,0,0,0,0,4:21:26.968,60.75006485,60.07718658
