Data_Point,Test_Time(s),Test_Time(h),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Power(W),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Cycle_Time,Temperature (C)_1,Temperature (C)_2
42,7053.695367,1.959359824,10/11/2018 14:56:40,53.78386124,3,1,1.405331612,4.200788021,2.774515112,5.9035002,0,10.52993069,0,0,0,0,0,0,1:57:33.636,21.00616455,21.40258789
43,7093.650396,1.970458443,10/11/2018 14:57:20,93.73889066,3,1,1.353916645,4.200788021,2.789836228,5.687516824,0,10.59429171,0,0,0,0,0,0,1:58:13.591,20.33296967,21.0297184
44,7135.37113,1.982047536,10/11/2018 14:58:01,135.4596248,3,1,1.302501678,4.200788021,2.805246947,5.471533448,0,10.65902932,0,0,0,0,0,0,1:58:55.312,20.31957245,20.79273605
45,7177.51381,1.993753836,10/11/2018 14:58:44,177.6023046,3,1,1.251086593,4.200483799,2.820208288,5.255168964,0,10.72187894,0,-6.04644E-05,0,0,0,0,1:59:37.455,20.76841736,21.0911026
46,7218.375124,2.005104201,10/11/2018 14:59:24,218.4636185,3,1,1.199671626,4.200483799,2.834133126,5.039201229,0,10.7803745,0,-6.04637E-05,0,0,0,0,2:00:18.316,20.6188221,20.86733437
47,7259.517724,2.016532701,10/11/2018 15:00:06,259.6062185,3,1,1.14825654,4.200788021,2.8475636,4.82358232,0,10.83679344,0,0,0,0,0,0,2:00:59.458,20.69362068,21.01651764
48,7299.660281,2.027683411,10/11/2018 15:00:46,299.7487753,3,1,1.096841574,4.200788021,2.860092391,4.607598944,0,10.88942454,0,-6.05586E-05,0,0,0,0,2:01:39.601,20.55741119,21.10430145
49,7338.459043,2.038460845,10/11/2018 15:01:25,338.5475378,3,1,1.045426607,4.200788021,2.871648045,4.391615568,0,10.93796759,0,0,0,0,0,0,2:02:18.400,20.55741119,21.10430145
50,7378.117238,2.049477011,10/11/2018 15:02:04,378.2057334,3,1,0.994011521,4.200788021,2.882895901,4.175631692,0,10.98521781,0,0,0,0,0,0,2:02:58.058,20.3463707,20.8191433
51,7416.009615,2.060002671,10/11/2018 15:02:42,416.0981098,3,1,0.942596555,4.200788021,2.893104201,3.959648316,0,11.02810097,0,0,0,0,0,0,2:03:35.950,20.79520416,21.04292107
52,7456.089667,2.071136019,10/11/2018 15:03:22,456.1781613,3,1,0.891181529,4.200788021,2.903332048,3.74366469,0,11.07106621,0,0,0,0,0,0,2:04:16.030,20.55741119,20.88053703
53,7495.56031,2.082100086,10/11/2018 15:04:02,495.6488045,3,1,0.839766502,4.20109272,2.912836951,3.52793694,0,11.1109945,0,6.05584E-05,0,0,0,0,2:04:55.501,20.45189476,20.92443275
54,7535.999751,2.093333264,10/11/2018 15:04:42,536.0882456,3,1,0.788351476,4.200788021,2.921995412,3.311697438,0,11.14946737,0,0,0,0,0,0,2:05:35.940,20.13529396,20.83234978
55,7576.673589,2.104631553,10/11/2018 15:05:23,576.7620841,3,1,0.73693645,4.200788021,2.930629571,3.095713811,0,11.18573787,0,0,0,0,0,0,2:06:16.615,19.67280006,21.26665306
56,7619.941303,2.116650362,10/11/2018 15:06:06,620.029798,3,1,0.685521483,4.200483799,2.939193364,2.879521885,0,11.22171269,0,-6.02762E-05,0,0,0,0,2:06:59.882,19.95880699,21.17888069
57,7663.990308,2.128886197,10/11/2018 15:06:50,664.0788023,3,1,0.634106457,4.200788021,2.947281611,2.66374681,0,11.25568977,0,6.00902E-05,0,0,0,0,2:07:43.931,20.00292969,21.14818954
58,7710.383152,2.141773098,10/11/2018 15:07:36,710.4716468,3,1,0.582691431,4.200483799,2.955141057,2.447585916,0,11.28870576,0,-6.08417E-05,0,0,0,0,2:08:30.324,19.89736557,21.04292107
59,7761.182475,2.155884021,10/11/2018 15:08:27,761.2709697,3,1,0.531276405,4.200788021,2.963018175,2.231779557,0,11.32179595,0,0,0,0,0,0,2:09:21.123,19.74765968,21.04292107
60,7814.278769,2.170632991,10/11/2018 15:09:20,814.3672638,3,1,0.479861408,4.200788021,2.970488195,2.015796056,0,11.35317599,0,0,0,0,0,0,2:10:14.219,19.49233627,21.01222801
61,7873.969139,2.18721365,10/11/2018 15:10:20,874.0576333,3,1,0.428446382,4.200788021,2.97803947,1.79981243,0,11.38489743,0,0,0,0,0,0,2:11:13.910,19.59793663,21.56489754
62,7939.62856,2.205452378,10/11/2018 15:11:26,939.7170549,3,1,0.377031356,4.200788021,2.985401759,1.583828804,0,11.415825,0,0,0,0,0,0,2:12:19.570,19.67280006,21.26665306
63,8014.850926,2.226347479,10/11/2018 15:12:41,1014.93942,3,1,0.32561636,4.200788021,2.992760875,1.367845303,0,11.44673922,0,0,0,0,0,0,2:13:34.791,19.4481945,21.26665306
64,8104.261444,2.251183735,10/11/2018 15:14:10,1104.349939,3,1,0.274201334,4.200788021,3.000227959,1.151861677,0,11.47810695,0,0,0,0,0,0,2:15:04.202,19.67280006,21.34122276
65,8213.657333,2.281571481,10/11/2018 15:16:00,1213.745828,3,1,0.222786322,4.200788021,3.007794294,0.935878114,0,11.50989155,0,6.04634E-05,0,0,0,0,2:16:53.598,19.21964645,20.88946724
66,8358.476769,2.321799102,10/11/2018 15:18:25,1358.565263,3,1,0.171371311,4.200788021,3.015743389,0.71989455,0,11.54328405,0,0,0,0,0,0,2:19:18.417,18.73947906,21.38083839
67,8449.824941,2.347173595,10/11/2018 15:19:56,1449.913435,3,1,0.146550268,4.200788021,3.019814646,0.61562661,0,11.56038657,0,0,0,0,0,0,2:20:49.766,18.88930893,20.9333725
68,9049.838892,2.513844137,10/11/2018 15:29:56,600.0131448,4,1,0,4.178255558,3.019814646,0,0,11.56038657,0,6.09367E-05,0,0,0,0,2:30:49.779,18.83561897,21.17888069
69,9649.852045,2.680514457,10/11/2018 15:39:56,1200.026298,4,1,0,4.172470093,3.019814646,0,0,11.56038657,0,-6.09371E-05,0,0,0,0,2:40:49.793,18.02315903,20.81891632
70,10249.86511,2.847184752,10/11/2018 15:49:56,1800.039358,4,1,0,4.16972971,3.019814646,0,0,11.56038657,0,0,0,0,0,0,2:50:49.806,18.40190887,21.19621849
71,10849.87828,3.013855079,10/11/2018 15:59:56,2400.052536,4,1,0,4.167598248,3.019814646,0,0,11.56038657,0,0,0,0,0,0,3:00:49.818,22.89529037,28.485075
72,11449.89161,3.180525447,10/11/2018 16:09:56,3000.065862,4,1,0,4.167902946,3.019814646,0,0,11.56038657,0,6.09367E-05,0,0,0,0,3:10:49.831,42.66614914,55.22052383
73,12049.90461,3.347195724,10/11/2018 16:19:56,3600.078861,4,1,0,4.164857864,3.019814646,0,0,11.56038657,0,6.0371E-05,0,0,0,0,3:20:49.845,52.92945862,58.58913803
74,12649.91716,3.513865878,10/11/2018 16:29:56,4200.091414,4,1,0,4.161203861,3.019814646,0,0,11.56038657,0,6.04632E-05,0,0,0,0,3:30:49.858,57.11213684,59.85806274
75,13249.92962,3.680536005,10/11/2018 16:39:56,4800.103869,4,1,0,4.158159256,3.019814646,0,0,11.56038657,0,0,0,0,0,0,3:40:49.870,58.77807236,60.28834534
76,13849.94205,3.847206126,10/11/2018 16:49:56,5400.116307,4,1,0,4.156027794,3.019814646,0,0,11.56038657,0,0,0,0,0,0,3:50:49.883,59.13752365,59.99544525
77,14449.95433,4.013876202,10/11/2018 16:59:56,6000.128579,4,1,0,4.154200554,3.019814646,0,0,11.56038657,0,0,0,0,0,0,4:00:49.895,59.46728134,60.39609909
78,15049.96662,4.180546282,10/11/2018 17:09:56,6600.140868,4,1,0,4.152678013,3.019814646,0,0,11.56038657,0,0,0,0,0,0,4:10:49.908,59.40797424,60.19218826
79,15649.83816,4.347177267,10/11/2018 17:19:56,7200.012415,4,1,0,4.151460171,3.019814646,0,0,11.56038657,0,0,0,0,0,0,4:20:49.778,59.59910965,60.16613007
80,15649.85388,4.347181635,10/11/2018 17:19:57,0.015628129,5,1,-2.948988199,4.044887543,3.019814646,-11.92832563,1.2802E-05,11.56038657,5.17826E-05,0,0,0,0,0,4:20:49.795,59.46728134,60.10683823
81,15650.35388,4.347320524,10/11/2018 17:19:57,0.515628242,5,1,-2.948988199,4.041842461,3.019814646,-11.91934572,0.000396878,11.56038657,0.001604673,-0.000609016,0,0,0,0,4:20:50.294,59.53980255,60.10683823
82,15650.85391,4.347459419,10/11/2018 17:19:58,1.01565202,5,1,-2.948988199,4.040015697,3.019814646,-11.91395862,0.000819355,11.56038657,0.00331186,-0.000974369,0,0,0,0,4:20:50.795,59.52659225,60.16613007
83,15651.35393,4.347598315,10/11/2018 17:19:58,1.515677052,5,1,-2.95076108,4.038493156,3.019814646,-11.91662843,0.001216302,11.56038657,0.00491523,-0.001278877,0,0,0,0,4:20:51.295,59.52659225,60.31076431
84,15651.85397,4.347737215,10/11/2018 17:19:59,2.015716966,5,1,-2.948988199,4.037275314,3.019814646,-11.90587726,0.001638807,11.56038657,0.006621298,-0.001522446,0,0,0,0,4:20:51.796,59.49693298,59.99184036
85,15652.35399,4.347876107,10/11/2018 17:19:59,2.515728883,5,1,-2.95076108,4.036361694,3.019814646,-11.91033899,0.001997236,11.56038657,0.008068196,-0.00170517,0,0,0,0,4:20:52.295,59.53980255,60.10683823
86,15652.854,4.348015,10/11/2018 17:20:00,3.015744726,5,1,-2.948988199,4.035143852,3.019814646,-11.8995916,0.002458186,11.56038657,0.009928509,-0.001948738,0,0,0,0,4:20:52.795,59.67163086,60.16613007
87,15653.35407,4.348153909,10/11/2018 17:20:00,3.515814955,5,1,-2.948988199,4.034230232,3.019814646,-11.89689735,0.002880738,11.56038657,0.011633362,-0.002131462,0,0,0,0,4:20:53.295,59.46728134,60.10683823
88,15653.86969,4.348297136,10/11/2018 17:20:01,4.031432751,5,1,-2.95076108,4.033621311,3.019814646,-11.90225278,0.00323924,11.56038657,0.013079482,-0.002253246,0,0,0,0,4:20:53.810,59.53980255,60.10683823
89,15654.36975,4.348436041,10/11/2018 17:20:01,4.53149183,5,1,-2.948988199,4.032403469,3.019814646,-11.89151024,0.003700204,11.56038657,0.014938517,-0.002496815,0,0,0,0,4:20:54.310,59.49693298,60.13648224
90,15654.88536,4.348579267,10/11/2018 17:20:02,5.047103961,5,1,-2.948988199,4.031794548,3.019814646,-11.88971454,0.004122692,11.56038657,0.016642009,-0.002610333,0,0,0,0,4:20:54.826,59.51015091,60.07718658
91,15655.38537,4.34871816,10/11/2018 17:20:02,5.547117979,5,1,-2.95076108,4.030880928,3.019814646,-11.89416656,0.004519627,11.56038657,0.018242188,-0.002178594,0,0,0,0,4:20:55.326,59.48049927,60.04754639
92,15655.8854,4.348857054,10/11/2018 17:20:03,6.047139262,5,1,-2.95076108,4.030272007,3.019814646,-11.89236978,0.004942132,11.56038657,0.019945096,-0.001936555,0,0,0,0,4:20:55.827,59.46728134,60.10683823
93,15656.38542,4.348995949,10/11/2018 17:20:03,6.547161314,5,1,-2.948988199,4.029663086,3.019814646,-11.88342889,0.005300657,11.56038657,0.021389927,-0.001787761,0,0,0,0,4:20:56.326,59.59910965,60.02148438
94,15656.88548,4.349134854,10/11/2018 17:20:04,7.047218643,5,1,-2.95076108,4.028749466,3.019814646,-11.88787712,0.005774415,11.56038657,0.023298792,-0.001689241,0,0,0,0,4:20:56.826,59.53980255,60.10683823
95,15657.40109,4.34927808,10/11/2018 17:20:04,7.562831129,5,1,-2.948988199,4.028444767,3.019814646,-11.87983608,0.006196805,11.56038657,0.025000377,-0.001522479,0,0,0,0,4:20:57.342,59.53980255,60.25147629
96,15657.90117,4.349416991,10/11/2018 17:20:05,8.062912698,5,1,-2.948988199,4.027531624,3.019814646,-11.87714323,0.006555309,11.56038657,0.02644436,-0.001522384,0,0,0,0,4:20:57.841,59.59910965,60.16613007
97,15658.41679,4.349560218,10/11/2018 17:20:05,8.57852898,5,1,-2.948988199,4.026618004,3.019814646,-11.87444898,0.007016244,11.56038657,0.028300667,-0.00150825,0,0,0,0,4:20:58.358,59.53980255,60.10683823
98,15658.93241,4.349703448,10/11/2018 17:20:06,9.094157541,5,1,-2.948988199,4.026313305,3.019814646,-11.87355042,0.007438736,11.56038657,0.03000185,-0.001400692,0,0,0,0,4:20:58.873,59.39475632,60.10683823
99,15659.43243,4.349842343,10/11/2018 17:20:06,9.594178284,5,1,-2.95076108,4.025704384,3.019814646,-11.87889181,0.007835679,11.56038657,0.031599966,-0.0013273,0,0,0,0,4:20:59.374,59.53980255,59.96218872
100,15659.93246,4.349981239,10/11/2018 17:20:07,10.09420479,5,1,-2.948988199,4.025400162,3.019814646,-11.87085757,0.008258081,11.56038657,0.033300354,-0.001266934,0,0,0,0,4:20:59.873,59.53980255,60.10683823
101,15660.4325,4.35012014,10/11/2018 17:20:07,10.59424824,5,1,-2.948988199,4.024791241,3.019814646,-11.86906187,0.008616557,11.56038657,0.034743214,-0.00121788,0,0,0,0,4:21:00.373,59.40797424,59.9029007
102,15660.93253,4.350259037,10/11/2018 17:20:08,11.09427475,5,1,-2.948988199,4.02418232,3.019814646,-11.86726617,0.009077401,11.56038657,0.036597902,-0.00120657,0,0,0,0,4:21:00.873,59.45406342,60.16613007
103,15661.44816,4.350402266,10/11/2018 17:20:08,11.60989976,5,1,-2.948988199,4.023572922,3.019814646,-11.86546907,0.009499805,11.56038657,0.038297625,-0.001188274,0,0,0,0,4:21:01.388,59.46728134,60.10683823
104,15661.94818,4.350541162,10/11/2018 17:20:09,12.10992528,5,1,-2.948988199,4.0232687,3.019814646,-11.86457192,0.009858288,11.56038657,0.039739978,-0.001082576,0,0,0,0,4:21:01.889,59.49693298,60.13648224
105,15662.4482,4.350680055,10/11/2018 17:20:09,12.60994235,5,1,-2.948988199,4.022659779,3.019814646,-11.86277622,0.010319186,11.56038657,0.04159418,-0.001149756,0,0,0,0,4:21:02.389,59.49693298,59.99184036
106,15662.94823,4.350818952,10/11/2018 17:20:10,13.10996962,5,1,-2.948988199,4.02235508,3.019814646,-11.86187766,0.010741623,11.56038657,0.043293454,-0.001013098,0,0,0,0,4:21:02.888,59.46728134,60.10683823
107,15663.44827,4.350957853,10/11/2018 17:20:10,13.61001495,5,1,-2.948988199,4.021746159,3.019814646,-11.86008196,0.011138511,11.56038657,0.044889757,-0.000968271,0,0,0,0,4:21:03.389,59.46728134,59.96218872
108,15663.94828,4.351096745,10/11/2018 17:20:11,14.11002502,5,1,-2.95076108,4.021137238,3.019814646,-11.86541526,0.01156099,11.56038657,0.046588769,-0.001028733,0,0,0,0,4:21:03.889,59.52659225,60.02148438
109,15664.44829,4.351235637,10/11/2018 17:20:11,14.61003699,5,1,-2.948988199,4.021137238,3.019814646,-11.85828626,0.011919508,11.56038657,0.04803042,-0.000893837,0,0,0,0,4:21:04.388,59.59910965,60.02148438
110,15664.94834,4.351374539,10/11/2018 17:20:12,15.11008389,5,1,-2.95076108,4.020528316,3.019814646,-11.86361848,0.012380398,11.56038657,0.049883529,-0.000968271,0,0,0,0,4:21:04.889,59.45406342,60.16613007
111,15665.44836,4.351513434,10/11/2018 17:20:12,15.61010448,5,1,-2.95076108,4.020223618,3.019814646,-11.86271938,0.012738908,11.56038657,0.05132485,-0.000907811,0,0,0,0,4:21:05.389,59.52659225,60.09380722
112,15665.94837,4.351652324,10/11/2018 17:20:13,16.11011122,5,1,-2.95076108,4.019614697,3.019814646,-11.8609226,0.013161475,11.56038657,0.053023522,-0.000893921,0,0,0,0,4:21:05.888,59.52659225,60.16613007
113,15666.44839,4.351791219,10/11/2018 17:20:13,16.61012998,5,1,-2.948988199,4.019309998,3.019814646,-11.85289775,0.013558327,11.56038657,0.054618655,-0.000847247,0,0,0,0,4:21:06.389,59.46728134,60.10683823
114,15666.94843,4.35193012,10/11/2018 17:20:14,17.11017388,5,1,-2.95076108,4.019005775,3.019814646,-11.85912582,0.013980918,11.56038657,0.056317052,-0.000847237,0,0,0,0,4:21:06.888,59.49693298,60.06416321
115,15667.44845,4.352069013,10/11/2018 17:20:14,17.61019105,5,1,-2.95076108,4.018396854,3.019814646,-11.85732904,0.014339386,11.56038657,0.057757628,-0.000893835,0,0,0,0,4:21:07.389,59.42440796,59.99184036
116,15667.94846,4.352207906,10/11/2018 17:20:15,18.11020434,5,1,-2.948988199,4.018092155,3.019814646,-11.84930635,0.014800334,11.56038657,0.05960987,-0.000847237,0,0,0,0,4:21:07.889,59.59910965,60.16613007
117,15668.44849,4.352346803,10/11/2018 17:20:15,18.61023552,5,1,-2.95076108,4.017787933,3.019814646,-11.85553226,0.015222707,11.56038657,0.061306952,-0.000834293,0,0,0,0,4:21:08.388,59.53980255,59.88986206
118,15668.94851,4.352485696,10/11/2018 17:20:16,19.11025061,5,1,-2.948988199,4.017483234,3.019814646,-11.84751065,0.015581199,11.56038657,0.062747221,-0.000781837,0,0,0,0,4:21:08.889,59.46728134,60.10683823
119,15669.44854,4.352624595,10/11/2018 17:20:16,19.61028432,5,1,-2.948988199,4.016874313,3.019814646,-11.84571495,0.016042038,11.56038657,0.064598472,-0.000847251,0,0,0,0,4:21:09.389,59.40797424,59.9029007
120,15669.94855,4.352763487,10/11/2018 17:20:17,20.11029594,5,1,-2.948988199,4.016569614,3.019814646,-11.84481639,0.016464571,11.56038657,0.06629566,-0.000774756,0,0,0,0,4:21:09.888,59.39475632,59.96218872
121,15670.4486,4.352902389,10/11/2018 17:20:17,20.61034343,5,1,-2.948988199,4.016569614,3.019814646,-11.84481639,0.016861458,11.56038657,0.067889741,-0.000726229,0,0,0,0,4:21:10.389,59.45406342,60.02148438
122,15670.94862,4.353041282,10/11/2018 17:20:18,21.11035867,5,1,-2.95076108,4.016265392,3.019814646,-11.85103961,0.017283931,11.56038657,0.069586469,-0.000665674,0,0,0,0,4:21:10.890,59.46728134,60.10683823
123,15671.44862,4.353180171,10/11/2018 17:20:18,21.61035975,5,1,-2.948988199,4.015656471,3.019814646,-11.84212355,0.017706425,11.56038657,0.071283114,-0.000721653,0,0,0,0,4:21:11.389,59.56945801,59.99184036
124,15671.94865,4.353319069,10/11/2018 17:20:19,22.11039254,5,1,-2.948988199,4.015047073,3.019814646,-11.84032644,0.018103265,11.56038657,0.072876569,-0.000786797,0,0,0,0,4:21:11.890,59.46728134,60.10683823
125,15672.44866,4.353457962,10/11/2018 17:20:19,22.61040638,5,1,-2.95076108,4.014742851,3.019814646,-11.84654695,0.018525723,11.56038657,0.074572764,-0.000715125,0,0,0,0,4:21:12.390,59.56945801,60.13648224
126,15672.94871,4.353596863,10/11/2018 17:20:20,23.1104516,5,1,-2.95076108,4.014438152,3.019814646,-11.84564786,0.018884252,11.56038657,0.076012159,-0.00071512,0,0,0,0,4:21:12.889,59.32222748,59.96218872
127,15673.44871,4.353735752,10/11/2018 17:20:20,23.61045193,5,1,-2.95076108,4.01413393,3.019814646,-11.84475017,0.019345127,11.56038657,0.077862278,-0.00072623,0,0,0,0,4:21:13.390,59.38153839,59.94916153
