Data_Point,Test_Time(s),Test_Time(h),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Power(W),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Cycle_Time,Temperature (C)_1,Temperature (C)_2
17,1391.828716,0.386619088,05/04/2018 11:12:40,1091.376745,2,1,1.468359947,3.540599585,0.444880046,5.198874619,0,1.529288787,0,0.000120317,0,0,0,0,0:23:11.765,21.83028412,20.07899284
18,1691.829961,0.469952767,05/04/2018 11:17:40,1391.37799,2,1,1.468359947,3.573491335,0.567186152,5.247171548,0,1.964291067,0,6.09364E-05,0,0,0,0,0:28:11.766,21.68034172,19.70498848
19,1991.843288,0.553289802,05/04/2018 11:22:40,1691.391318,2,1,1.468359947,3.611560583,0.68950906,5.303070907,0,2.403685427,0,0.000120319,0,0,0,0,0:33:11.779,21.60536003,20.00420189
20,2291.844413,0.636623448,05/04/2018 11:27:40,1991.392442,2,1,1.468359947,3.652370691,0.811848152,5.362994835,0,2.848044586,0,6.08887E-05,0,0,0,0,0:38:11.780,21.38039398,19.85460472
21,2591.84555,0.719957097,05/04/2018 11:32:40,2291.393579,2,1,1.466566801,3.691049099,0.934136709,5.41317007,0,3.297162997,0,0.000120321,0,0,0,0,0:43:11.782,21.39382744,20.01736069
22,2891.84667,0.803290742,05/04/2018 11:37:40,2591.3947,2,1,1.468359947,3.72089529,1.056451603,5.463613612,0,3.750495045,0,6.03704E-05,0,0,0,0,0:48:11.783,21.27460861,19.74897385
23,3191.847815,0.886624393,05/04/2018 11:42:40,2891.395844,2,1,1.466566801,3.751350641,1.17876246,5.50160631,0,4.20740499,0,0.000178804,0,0,0,0,0:53:11.784,21.30539322,20.00420189
24,3491.849007,0.969958057,05/04/2018 11:47:40,3191.397036,2,1,1.468359947,3.786069632,1.301053389,5.559313004,0,4.668223217,0,0.000120646,0,0,0,0,0:58:11.785,21.46882248,19.71815109
25,3791.853617,1.053292671,05/04/2018 11:52:40,3491.401647,2,1,1.468359947,3.825661659,1.42337716,5.617448352,0,5.133727629,0,0.00018145,0,0,0,0,1:03:11.790,21.61879349,19.79296112
26,4091.866822,1.136629673,05/04/2018 11:57:40,3791.414852,2,1,1.466566801,3.864949226,1.545685764,5.668206223,0,5.604059111,0,0.000120693,0,0,0,0,1:08:11.803,21.72454071,19.74897385
27,4391.899357,1.219972043,05/04/2018 12:02:40,4091.447386,2,1,1.468359947,3.902713776,1.667984862,5.730588594,0,6.079074107,0,0.00012106,0,0,0,0,1:13:11.836,21.80342865,19.753479
28,4691.900369,1.303305658,05/04/2018 12:07:40,4391.448398,2,1,1.468359947,3.938651085,1.79027682,5.783357499,0,6.558548323,0,0.000121825,0,0,0,0,1:18:11.836,21.64005852,19.96473503
29,4991.901551,1.38663932,05/04/2018 12:12:39,4691.449581,2,1,1.466566801,3.971847534,1.91258649,5.824979733,0,7.042352739,0,0.000120321,0,0,0,0,1:23:11.837,21.57849884,19.9778862
30,5291.902733,1.469972981,05/04/2018 12:17:39,4991.450762,2,1,1.468359947,4.002302647,2.034911478,5.876820903,0,7.530081899,0,6.02763E-05,0,0,0,0,1:28:11.839,21.52087021,19.7711525
31,5591.903917,1.553306644,05/04/2018 12:22:39,5291.451947,2,1,1.466566801,4.037326336,2.157204206,5.921008769,0,8.021600403,0,0.000120938,0,0,0,0,1:33:11.840,21.30539322,19.85460472
32,5891.905104,1.636640307,05/04/2018 12:27:39,5591.453133,2,1,1.466566801,4.083618641,2.279508783,5.988899527,0,8.518111679,0,0.000180458,0,0,0,0,1:38:11.841,21.51694107,19.99103928
33,6188.718626,1.719088507,05/04/2018 12:32:36,5888.266656,2,1,1.466566801,4.133870125,2.400543224,6.062596685,0,9.015435794,0,0.000180579,0,0,0,0,1:43:08.655,21.5611496,19.88541985
34,6488.719864,1.802422184,05/04/2018 12:37:36,6188.267893,2,1,1.468359947,4.171634674,2.522838719,6.12546127,0,9.523518235,0,0.000120276,0,0,0,0,1:48:08.656,21.49008942,19.74032402
35,6788.724448,1.885756791,05/04/2018 12:42:36,6488.272478,2,1,1.468359947,4.192344189,2.645171176,6.155870292,0,10.03515203,0,6.04642E-05,0,0,0,0,1:53:08.661,21.59980392,20.07488251
36,6898.699357,1.916305377,05/04/2018 12:44:26,6598.247386,2,1,1.468359947,4.200262547,2.69001071,6.167497291,0,10.22330436,0,0.0001809,0,0,0,0,1:54:58.635,21.73635101,19.91215706
37,6898.69976,1.916305489,05/04/2018 12:44:26,2.22505E-06,3,1,1.468359947,4.200262547,2.69001071,6.167497291,0,10.22330436,0,0.0001809,0,0,0,0,1:54:58.636,21.76713181,19.71857071
38,6898.715454,1.916309848,05/04/2018 12:44:27,0.015696283,3,1,1.554432273,4.202394485,2.690017487,6.532337612,0,10.22333284,0,0,0,0,0,0,1:54:58.651,21.76713181,19.71857071
39,6910.962581,1.919711828,05/04/2018 12:44:39,12.26282272,3,1,1.504223466,4.202699184,2.695207318,6.321798733,0,10.24514282,0,0,0,0,0,0,1:55:10.898,21.73635101,19.83735466
40,6936.464014,1.926795559,05/04/2018 12:45:04,37.76425631,3,1,1.454014659,4.202394485,2.705678954,6.110343184,0,10.28914942,0,0,0,0,0,0,1:55:36.400,21.79791451,19.89901924
41,6973.544239,1.937095622,05/04/2018 12:45:41,74.8444809,3,1,1.403805733,4.202394485,2.720399388,5.89934547,0,10.35101132,0,0,0,0,0,0,1:56:13.481,21.79791451,19.97381783
42,7016.609154,1.949058098,05/04/2018 12:46:24,117.9093966,3,1,1.353596926,4.202394485,2.736919431,5.688348256,0,10.42043624,0,0,0,0,0,0,1:56:56.545,21.8594799,19.96068382
43,7064.893129,1.962470313,05/04/2018 12:47:13,166.1933708,3,1,1.303388,4.202699184,2.754773405,5.477747683,0,10.49546687,0,5.96316E-05,0,0,0,0,1:57:44.829,21.72294426,19.97381783
44,7112.255149,1.97562643,05/04/2018 12:48:00,213.5553908,3,1,1.253179193,4.202394485,2.771614914,5.266353328,0,10.56624308,0,-6.03703E-05,0,0,0,0,1:58:32.192,21.8286972,19.92985153
45,7159.914067,1.988865019,05/04/2018 12:48:48,261.2143092,3,1,1.202970386,4.202394485,2.787894743,5.055356114,0,10.63465904,0,0,0,0,0,0,1:59:19.850,21.8594799,19.81108093
46,7206.90109,2.001916969,05/04/2018 12:49:35,308.201332,3,1,1.152761459,4.202394485,2.803281826,4.8443584,0,10.69932326,0,0,0,0,0,0,2:00:06.837,21.84608269,19.87275505
47,7252.138007,2.01448278,05/04/2018 12:50:20,353.4382491,3,1,1.102552652,4.202699184,2.817467492,4.633697133,0,10.75893851,0,0,0,0,0,0,2:00:52.074,21.77111435,20.02235031
48,7296.890543,2.02691404,05/04/2018 12:51:05,398.1907849,3,1,1.052343845,4.202394485,2.830879872,4.422363973,0,10.81530394,0,-6.05575E-05,0,0,0,0,2:01:36.827,21.62116241,19.79795074
49,7341.53699,2.039315831,05/04/2018 12:51:49,442.8372323,3,1,1.002134919,4.202394485,2.843643071,4.211366258,0,10.86894143,0,0,0,0,0,0,2:02:21.473,21.84608269,20.02235031
50,7385.661141,2.051572539,05/04/2018 12:52:33,486.9613833,3,1,0.951926112,4.202394485,2.855637252,4.000369044,0,10.91934668,0,0,0,0,0,0,2:03:05.597,21.6961422,20.09714127
51,7428.835633,2.063565453,05/04/2018 12:53:17,530.135875,3,1,0.901717246,4.202394485,2.86677361,3.78937158,0,10.96614717,0,0,0,0,0,0,2:03:48.772,21.62116241,19.94755554
52,7472.69728,2.075749244,05/04/2018 12:54:00,573.9975221,3,1,0.851508379,4.202394485,2.877474956,3.578374116,0,11.01111929,0,-5.94504E-05,0,0,0,0,2:04:32.633,21.55957985,19.81108093
53,7517.54362,2.088206561,05/04/2018 12:54:45,618.8438625,3,1,0.801299512,4.202394485,2.88778554,3.367376652,0,11.05444936,0,0,0,0,0,0,2:05:17.480,21.39619827,20.09714127
54,7562.159015,2.100599726,05/04/2018 12:55:30,663.4592573,3,1,0.751090705,4.202699184,2.897420628,3.156608295,0,11.09494074,0,0,0,0,0,0,2:06:02.095,21.40960121,19.66145897
55,7608.677149,2.11352143,05/04/2018 12:56:16,709.9773909,3,1,0.700881839,4.202394485,2.906806367,2.945381974,0,11.13438408,0,-6.05161E-05,0,0,0,0,2:06:48.613,21.34801292,19.82421494
56,7655.254541,2.126459595,05/04/2018 12:57:03,756.5547834,3,1,0.650672972,4.202394485,2.915562536,2.73438451,0,11.17118166,0,0,0,0,0,0,2:07:35.190,21.48459435,20.11026955
57,7705.307472,2.140363187,05/04/2018 12:57:53,806.6077147,3,1,0.600464106,4.202394485,2.924274359,2.523387046,0,11.20779262,0,0,0,0,0,0,2:08:25.243,21.24619865,19.94755554
58,7755.494449,2.154304014,05/04/2018 12:58:43,856.7946908,3,1,0.550255299,4.202394485,2.932314517,2.312389833,0,11.24158109,0,0,0,0,0,0,2:09:15.431,21.29040337,19.91671944
59,7811.841374,2.169955937,05/04/2018 12:59:40,913.1416166,3,1,0.500046432,4.202394485,2.940567196,2.101392368,0,11.2762627,0,-5.9674E-05,0,0,0,0,2:10:11.778,21.09617805,19.87275505
60,7873.626103,2.187118362,05/04/2018 13:00:41,974.9263454,3,1,0.449837565,4.202394485,2.948725398,1.890394904,0,11.31054718,0,0,0,0,0,0,2:11:13.562,20.94613838,20.02235031
61,7939.223532,2.20533987,05/04/2018 13:01:47,1040.523774,3,1,0.399628729,4.202394485,2.956471173,1.679397565,0,11.34309856,0,-5.96321E-05,0,0,0,0,2:12:19.160,21.02116203,19.87275505
62,8013.837143,2.226065873,05/04/2018 13:03:02,1115.137385,3,1,0.349419862,4.202394485,2.964244155,1.468400101,0,11.37576427,0,0,0,0,0,0,2:13:33.773,20.8094902,19.81108093
63,8097.685628,2.249357119,05/04/2018 13:04:25,1198.98587,3,1,0.299211025,4.202394485,2.97182349,1.257402762,0,11.40761626,0,-6.03698E-05,0,0,0,0,2:14:57.621,20.5227356,19.89901924
64,8198.991562,2.277497656,05/04/2018 13:06:07,1300.291804,3,1,0.249002174,4.202394485,2.979578862,1.046405361,0,11.44020797,0,0,0,0,0,0,2:16:38.928,20.37262344,19.89901924
65,8330.343007,2.313984169,05/04/2018 13:08:18,1431.64325,3,1,0.198793322,4.202699184,2.987791991,0.835468532,0,11.47472337,0,0,0,0,0,0,2:18:50.279,20.29755974,19.74940872
66,8502.89585,2.361915514,05/04/2018 13:11:11,1604.196093,3,1,0.14858447,4.202394485,2.996143207,0.624410558,0,11.50981902,0,0,0,0,0,0,2:21:42.832,20.1608429,19.83735466
67,8503.696299,2.362137861,05/04/2018 13:11:11,1604.996541,3,1,0.146791294,4.202394485,2.996176314,0.616874925,0,11.50995815,0,0,0,0,0,0,2:21:43.632,20.1608429,19.83735466
68,9103.698982,2.528805273,05/04/2018 13:21:12,600.0023825,4,1,0,4.177116394,2.996176314,0,0,11.50995815,0,-5.96318E-05,0,0,0,0,2:31:43.635,29.49994659,37.26809311
69,9703.70109,2.695472525,05/04/2018 13:31:12,1200.004491,4,1,0,4.168284416,2.996176314,0,0,11.50995815,0,5.95391E-05,0,0,0,0,2:41:43.637,38.63785172,42.3533783
70,10303.70286,2.862139683,05/04/2018 13:41:12,1800.00626,4,1,0,4.163411617,2.996176314,0,0,11.50995815,0,0,0,0,0,0,2:51:43.638,41.97367477,43.54293442
71,10903.70433,3.028806759,05/04/2018 13:51:12,2400.007733,4,1,0,4.160366058,2.996176314,0,0,11.50995815,0,0,0,0,0,0,3:01:43.641,43.14346313,43.75426865
72,11503.70569,3.195473802,05/04/2018 14:01:12,3000.009088,4,1,0,4.158538818,2.996176314,0,0,11.50995815,0,6.0558E-05,0,0,0,0,3:11:43.642,43.25683975,43.64685059
73,12103.70695,3.362140818,05/04/2018 14:11:12,3600.010347,4,1,0,4.157016277,2.996176314,0,0,11.50995815,0,-5.95388E-05,0,0,0,0,3:21:43.642,43.62436676,43.93965149
74,12703.70822,3.52880784,05/04/2018 14:21:12,4200.011624,4,1,0,4.156406879,2.996176314,0,0,11.50995815,0,0,0,0,0,0,3:31:43.644,44.04845047,44.43479919
75,13303.70963,3.695474896,05/04/2018 14:31:12,4800.013028,4,1,0,4.155493259,2.996176314,0,0,11.50995815,0,0,0,0,0,0,3:41:43.646,44.05823898,44.22422409
76,13903.71083,3.862141897,05/04/2018 14:41:12,5400.014231,4,1,0,4.154579639,2.996176314,0,0,11.50995815,0,0,0,0,0,0,3:51:43.646,44.14500427,44.31040955
77,14503.712,4.028808889,05/04/2018 14:51:12,6000.0154,4,1,0,4.153970718,2.996176314,0,0,11.50995815,0,-5.95404E-05,0,0,0,0,4:01:43.649,44.08483887,44.39659119
78,15103.71308,4.195475854,05/04/2018 15:01:11,6600.016476,4,1,0,4.15336132,2.996176314,0,0,11.50995815,0,0,0,0,0,0,4:11:43.649,44.05129623,44.36248779
79,15703.69855,4.362138486,05/04/2018 15:11:11,7200.001948,4,1,0,4.153057098,2.996176314,0,0,11.50995815,0,0,0,0,0,0,4:21:43.635,43.99114227,44.15600204
80,15703.71403,4.362142787,05/04/2018 15:11:12,0.015628372,5,1,-2.955398321,4.062604427,2.996176314,-12.0066143,1.283E-05,11.50995815,5.21233E-05,0,0,0,0,0,4:21:43.651,44.02122116,44.47875214
81,15704.21445,4.362281791,05/04/2018 15:11:12,0.516042768,5,1,-2.955398321,4.058949947,2.996176314,-11.99581386,0.00040042,11.50995815,0.001625954,-0.000730896,0,0,0,0,4:21:44.150,44.1380806,44.15600204
82,15704.72976,4.362424933,05/04/2018 15:11:13,1.031354376,5,1,-2.957191706,4.056513309,2.996176314,-11.99588751,0.000821054,11.50995815,0.003332716,-0.001218224,0,0,0,0,4:21:44.666,44.21154404,44.30234909
83,15705.22981,4.362563835,05/04/2018 15:11:13,1.531399899,5,1,-2.955398321,4.054990768,2.996176314,-11.98411291,0.001180257,11.50995815,0.004789568,-0.001522732,0,0,0,0,4:21:45.166,44.06461334,44.30234909
84,15705.72988,4.362702744,05/04/2018 15:11:14,2.031470963,5,1,-2.955398321,4.053467751,2.996176314,-11.97961178,0.001642063,11.50995815,0.00666181,-0.001827335,0,0,0,0,4:21:45.665,44.06461334,44.15600204
85,15706.24542,4.362845951,05/04/2018 15:11:14,2.547017216,5,1,-2.955398321,4.051640511,2.996176314,-11.97421156,0.002065387,11.50995815,0.00837736,-0.002192783,0,0,0,0,4:21:46.182,44.06461334,44.44868469
86,15706.74552,4.362984866,05/04/2018 15:11:15,3.047112301,5,1,-2.953605175,4.05103159,2.996176314,-11.96514787,0.002424571,11.50995815,0.009832566,-0.002314568,0,0,0,0,4:21:46.681,44.03454208,44.41861725
87,15707.26107,4.363128075,05/04/2018 15:11:16,3.562665418,5,1,-2.955398321,4.049508572,2.996176314,-11.96791083,0.002886228,11.50995815,0.011702401,-0.002619171,0,0,0,0,4:21:47.198,44.03454208,44.12593079
88,15707.76116,4.363266988,05/04/2018 15:11:16,4.062750443,5,1,-2.955398321,4.048594952,2.996176314,-11.96521072,0.003283993,11.50995815,0.013313002,-0.002801895,0,0,0,0,4:21:47.697,43.93099213,44.38855362
89,15708.26123,4.363405897,05/04/2018 15:11:17,4.562821812,5,1,-2.955398321,4.047681332,2.996176314,-11.96251061,0.003707282,11.50995815,0.015026541,-0.002984619,0,0,0,0,4:21:48.197,43.9176712,44.44868469
90,15708.77684,4.363549121,05/04/2018 15:11:17,5.078430756,5,1,-2.955398321,4.046767712,2.996176314,-11.9598105,0.004104958,11.50995815,0.016635982,-0.003167343,0,0,0,0,4:21:48.713,44.06461334,44.30234909
91,15709.27689,4.363688025,05/04/2018 15:11:18,5.578485429,5,1,-2.955398321,4.045854092,2.996176314,-11.95711039,0.004566703,11.50995815,0.018504316,-0.002497162,0,0,0,0,4:21:49.212,43.9610672,44.71123505
92,15709.77691,4.36382692,05/04/2018 15:11:18,6.078507122,5,1,-2.955398321,4.044635773,2.996176314,-11.95350977,0.004990052,11.50995815,0.020216855,-0.002314422,0,0,0,0,4:21:49.713,44.06461334,44.59499741
93,15710.27692,4.36396581,05/04/2018 15:11:19,6.578510215,5,1,-2.955398321,4.044026852,2.996176314,-11.95171017,0.005349197,11.50995815,0.021669428,-0.002158908,0,0,0,0,4:21:50.213,44.06461334,44.30234909
94,15710.77696,4.364104712,05/04/2018 15:11:19,7.078557273,5,1,-2.955398321,4.043113232,2.996176314,-11.94901006,0.005811037,11.50995815,0.023536976,-0.002009853,0,0,0,0,4:21:50.712,43.93099213,44.38855362
95,15711.27698,4.364243605,05/04/2018 15:11:20,7.578573296,5,1,-2.957191706,4.042503834,2.996176314,-11.95445881,0.006170223,11.50995815,0.02498917,-0.001827227,0,0,0,0,4:21:51.213,43.9610672,44.34545517
96,15711.777,4.364382499,05/04/2018 15:11:20,8.078590864,5,1,-2.955398321,4.041894913,2.996176314,-11.94540944,0.006631997,11.50995815,0.02685577,-0.001782669,0,0,0,0,4:21:51.713,44.06461334,44.44868469
97,15712.27703,4.364521396,05/04/2018 15:11:21,8.578619237,5,1,-2.955398321,4.041285515,2.996176314,-11.94360843,0.006991062,11.50995815,0.028306938,-0.00164449,0,0,0,0,4:21:52.213,44.06461334,44.30234909
98,15712.77708,4.364660299,05/04/2018 15:11:21,9.078670261,5,1,-2.955398321,4.040676594,2.996176314,-11.94180882,0.007414387,11.50995815,0.03001755,-0.001573702,0,0,0,0,4:21:52.713,43.99114227,44.30234909
99,15713.28048,4.364800134,05/04/2018 15:11:22,9.582077043,5,1,-2.955398321,4.040067673,2.996176314,-11.94000922,0.007773435,11.50995815,0.031468211,-0.001564026,0,0,0,0,4:21:53.216,44.06461334,44.30234909
100,15713.79276,4.364942433,05/04/2018 15:11:22,10.09435272,5,1,-2.955398321,4.039154053,2.996176314,-11.93730911,0.008235365,11.50995815,0.033334244,-0.001513141,0,0,0,0,4:21:53.729,44.03454208,44.12593079
101,15714.29628,4.3650823,05/04/2018 15:11:23,10.59787541,5,1,-2.955398321,4.038544655,2.996176314,-11.93550809,0.008658456,11.50995815,0.035043091,-0.001444732,0,0,0,0,4:21:54.232,43.9176712,44.30234909
102,15714.81217,4.365225602,05/04/2018 15:11:23,11.11376303,5,1,-2.955398321,4.037935734,2.996176314,-11.93370849,0.009123358,11.50995815,0.036920501,-0.001330625,0,0,0,0,4:21:54.748,44.06461334,44.44868469
103,15715.3123,4.365364527,05/04/2018 15:11:24,11.61389045,5,1,-2.955398321,4.037631035,2.996176314,-11.93280798,0.009479468,11.50995815,0.038358353,-0.001271152,0,0,0,0,4:21:55.248,44.03454208,44.27228165
104,15715.82413,4.365506702,05/04/2018 15:11:24,12.1257224,5,1,-2.955398321,4.036717415,2.996176314,-11.93010787,0.009941381,11.50995815,0.040223161,-0.001271102,0,0,0,0,4:21:55.759,44.06461334,44.44868469
105,15716.32771,4.365646586,05/04/2018 15:11:25,12.62930312,5,1,-2.955398321,4.036108494,2.996176314,-11.92830827,0.01036748,11.50995815,0.041943087,-0.001270168,0,0,0,0,4:21:56.264,44.06461334,44.44868469
106,15716.83978,4.365788828,05/04/2018 15:11:25,13.14137363,5,1,-2.955398321,4.035499096,2.996176314,-11.92650725,0.010787862,11.50995815,0.043639733,-0.001263301,0,0,0,0,4:21:56.775,43.9176712,44.30234909
107,15717.33981,4.365927725,05/04/2018 15:11:26,13.64140423,5,1,-2.955398321,4.034890175,2.996176314,-11.92470765,0.011185548,11.50995815,0.045244521,-0.001210607,0,0,0,0,4:21:57.276,44.06461334,44.44868469
108,15717.83984,4.366066622,05/04/2018 15:11:26,14.14143194,5,1,-2.955398321,4.034585476,2.996176314,-11.92380714,0.011608803,11.50995815,0.046952272,-0.001192125,0,0,0,0,4:21:57.775,44.03454208,44.56493378
109,15718.33988,4.366205522,05/04/2018 15:11:27,14.64147453,5,1,-2.955398321,4.034280777,2.996176314,-11.92290664,0.011967976,11.50995815,0.048401294,-0.00113255,0,0,0,0,4:21:58.276,44.06461334,44.44868469
110,15718.83989,4.366344413,05/04/2018 15:11:27,15.14148017,5,1,-2.957191706,4.033671856,2.996176314,-11.92834096,0.012429856,11.50995815,0.050264461,-0.001089614,0,0,0,0,4:21:58.777,44.1380806,44.30234909
111,15719.33992,4.36648331,05/04/2018 15:11:28,15.64151111,5,1,-2.955398321,4.033062935,2.996176314,-11.91930743,0.012789053,11.50995815,0.051713236,-0.001089476,0,0,0,0,4:21:59.276,44.03454208,44.27228165
112,15719.83999,4.36662222,05/04/2018 15:11:28,16.14158419,5,1,-2.957191706,4.032453537,2.996176314,-11.92473815,0.013250885,11.50995815,0.053575738,-0.001090372,0,0,0,0,4:21:59.776,44.1380806,44.30234909
113,15720.35557,4.366765436,05/04/2018 15:11:29,16.65716266,5,1,-2.955398321,4.032149315,2.996176314,-11.91660732,0.013674236,11.50995815,0.055282825,-0.001028936,0,0,0,0,4:22:00.292,43.9176712,44.44868469
114,15720.85571,4.366904363,05/04/2018 15:11:29,17.15730233,5,1,-2.955398321,4.031539917,2.996176314,-11.9148063,0.014071948,11.50995815,0.056886312,-0.001029047,0,0,0,0,4:22:00.792,44.07793808,44.53487778
115,15721.37484,4.367048566,05/04/2018 15:11:30,17.67643052,5,1,-2.955398321,4.031235218,2.996176314,-11.9139058,0.0144953,11.50995815,0.058593047,-0.000969235,0,0,0,0,4:22:01.311,43.99114227,44.44868469
116,15721.88715,4.367190876,05/04/2018 15:11:30,18.18874607,5,1,-2.955398321,4.030626297,2.996176314,-11.91210619,0.014892976,11.50995815,0.060196048,-0.000974501,0,0,0,0,4:22:01.823,44.12476349,44.50881577
117,15722.40264,4.367334067,05/04/2018 15:11:31,18.70423562,5,1,-2.955398321,4.030017376,2.996176314,-11.91030659,0.01531631,11.50995815,0.061902263,-0.00096845,0,0,0,0,4:22:02.339,44.1380806,44.44868469
118,15722.90266,4.36747296,05/04/2018 15:11:31,19.20425032,5,1,-2.955398321,4.030017376,2.996176314,-11.91030659,0.015675511,11.50995815,0.063349847,-0.000968443,0,0,0,0,4:22:02.839,44.0044632,44.38855362
119,15723.40271,4.367611865,05/04/2018 15:11:32,19.70430763,5,1,-2.955398321,4.029407978,2.996176314,-11.90850557,0.016137282,11.50995815,0.065210614,-0.000959508,0,0,0,0,4:22:03.338,44.06461334,44.15600204
120,15723.91839,4.367755108,05/04/2018 15:11:32,20.21998177,5,1,-2.955398321,4.028799057,2.996176314,-11.90670597,0.016563411,11.50995815,0.06692756,-0.000967791,0,0,0,0,4:22:03.855,44.1380806,44.22917938
121,15724.43398,4.367898328,05/04/2018 15:11:33,20.73557542,5,1,-2.955398321,4.028494358,2.996176314,-11.90580546,0.017022422,11.50995815,0.068776809,-0.00089961,0,0,0,0,4:22:04.370,44.07793808,44.09585953
122,15724.93399,4.36803722,05/04/2018 15:11:33,21.23558708,5,1,-2.955398321,4.028189659,2.996176314,-11.90490496,0.017381566,11.50995815,0.070223546,-0.000847434,0,0,0,0,4:22:04.870,43.99114227,44.15600204
123,15725.43751,4.368177087,05/04/2018 15:11:34,21.73910845,5,1,-2.955398321,4.027580738,2.996176314,-11.90310535,0.017804861,11.50995815,0.071928552,-0.000907982,0,0,0,0,4:22:05.374,44.1380806,44.30234909
124,15725.94967,4.368319352,05/04/2018 15:11:34,22.25125972,5,1,-2.955398321,4.027276039,2.996176314,-11.90220484,0.018266663,11.50995815,0.073788419,-0.000908001,0,0,0,0,4:22:05.886,44.03454208,44.34545517
125,15726.44969,4.368458248,05/04/2018 15:11:35,22.75128576,5,1,-2.955398321,4.026971817,2.996176314,-11.90130575,0.018625775,11.50995815,0.075234606,-0.000847337,0,0,0,0,4:22:06.386,43.9176712,44.44868469
126,15726.94995,4.368597207,05/04/2018 15:11:35,23.25154001,5,1,-2.955398321,4.026667118,2.996176314,-11.90040524,0.018985011,11.50995815,0.07668121,-0.00077484,0,0,0,0,4:22:06.885,43.99114227,44.15600204
