Data_Point,Test_Time(s),Test_Time(h),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Power(W),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Cycle_Time,Temperature (C)_1,Temperature (C)_2
11,377.3083936,0.104807887,05/04/2018 10:53:52,77.22302849,2,1,1.475364089,3.237981081,0.031619162,4.777201008,0,0.099990338,0,0.001452444,0,0,0,0,0:06:17.248,19.65246201,20.54550171
12,420.8108141,0.116891893,05/04/2018 10:54:35,120.725449,2,1,1.473590732,3.288222313,0.049432299,4.845493924,0,0.158142742,0,0.001028776,0,0,0,0,0:07:00.751,19.8459301,20.58932114
13,483.7674701,0.134379853,05/04/2018 10:55:38,183.6821051,2,1,1.473590732,3.338463783,0.075209786,4.919529289,0,0.243588833,0,0.00065353,0,0,0,0,0:08:03.708,19.95149422,20.62011528
14,575.3819361,0.159828316,05/04/2018 10:57:10,275.296571,2,1,1.473590732,3.388705015,0.112721616,4.993564303,0,0.369820238,0,0.000423621,0,0,0,0,0:09:35.322,20.52310181,20.44483757
15,743.8914654,0.206636518,05/04/2018 10:59:59,443.8061011,2,1,1.473590732,3.438946486,0.181720143,5.067599668,0,0.605581972,0,0.000241336,0,0,0,0,0:12:23.832,20.37366676,20.96708488
16,1023.203864,0.284223295,05/04/2018 11:04:38,723.1184985,2,1,1.475364089,3.489187717,0.296094798,5.147822258,0,1.001876022,0,0.000180529,0,0,0,0,0:17:03.144,21.7486515,21.07245827
17,1323.208512,0.36755792,05/04/2018 11:09:38,1023.123147,2,1,1.473590732,3.527553797,0.418919209,5.19817058,0,1.432985135,0,0.000120647,0,0,0,0,0:22:03.149,22.07790756,20.80488205
18,1623.221801,0.450894945,05/04/2018 11:14:38,1323.136436,2,1,1.473590732,3.559221268,0.541777495,5.244835472,0,1.868289801,0,0.000121068,0,0,0,0,0:27:03.162,22.25787735,20.98486328
19,1923.22292,0.534228589,05/04/2018 11:19:38,1623.137555,2,1,1.473590732,3.596673727,0.66464004,5.300025069,0,2.307807559,0,0.000120646,0,0,0,0,0:32:03.163,22.15251541,20.65567207
20,2223.224043,0.617562234,05/04/2018 11:24:38,1923.138678,2,1,1.475364089,3.638084888,0.787451507,5.367499797,0,2.752065823,0,0.000180411,0,0,0,0,0:37:03.164,22.139431,21.09024048
21,2523.228435,0.700896788,05/04/2018 11:29:38,2223.14307,2,1,1.475364089,3.679191351,0.910313319,5.428146796,0,3.201589078,0,0.000121778,0,0,0,0,0:42:03.168,21.95943832,21.1340332
22,2823.241879,0.784233855,05/04/2018 11:34:38,2523.156514,2,1,1.475364089,3.711163282,1.033174529,5.475317035,0,3.655683942,0,6.0889E-05,0,0,0,0,0:47:03.182,21.69169617,20.94106674
23,3123.243021,0.867567506,05/04/2018 11:39:38,2823.157656,2,1,1.473590732,3.740394592,1.156035782,5.511810804,0,4.113405821,0,0.000121778,0,0,0,0,0:52:03.183,22.01638794,21.19083214
24,3423.24413,0.950901147,05/04/2018 11:44:38,3123.158765,2,1,1.473590732,3.773888826,1.27889475,5.561167597,0,4.574952115,0,0.000120193,0,0,0,0,0:57:03.184,21.76633072,20.94106674
25,3723.245259,1.034234794,05/04/2018 11:49:38,3423.159893,2,1,1.473590732,3.811950445,1.401748349,5.617254845,0,5.040879176,0,0.000120646,0,0,0,0,1:02:03.185,22.21403503,21.31396484
26,4023.246398,1.117568444,05/04/2018 11:54:38,3723.161033,2,1,1.473590732,3.852447987,1.524586639,5.676931647,0,5.511620668,0,0.000119171,0,0,0,0,1:07:03.186,22.43782234,20.86647224
27,4323.247551,1.200902098,05/04/2018 11:59:38,4023.162186,2,1,1.473590732,3.890814066,1.647428358,5.733467546,0,5.987218009,0,0.000241293,0,0,0,0,1:12:03.187,22.4554882,21.03343964
28,4623.24872,1.284235755,05/04/2018 12:04:38,4323.163355,2,1,1.475364089,3.926744223,1.770305906,5.793377413,0,6.467503136,0,0.000121021,0,0,0,0,1:17:03.189,22.54775429,21.05123711
29,4923.249853,1.367569404,05/04/2018 12:09:38,4623.164488,2,1,1.473590732,3.960543156,1.893119313,5.836219686,0,6.951861859,0,0.000121826,0,0,0,0,1:22:03.190,22.85910606,20.98964691
30,5223.251058,1.450903072,05/04/2018 12:14:38,4923.165693,2,1,1.473590732,3.990992308,2.015984919,5.881089275,0,7.44037094,0,6.08885E-05,0,0,0,0,1:27:03.191,21.87632751,21.05123711
31,5523.255729,1.534237702,05/04/2018 12:19:38,5223.170364,2,1,1.473590732,4.023572922,2.138856126,5.929099765,0,7.932688335,0,0.000120647,0,0,0,0,1:32:03.196,22.32398987,21.12581825
32,5823.269031,1.617574731,05/04/2018 12:24:38,5523.183666,2,1,1.473590732,4.066202164,2.261718588,5.991917821,0,8.429528733,0,0.000178802,0,0,0,0,1:37:03.209,22.139431,21.09024048
33,6120.2857,1.700079361,05/04/2018 12:29:35,5820.200335,2,1,1.473590732,4.116443634,2.383351025,6.065953186,0,8.927146158,0,0.000242137,0,0,0,0,1:42:00.225,22.39398003,20.89726257
34,6420.28687,1.783413019,05/04/2018 12:34:35,6120.201505,2,1,1.471817374,4.159377098,2.506195597,6.121843479,0,9.43563463,0,0,0,0,0,0,1:47:00.227,22.11326027,20.91505814
35,6720.288068,1.866746686,05/04/2018 12:39:35,6420.202703,2,1,1.473590732,4.182518482,2.629029537,6.16332047,0,9.948102273,0,6.09366E-05,0,0,0,0,1:52:00.228,22.02556801,21.20039749
36,6988.193747,1.94116493,05/04/2018 12:44:02,6688.108382,2,1,1.475364089,4.2001791,2.738784845,6.196793412,0,10.40809723,0,0.000121104,0,0,0,0,1:56:28.134,22.67540359,21.0300808
37,6988.193976,1.941164993,05/04/2018 12:44:03,2.36005E-06,3,1,1.475364089,4.2001791,2.738784845,6.196793412,0,10.40809723,0,0.000121104,0,0,0,0,1:56:28.134,22.67540359,21.0300808
38,6988.209624,1.94116934,05/04/2018 12:44:03,0.015650457,3,1,1.555165768,4.202310562,2.738791606,6.535289531,0,10.40812564,0,0,0,0,0,0,1:56:28.150,22.67540359,21.0300808
39,7001.072991,1.944742498,05/04/2018 12:44:16,12.87901762,3,1,1.503738046,4.202310562,2.744240308,6.319174272,0,10.43102293,0,-5.95934E-05,0,0,0,0,1:56:41.013,22.49549103,20.99928093
40,7027.274304,1.95202064,05/04/2018 12:44:42,39.08033019,3,1,1.452310324,4.202310562,2.75499239,6.103059013,0,10.47620676,0,0,0,0,0,0,1:57:07.214,22.3770752,21.0300808
41,7065.045619,1.962512672,05/04/2018 12:45:20,76.85164572,3,1,1.400882602,4.202310562,2.769965423,5.886943754,0,10.53912837,0,0,0,0,0,0,1:57:44.986,22.60083008,20.80630112
42,7108.794486,1.974665135,05/04/2018 12:46:03,120.6005129,3,1,1.349454999,4.202310562,2.786683897,5.670828995,0,10.60938489,0,0,0,0,0,0,1:58:28.734,22.70616341,21.06088448
43,7152.109427,1.986697063,05/04/2018 12:46:47,163.9154541,3,1,1.298027277,4.202310562,2.802625133,5.454713736,0,10.67637535,0,0,0,0,0,0,1:59:12.049,22.49549103,20.99928093
44,7196.396622,1.998999062,05/04/2018 12:47:31,208.2026484,3,1,1.246599555,4.202615261,2.81829191,5.238978314,0,10.74221229,0,0,0,0,0,0,1:59:56.337,22.034832,21.06088448
45,7239.524062,2.010978906,05/04/2018 12:48:14,251.3300885,3,1,1.195171833,4.202310562,2.832932555,5.022483218,0,10.80373737,0,0,0,0,0,0,2:00:39.464,22.39478493,21.12248802
46,7280.74165,2.022428236,05/04/2018 12:48:55,292.5476766,3,1,1.143744111,4.202615261,2.846339723,4.806716456,0,10.86007892,0,6.05579E-05,0,0,0,0,2:01:20.681,22.60548592,21.18409348
47,7322.853392,2.034125942,05/04/2018 12:49:37,334.6594182,3,1,1.092316389,4.202310562,2.859436089,4.590252699,0,10.91511445,0,0,0,0,0,0,2:02:02.794,22.57472229,21.22786522
48,7361.949346,2.04498593,05/04/2018 12:50:16,373.7553728,3,1,1.040888786,4.202310562,2.871039712,4.374137941,0,10.96387685,0,0,0,0,0,0,2:02:41.889,22.4693737,20.9733181
49,7403.342296,2.056483971,05/04/2018 12:50:58,415.1483222,3,1,0.989461064,4.202310562,2.882736972,4.158022681,0,11.01303274,0,0,0,0,0,0,2:03:23.282,22.24559402,21.12248802
50,7443.23516,2.067565322,05/04/2018 12:51:38,455.0411867,3,1,0.938033342,4.202310562,2.89342807,3.941907422,0,11.05796038,0,0,0,0,0,0,2:04:03.175,22.51786041,21.32026863
51,7482.721766,2.078533824,05/04/2018 12:52:17,494.5277925,3,1,0.88660568,4.202310562,2.903449042,3.725792413,0,11.10007194,0,0,0,0,0,0,2:04:42.661,22.40784264,21.13546562
52,7522.599003,2.089610834,05/04/2018 12:52:57,534.4050295,3,1,0.835177958,4.202310562,2.913001297,3.509677154,0,11.140214,0,0,0,0,0,0,2:05:22.539,22.4693737,21.04790497
53,7563.991953,2.101108876,05/04/2018 12:53:38,575.7979793,3,1,0.783750236,4.202310562,2.922319054,3.293561895,0,11.17937054,0,-6.09367E-05,0,0,0,0,2:06:03.932,22.23254013,21.18409348
54,7605.431805,2.112619946,05/04/2018 12:54:20,617.2378315,3,1,0.732322574,4.202310562,2.931053185,3.077446886,0,11.21607436,0,6.05577E-05,0,0,0,0,2:06:45.372,22.09638214,21.12248802
55,7647.04681,2.124179669,05/04/2018 12:55:01,658.8528368,3,1,0.680894852,4.202310562,2.939235462,2.861331627,0,11.25045905,0,0,0,0,0,0,2:07:26.986,21.93409538,21.18409348
56,7692.186719,2.136718533,05/04/2018 12:55:47,703.9927459,3,1,0.62946713,4.202310562,2.947471195,2.645216368,0,11.2850684,0,0,0,0,0,0,2:08:12.127,21.94715309,21.12248802
57,7738.751788,2.149653274,05/04/2018 12:56:33,750.5578148,3,1,0.578039467,4.202005863,2.955295495,2.428925231,0,11.31794882,0,-6.05581E-05,0,0,0,0,2:08:58.692,22.1709919,20.9733181
58,7788.738976,2.163538604,05/04/2018 12:57:23,800.5450026,3,1,0.526611745,4.202310562,2.962983047,2.2129861,0,11.3502546,0,0,0,0,0,0,2:09:48.679,21.87252998,20.9733181
59,7841.960726,2.178322424,05/04/2018 12:58:16,853.7667524,3,1,0.475184053,4.202310562,2.970401357,1.996870966,0,11.38142883,0,5.96321E-05,0,0,0,0,2:10:41.901,21.90331268,21.0041256
60,7901.1047,2.194751306,05/04/2018 12:59:16,912.9107264,3,1,0.423756361,4.202310562,2.97780373,1.780755832,0,11.41253607,0,-6.06002E-05,0,0,0,0,2:11:41.045,21.94715309,21.12248802
61,7966.57712,2.212938089,05/04/2018 13:00:21,978.3831469,3,1,0.372328669,4.202310562,2.985061482,1.564640698,0,11.4430356,0,0,0,0,0,0,2:12:46.517,21.41162682,21.10951614
62,8042.334959,2.233981933,05/04/2018 13:01:37,1054.140986,3,1,0.320900977,4.202005863,2.99237013,1.348427785,0,11.473749,0,-0.000120655,0,0,0,0,2:14:02.275,21.63557053,21.18409348
63,8131.242632,2.258678509,05/04/2018 13:03:06,1143.048658,3,1,0.269473255,4.202310562,2.99966999,1.132410304,0,11.50442544,0,0,0,0,0,0,2:15:31.182,21.27537346,21.12248802
64,8241.748879,2.289374689,05/04/2018 13:04:56,1253.554905,3,1,0.218045577,4.202310562,3.007156584,0.916295233,0,11.53588664,0,0,0,0,0,0,2:17:21.688,21.20070457,20.9733181
65,8386.58513,2.329606981,05/04/2018 13:07:21,1398.391157,3,1,0.16661787,4.202310562,3.014900784,0.700180036,0,11.56843036,0,0,0,0,0,0,2:19:46.526,21.21377754,20.98629761
66,8453.448265,2.348180074,05/04/2018 13:08:28,1465.254292,3,1,0.14711082,4.202310562,3.017849245,0.618205352,0,11.58082077,0,0,0,0,0,0,2:20:53.389,21.03362656,21.0300808
67,9053.451117,2.514847533,05/04/2018 13:18:28,600.0025187,4,1,0,4.178560257,3.017849245,0,0,11.58082077,0,-6.009E-05,0,0,0,0,2:30:53.391,23.85409546,27.3376255
68,9653.45341,2.681514836,05/04/2018 13:28:28,1200.004812,4,1,0,4.172774792,3.017849245,0,0,11.58082077,0,0,0,0,0,0,2:40:53.394,27.70248413,29.54036713
69,10253.45527,2.848182021,05/04/2018 13:38:28,1800.006676,4,1,0,4.169120789,3.017849245,0,0,11.58082077,0,0,0,0,0,0,2:50:53.395,29.19905853,29.77466583
70,10853.45677,3.014849102,05/04/2018 13:48:28,2400.008167,4,1,0,4.166380405,3.017849245,0,0,11.58082077,0,-6.08412E-05,0,0,0,0,3:00:53.396,30.06645775,29.75267792
71,11453.45817,3.181516158,05/04/2018 13:58:28,3000.009569,4,1,0,4.164553165,3.017849245,0,0,11.58082077,0,0,0,0,0,0,3:10:53.399,30.25387001,29.71772194
72,12053.45946,3.348183185,05/04/2018 14:08:28,3600.010866,4,1,0,4.163335323,3.017849245,0,0,11.58082077,0,-6.07882E-05,0,0,0,0,3:20:53.399,30.29319763,29.68279839
73,12653.4607,3.514850196,05/04/2018 14:18:28,4200.012106,4,1,0,4.162421703,3.017849245,0,0,11.58082077,0,0,0,0,0,0,3:30:53.401,30.18868256,29.80029869
74,13253.46202,3.681517227,05/04/2018 14:28:28,4800.01342,4,1,0,4.16150856,3.017849245,0,0,11.58082077,0,0,0,0,0,0,3:40:53.402,30.33255196,29.79588699
75,13853.4633,3.84818425,05/04/2018 14:38:28,5400.014702,4,1,0,4.160899639,3.017849245,0,0,11.58082077,0,0,0,0,0,0,3:50:53.403,30.34568024,29.88290977
76,14453.46448,4.014851245,05/04/2018 14:48:28,6000.015884,4,1,0,4.160290718,3.017849245,0,0,11.58082077,0,0,0,0,0,0,4:00:53.404,30.3719368,30.05694199
77,15053.46581,4.181518279,05/04/2018 14:58:28,6600.017207,4,1,0,4.15968132,3.017849245,0,0,11.58082077,0,-6.03705E-05,0,0,0,0,4:10:53.406,30.6203022,30.08303833
78,15653.48234,4.348189538,05/04/2018 15:08:28,7200.033738,4,1,0,4.159377098,3.017849245,0,0,11.58082077,0,0,0,0,0,0,4:20:53.423,30.64657974,30.1091404
79,15653.51041,4.348197336,05/04/2018 15:08:29,0.015627422,5,1,-2.949191332,4.070160389,3.017849245,-12.00368174,1.28023E-05,11.58082077,5.21074E-05,0,0,0,0,0,4:20:53.450,30.57255363,30.1091404
80,15654.01043,4.348336232,05/04/2018 15:08:29,0.515653835,5,1,-2.949191332,4.066202164,3.017849245,-11.99200817,0.000399681,11.58082077,0.001625872,-0.000791645,0,0,0,0,4:20:53.951,30.46808434,30.00471878
81,15654.51047,4.34847513,05/04/2018 15:08:30,1.015686738,5,1,-2.949191332,4.063766003,3.017849245,-11.98482347,0.000755225,11.58082077,0.003071128,-0.001278877,0,0,0,0,4:20:54.450,30.64657974,30.1091404
82,15655.01053,4.348614036,05/04/2018 15:08:30,1.515749447,5,1,-2.947417974,4.061330318,3.017849245,-11.97043798,0.001215974,11.58082077,0.004942958,-0.001766014,0,0,0,0,4:20:54.950,30.51167488,30.04823303
83,15655.52617,4.348757268,05/04/2018 15:08:31,2.031384672,5,1,-2.947417974,4.059503078,3.017849245,-11.96505234,0.001638294,11.58082077,0.00665774,-0.002131462,0,0,0,0,4:20:55.466,30.46808434,29.93074226
84,15656.02618,4.348896161,05/04/2018 15:08:31,2.531398729,5,1,-2.949191332,4.057981014,3.017849245,-11.96776243,0.002035093,11.58082077,0.00826822,-0.002435875,0,0,0,0,4:20:55.966,30.49852562,30.1091404
85,15656.5262,4.349035057,05/04/2018 15:08:32,3.031423127,5,1,-2.949191332,4.056458473,3.017849245,-11.96327217,0.002460275,11.58082077,0.009993262,-0.002740383,0,0,0,0,4:20:56.465,30.5857048,30.04823303
86,15657.02623,4.349173953,05/04/2018 15:08:32,3.531449065,5,1,-2.949191332,4.055240154,3.017849245,-11.95967911,0.002879882,11.58082077,0.011695042,-0.002984047,0,0,0,0,4:20:56.967,30.5857048,29.97426224
87,15657.52627,4.349312854,05/04/2018 15:08:33,4.031492589,5,1,-2.950964689,4.05371809,3.017849245,-11.96237894,0.003276664,11.58082077,0.013303759,-0.00328846,0,0,0,0,4:20:57.467,30.64657974,30.1091404
88,15658.02628,4.349451746,05/04/2018 15:08:33,4.531504052,5,1,-2.949191332,4.052499771,3.017849245,-11.9515972,0.003699069,11.58082077,0.015015829,-0.003532124,0,0,0,0,4:20:57.966,30.61614227,30.07868958
89,15658.52971,4.349591587,05/04/2018 15:08:34,5.034931439,5,1,-2.949191332,4.051586628,3.017849245,-11.94890416,0.004057458,11.58082077,0.016468047,-0.003714752,0,0,0,0,4:20:58.470,30.43764114,29.97426224
90,15659.04196,4.349733877,05/04/2018 15:08:34,5.54717845,5,1,-2.949191332,4.050368309,3.017849245,-11.94531111,0.00451822,11.58082077,0.018334572,-0.003149098,0,0,0,0,4:20:58.982,30.42449188,30.1091404
91,15659.54201,4.34987278,05/04/2018 15:08:35,6.047228938,5,1,-2.947417974,4.049150467,3.017849245,-11.93453887,0.00494065,11.58082077,0.020045336,-0.00286037,0,0,0,0,4:20:59.483,30.57255363,30.1091404
92,15660.04206,4.350011683,05/04/2018 15:08:35,6.547276822,5,1,-2.949191332,4.048236847,3.017849245,-11.93902502,0.005299137,11.58082077,0.021496732,-0.002646256,0,0,0,0,4:20:59.982,30.43764114,29.97426224
93,15660.54536,4.35015149,05/04/2018 15:08:36,7.050581811,5,1,-2.949191332,4.047019005,3.017849245,-11.93543337,0.005759729,11.58082077,0.023361091,-0.002481171,0,0,0,0,4:21:00.486,30.54211426,30.226614
94,15661.0577,4.350293804,05/04/2018 15:08:36,7.562915259,5,1,-2.947417974,4.046410084,3.017849245,-11.92646181,0.006182107,11.58082077,0.025070345,-0.002285511,0,0,0,0,4:21:00.998,30.49852562,29.96119881
95,15661.55771,4.350432698,05/04/2018 15:08:37,8.062932877,5,1,-2.949191332,4.045192242,3.017849245,-11.93004589,0.006578855,11.58082077,0.026675535,-0.002240644,0,0,0,0,4:21:01.498,30.64657974,30.1091404
96,15662.05775,4.350571596,05/04/2018 15:08:37,8.562964655,5,1,-2.949191332,4.044583321,3.017849245,-11.92825007,0.007001288,11.58082077,0.028384276,-0.002118012,0,0,0,0,4:21:01.999,30.64657974,30.1091404
97,15662.55778,4.350710495,05/04/2018 15:08:38,9.063002288,5,1,-2.947417974,4.043669701,3.017849245,-11.91838476,0.007359654,11.58082077,0.029833533,-0.002026092,0,0,0,0,4:21:02.498,30.64657974,30.03517342
98,15663.0578,4.350849389,05/04/2018 15:08:38,9.563020246,5,1,-2.949191332,4.042756081,3.017849245,-11.92286119,0.007823106,11.58082077,0.031707402,-0.001935251,0,0,0,0,4:21:02.998,30.64657974,30.1091404
99,15663.55782,4.350988284,05/04/2018 15:08:39,10.06304358,5,1,-2.949191332,4.04214716,3.017849245,-11.92106537,0.008242707,11.58082077,0.033403567,-0.001847379,0,0,0,0,4:21:03.499,30.64657974,30.1091404
100,15664.05788,4.35112719,05/04/2018 15:08:39,10.5631022,5,1,-2.949191332,4.04123354,3.017849245,-11.91837092,0.008601159,11.58082077,0.034852279,-0.001865765,0,0,0,0,4:21:03.998,30.64657974,30.03517342
101,15664.57353,4.351270426,05/04/2018 15:08:40,11.07875154,5,1,-2.949191332,4.040320396,3.017849245,-11.91567789,0.009061973,11.58082077,0.03671434,-0.001754962,0,0,0,0,4:21:04.513,30.64657974,30.1091404
102,15665.07356,4.351409321,05/04/2018 15:08:40,11.57877522,5,1,-2.949191332,4.039710999,3.017849245,-11.91388066,0.009484349,11.58082077,0.038420726,-0.001668617,0,0,0,0,4:21:05.014,30.61614227,30.07868958
103,15665.57356,4.351548212,05/04/2018 15:08:41,12.07878132,5,1,-2.949191332,4.039102077,3.017849245,-11.91208484,0.009881159,11.58082077,0.040023584,-0.001573467,0,0,0,0,4:21:05.513,30.64657974,30.1091404
104,15666.07359,4.351687109,05/04/2018 15:08:41,12.57881096,5,1,-2.947417974,4.038188934,3.017849245,-11.90223065,0.01030349,11.58082077,0.041729216,-0.001633929,0,0,0,0,4:21:06.014,30.64657974,30.1091404
105,15666.57362,4.351826005,05/04/2018 15:08:42,13.07883931,5,1,-2.949191332,4.037580013,3.017849245,-11.90759598,0.010661856,11.58082077,0.043176235,-0.001608949,0,0,0,0,4:21:06.514,30.43764114,29.90028381
106,15667.07364,4.351964901,05/04/2018 15:08:42,13.57886397,5,1,-2.949191332,4.036970615,3.017849245,-11.90579875,0.011122638,11.58082077,0.045036502,-0.001513002,0,0,0,0,4:21:07.013,30.64657974,30.03517342
107,15667.57367,4.352103797,05/04/2018 15:08:43,14.07888851,5,1,-2.949191332,4.036361694,3.017849245,-11.90400292,0.011481059,11.58082077,0.046483327,-0.001452445,0,0,0,0,4:21:07.514,30.57255363,30.1091404
108,15668.07723,4.352243674,05/04/2018 15:08:43,14.58244684,5,1,-2.949191332,4.035752773,3.017849245,-11.9022071,0.011903517,11.58082077,0.048188355,-0.001443494,0,0,0,0,4:21:08.018,30.64657974,30.25706291
109,15668.58936,4.352385933,05/04/2018 15:08:44,15.09457771,5,1,-2.949191332,4.034839153,3.017849245,-11.89951266,0.012364241,11.58082077,0.050047462,-0.001452441,0,0,0,0,4:21:08.529,30.6334362,30.02211761
110,15669.09279,4.352525776,05/04/2018 15:08:44,15.59801159,5,1,-2.949191332,4.034230232,3.017849245,-11.89771683,0.012722625,11.58082077,0.051493401,-0.001391893,0,0,0,0,4:21:09.033,30.51167488,30.04823303
111,15669.60833,4.35266898,05/04/2018 15:08:45,16.11354737,5,1,-2.949191332,4.033621311,3.017849245,-11.89592101,0.013183453,11.58082077,0.053352366,-0.001331425,0,0,0,0,4:21:09.548,30.64657974,30.03517342
112,15670.1086,4.352807944,05/04/2018 15:08:45,16.61381704,5,1,-2.949191332,4.03301239,3.017849245,-11.89412518,0.013608743,11.58082077,0.055067696,-0.001330398,0,0,0,0,4:21:10.049,30.76417923,30.07868958
113,15670.62071,4.352950197,05/04/2018 15:08:46,17.12592765,5,1,-2.949191332,4.03209877,3.017849245,-11.89143074,0.014028235,11.58082077,0.056759374,-0.001383294,0,0,0,0,4:21:10.560,30.49852562,30.1091404
114,15671.12456,4.353090154,05/04/2018 15:08:46,17.62977588,5,1,-2.949191332,4.031794548,3.017849245,-11.89053353,0.014425061,11.58082077,0.058359401,-0.001270868,0,0,0,0,4:21:11.065,30.57255363,30.03517342
115,15671.6364,4.353232334,05/04/2018 15:08:47,18.14162026,5,1,-2.947417974,4.031185627,3.017849245,-11.88158898,0.014847427,11.58082077,0.060062187,-0.001251433,0,0,0,0,4:21:11.576,30.49852562,30.1091404
116,15672.13982,4.353372173,05/04/2018 15:08:47,18.64504347,5,1,-2.949191332,4.030880928,3.017849245,-11.88783909,0.015205836,11.58082077,0.061506897,-0.001191801,0,0,0,0,4:21:12.079,30.32000732,29.93074226
117,15672.65218,4.353514496,05/04/2018 15:08:48,19.15740511,5,1,-2.947417974,4.029967308,3.017849245,-11.87799808,0.015666702,11.58082077,0.063364405,-0.0012104,0,0,0,0,4:21:12.592,30.57255363,30.1091404
118,15673.15224,4.3536534,05/04/2018 15:08:48,19.65745878,5,1,-2.949191332,4.029358387,3.017849245,-11.88334883,0.016088941,11.58082077,0.065066004,-0.00125144,0,0,0,0,4:21:13.093,30.54211426,30.07868958
119,15673.66783,4.353796618,05/04/2018 15:08:49,20.17304634,5,1,-2.947417974,4.029054165,3.017849245,-11.87530667,0.016485753,11.58082077,0.066664863,-0.001149749,0,0,0,0,4:21:13.609,30.54211426,30.07868958
120,15674.17124,4.353936456,05/04/2018 15:08:49,20.6764601,5,1,-2.949191332,4.028444767,3.017849245,-11.88065439,0.016908084,11.58082077,0.068366315,-0.001149855,0,0,0,0,4:21:14.111,30.61614227,30.00471878
121,15674.68342,4.354078728,05/04/2018 15:08:50,21.18863903,5,1,-2.949191332,4.027835846,3.017849245,-11.87885856,0.017330392,11.58082077,0.070067457,-0.001142745,0,0,0,0,4:21:14.623,30.49852562,29.96119881
122,15675.18688,4.354218578,05/04/2018 15:08:50,21.69209963,5,1,-2.949191332,4.027226925,3.017849245,-11.87706274,0.017727234,11.58082077,0.071665816,-0.001150651,0,0,0,0,4:21:15.127,30.51167488,29.97426224
123,15675.6991,4.354360861,05/04/2018 15:08:51,22.20431992,5,1,-2.949191332,4.027226925,3.017849245,-11.87706274,0.01814966,11.58082077,0.073367015,-0.000968264,0,0,0,0,4:21:15.639,30.64657974,29.96119881
124,15676.20251,4.354500696,05/04/2018 15:08:51,22.70772493,5,1,-2.949191332,4.026313305,3.017849245,-11.8743683,0.01850808,11.58082077,0.07481025,-0.001072737,0,0,0,0,4:21:16.143,30.49852562,29.96119881
125,15676.71479,4.354642996,05/04/2018 15:08:52,23.22000671,5,1,-2.947417974,4.026009083,3.017849245,-11.86633154,0.018968851,11.58082077,0.076665422,-0.001028822,0,0,0,0,4:21:16.655,30.49852562,30.1091404
126,15677.21828,4.354782856,05/04/2018 15:08:52,23.72349969,5,1,-2.949191332,4.025400162,3.017849245,-11.87167526,0.019327266,11.58082077,0.078108317,-0.001089284,0,0,0,0,4:21:17.158,30.46808434,30.07868958
127,15677.73392,4.354926088,05/04/2018 15:08:53,24.23913504,5,1,-2.949191332,4.024791241,3.017849245,-11.86987944,0.019765269,11.58082077,0.079871365,-0.00103444,0,0,0,0,4:21:17.673,30.49852562,29.96119881
