Data_Point,Test_Time(s),Test_Time(h),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Power(W),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Cycle_Time,Temperature (C)_1,Temperature (C)_2
17,1361.883665,0.378301018,04/24/2018 16:41:31,1061.777162,2,1,1.470853925,3.535987854,0.433368807,5.200921613,0,1.486080691,0,0.000119217,0,0,0,0,0:22:41.790,22.49057007,20.84046173
18,1661.884578,0.461634605,04/24/2018 16:46:31,1361.778075,2,1,1.469061852,3.568871737,0.555820575,5.242893321,0,1.921046618,0,0.000121069,0,0,0,0,0:27:41.791,22.34129906,21.13881493
19,1961.885498,0.544968194,04/24/2018 16:51:31,1661.778995,2,1,1.469061852,3.606931686,0.678299194,5.298805741,0,2.36042346,0,0.000121021,0,0,0,0,0:32:41.792,22.27978134,20.92805672
20,2261.886362,0.628301767,04/24/2018 16:56:31,1961.779859,2,1,1.469061852,3.647732019,0.800752915,5.358743954,0,2.804616581,0,0.000121021,0,0,0,0,0:37:41.793,22.29291534,21.09024048
21,2561.887219,0.711635339,04/24/2018 17:01:31,2261.780716,2,1,1.470853925,3.68731451,0.923169597,5.423501019,0,3.253671598,0,6.01371E-05,0,0,0,0,0:42:41.794,22.24453735,20.96708488
22,2861.888058,0.794968905,04/24/2018 17:06:31,2561.781555,2,1,1.469061852,3.71776247,1.045642605,5.461623018,0,3.707232783,0,6.01776E-05,0,0,0,0,0:47:41.795,22.02057648,21.04167366
23,3161.88892,0.878302478,04/24/2018 17:11:31,2861.782417,2,1,1.469061852,3.747297049,1.168103119,5.50501114,0,4.164284202,0,6.05102E-05,0,0,0,0,0:52:41.796,22.3717556,21.01916313
24,3461.889759,0.961636044,04/24/2018 17:16:31,3161.783256,2,1,1.469061852,3.781094313,1.290545121,5.554661412,0,4.625126265,0,0.00018041,0,0,0,0,0:57:41.796,22.45084381,20.8001194
25,3761.890597,1.04496961,04/24/2018 17:21:31,3461.784094,2,1,1.469061852,3.819763422,1.41298988,5.611468725,0,5.090431869,0,0.000119217,0,0,0,0,1:02:41.797,22.27528954,20.92328072
26,4061.891336,1.128303149,04/24/2018 17:26:31,3761.784833,2,1,1.469061852,3.860259295,1.535446944,5.670959666,0,5.560674616,0,0.000121068,0,0,0,0,1:07:41.798,22.74068451,20.94106674
27,4361.892197,1.211636721,04/24/2018 17:31:31,4061.785693,2,1,1.469061852,3.898319244,1.657907118,5.726872087,0,6.035746942,0,0.000120647,0,0,0,0,1:12:41.799,22.51682281,21.09024048
28,4661.893068,1.294970297,04/24/2018 17:36:31,4361.786565,2,1,1.469061852,3.934247971,1.780317814,5.779653608,0,6.51515695,0,5.95849E-05,0,0,0,0,1:17:41.800,22.76693916,21.04167366
29,4961.893958,1.378303877,04/24/2018 17:41:31,4661.787455,2,1,1.469061852,3.967740774,1.902807661,5.828856608,0,6.999173737,0,6.05107E-05,0,0,0,0,1:22:41.801,23.00388145,21.12926865
30,5261.894793,1.461637442,04/24/2018 17:46:31,4961.788289,2,1,1.469061852,3.997579813,2.025230506,5.872692002,0,7.486745319,0,0.00011917,0,0,0,0,1:27:41.801,22.19617271,20.99311638
31,5561.895593,1.544970998,04/24/2018 17:51:31,5261.78909,2,1,1.469061852,4.030463696,2.14766732,5.921000459,0,7.978127262,0,0.000120275,0,0,0,0,1:32:41.802,22.40695763,20.90550804
32,5861.896447,1.628304569,04/24/2018 17:56:31,5561.789944,2,1,1.469061852,4.074613094,2.270128634,5.985858657,0,8.474293579,0,0.000178709,0,0,0,0,1:37:41.803,22.39381981,20.89249229
33,6160.100288,1.711138969,04/24/2018 18:01:29,5859.993785,2,1,1.469061852,4.124852657,2.391870002,6.059663682,0,8.973386751,0,0.000242041,0,0,0,0,1:42:40.007,22.6791954,21.10324669
34,6460.101075,1.794472521,04/24/2018 18:06:29,6159.994572,2,1,1.469061852,4.16443491,2.514308542,6.117812459,0,9.481034167,0,0.000120647,0,0,0,0,1:47:40.008,22.59144783,20.79187393
35,6760.101949,1.877806097,04/24/2018 18:11:29,6459.995446,2,1,1.469061852,4.185748577,2.636753538,6.149123555,0,9.992314619,0,6.05572E-05,0,0,0,0,1:52:40.009,22.33679962,21.05945015
36,6978.008343,1.938335651,04/24/2018 18:15:07,6677.90184,2,1,1.469061852,4.200058937,2.725714909,6.170146359,0,10.3652934,0,0.000121309,0,0,0,0,1:56:17.915,22.6791954,21.02866173
37,6978.008896,1.938335805,04/24/2018 18:15:07,2.29505E-06,3,1,1.469061852,4.200058937,2.725714909,6.170146359,0,10.3652934,0,0.000121309,0,0,0,0,1:56:17.915,22.82841873,21.02866173
38,6978.024567,1.938340157,04/24/2018 18:15:07,0.015672773,3,1,1.522822857,4.201581478,2.725721538,6.39826431,0,10.36532125,0,0,0,0,0,0,1:56:17.931,22.82841873,21.02866173
39,6994.72859,1.942980164,04/24/2018 18:15:24,16.71969579,3,1,1.472645879,4.201581478,2.732652385,6.187441648,0,10.3944409,0,0,0,0,0,0,1:56:34.635,22.6791954,21.10324669
40,7024.21464,1.951170733,04/24/2018 18:15:53,46.20574618,3,1,1.422468901,4.201581478,2.744513543,5.976618986,0,10.44427515,0,0,0,0,0,0,1:57:04.121,22.72306633,21.22161484
41,7065.951266,1.96276424,04/24/2018 18:16:35,87.94237188,3,1,1.372292042,4.201277256,2.760735862,5.765379344,0,10.51243277,0,-5.95389E-05,0,0,0,0,1:57:45.858,22.87228584,20.99787331
42,7111.328761,1.9753691,04/24/2018 18:17:20,133.3198672,3,1,1.322115064,4.201581478,2.777733344,5.554974163,0,10.58384707,0,0,0,0,0,0,1:58:31.236,23.03461456,21.01088715
43,7155.084802,1.987523556,04/24/2018 18:18:04,177.0759087,3,1,1.271938086,4.201277256,2.79350788,5.34376455,0,10.65012333,0,-6.02325E-05,0,0,0,0,1:59:14.991,22.810812,21.08547211
44,7197.208549,1.999224597,04/24/2018 18:18:46,219.1996551,3,1,1.221761107,4.201277256,2.808116359,5.132957153,0,10.71150044,0,-6.04625E-05,0,0,0,0,1:59:57.115,22.84154892,20.96708488
45,7240.789432,2.011330398,04/24/2018 18:19:30,262.7805385,3,1,1.171584249,4.201581478,2.822624293,4.922506679,0,10.772455,0,0,0,0,0,0,2:00:40.696,22.70545959,20.90550804
46,7282.994574,2.023054048,04/24/2018 18:20:12,304.9856801,3,1,1.12140727,4.201277256,2.836081898,4.71134286,0,10.82899661,0,0,0,0,0,0,2:01:22.901,22.92928505,21.12926865
47,7323.28164,2.0342449,04/24/2018 18:20:52,345.272746,3,1,1.071230292,4.201581478,2.848370445,4.500861355,0,10.88062656,0,0,0,0,0,0,2:02:03.188,22.79320908,20.9185276
48,7364.483354,2.045689821,04/24/2018 18:21:33,386.4744602,3,1,1.021053314,4.201581478,2.860359257,4.290038693,0,10.93099711,0,0,0,0,0,0,2:02:44.390,22.43770599,21.01088715
49,7402.910859,2.056364127,04/24/2018 18:22:12,424.9019648,3,1,0.970876396,4.201277256,2.871010108,4.07892092,0,10.97574622,0,-5.94975E-05,0,0,0,0,2:03:22.817,22.61770821,20.96708488
50,7443.628508,2.067674586,04/24/2018 18:22:52,465.6196148,3,1,0.920699477,4.201277256,2.881725333,3.868113773,0,11.02076583,0,-6.02738E-05,0,0,0,0,2:04:03.535,22.38068581,21.25239754
51,7483.708682,2.078807967,04/24/2018 18:23:33,505.6997877,3,1,0.870522499,4.201581478,2.891713789,3.657571208,0,11.06273194,0,5.93567E-05,0,0,0,0,2:04:43.615,22.61770821,21.19083214
52,7522.773281,2.089659245,04/24/2018 18:24:12,544.7643871,3,1,0.820345581,4.201277256,2.900904057,3.44649923,0,11.10134463,0,0,0,0,0,0,2:05:22.680,22.72306633,21.22161484
53,7564.150558,2.101152933,04/24/2018 18:24:53,586.1416638,3,1,0.770168602,4.201277256,2.91006001,3.235691833,0,11.13981302,0,0,0,0,0,0,2:06:04.057,22.30604553,21.10324669
54,7604.527776,2.112368827,04/24/2018 18:25:33,626.5188819,3,1,0.719991684,4.201581478,2.918435145,3.025103724,0,11.17500081,0,0,0,0,0,0,2:06:44.435,22.30604553,21.10324669
55,7648.467695,2.12457436,04/24/2018 18:26:17,670.4588009,3,1,0.669814706,4.201277256,2.926932616,2.814077289,0,11.21070275,0,-6.04635E-05,0,0,0,0,2:07:28.374,22.23139954,21.17782402
56,7691.782576,2.136606271,04/24/2018 18:27:01,713.7736822,3,1,0.619637787,4.201581478,2.934706676,2.60345865,0,11.24336518,0,0,0,0,0,0,2:08:11.690,22.15675163,21.25239754
57,7738.61329,2.149614803,04/24/2018 18:27:47,760.6043959,3,1,0.569460809,4.201581478,2.942460839,2.392635989,0,11.27594397,0,6.04629E-05,0,0,0,0,2:08:58.520,22.11285782,21.05945015
58,7788.897281,2.163582578,04/24/2018 18:28:38,810.8883876,3,1,0.519283891,4.201277256,2.950087661,2.1816556,0,11.30798773,0,0,0,0,0,0,2:09:48.803,22.05133629,21.29618645
59,7842.009571,2.178335992,04/24/2018 18:29:31,864.0006773,3,1,0.469106913,4.201277256,2.957399145,1.970848203,0,11.3387067,0,-6.04633E-05,0,0,0,0,2:10:41.916,21.87124634,21.04167366
60,7902.466008,2.195129447,04/24/2018 18:30:31,924.4571139,3,1,0.418929964,4.201581478,2.964878453,1.760168379,0,11.37013076,0,0,0,0,0,0,2:11:42.372,22.08209801,21.10324669
61,7965.953901,2.212764973,04/24/2018 18:31:35,987.9450073,3,1,0.368753016,4.201277256,2.971845425,1.549233659,0,11.3994022,0,-5.93573E-05,0,0,0,0,2:12:45.860,21.87124634,21.11625481
62,8042.145566,2.233929324,04/24/2018 18:32:51,1064.136672,3,1,0.318576068,4.201277256,2.979146909,1.338426387,0,11.43007911,0,-6.03194E-05,0,0,0,0,2:14:02.052,21.58567047,21.05468559
63,8128.790933,2.257997481,04/24/2018 18:34:18,1150.782039,3,1,0.268399119,4.201581478,2.986242163,1.127700769,0,11.45988957,0,0,0,0,0,0,2:15:28.697,21.54175186,21.23462677
64,8238.453306,2.288459252,04/24/2018 18:36:07,1260.444413,3,1,0.218222171,4.201581478,2.993686101,0.916878232,0,11.491165,0,6.00909E-05,0,0,0,0,2:17:18.360,21.58567047,21.05468559
65,8379.695254,2.327693126,04/24/2018 18:38:29,1401.68636,3,1,0.168045223,4.201277256,3.001302827,0.706004572,0,11.5231664,0,0,0,0,0,0,2:19:39.602,20.98799896,20.83091164
66,8462.469099,2.350685861,04/24/2018 18:39:51,1484.460205,3,1,0.146540806,4.201581478,3.004957365,0.615703135,0,11.53852086,0,6.04192E-05,0,0,0,0,2:21:02.376,20.85169411,21.06770134
67,9062.484213,2.517356726,04/24/2018 18:49:52,600.0017519,4,1,0,4.177527428,3.004957365,0,0,11.53852086,0,-0.000120647,0,0,0,0,2:31:02.391,20.3460598,20.93629646
68,9662.48583,2.684023842,04/24/2018 18:59:52,1200.003369,4,1,0,4.17235136,3.004957365,0,0,11.53852086,0,-5.8734E-05,0,0,0,0,2:41:02.392,20.24918747,21.28669739
69,10262.48747,2.850690963,04/24/2018 19:09:52,1800.005004,4,1,0,4.169610977,3.004957365,0,0,11.53852086,0,6.08397E-05,0,0,0,0,2:51:02.395,19.76963997,21.25592422
70,10862.49266,3.017359072,04/24/2018 19:19:52,2400.0102,4,1,0,4.167175293,3.004957365,0,0,11.53852086,0,-6.04627E-05,0,0,0,0,3:01:02.399,20.06882286,20.88300705
71,11462.50625,3.184029513,04/24/2018 19:29:52,3000.023786,4,1,0,4.165652752,3.004957365,0,0,11.53852086,0,-5.9632E-05,0,0,0,0,3:11:02.413,19.99848938,21.18608284
72,12062.508,3.350696667,04/24/2018 19:39:52,3600.025539,4,1,0,4.164739609,3.004957365,0,0,11.53852086,0,0,0,0,0,0,3:21:02.415,20.13043213,21.01916313
73,12662.50948,3.517363744,04/24/2018 19:49:52,4200.027016,4,1,0,4.164130688,3.004957365,0,0,11.53852086,0,6.05159E-05,0,0,0,0,3:31:02.416,20.16123581,21.12452507
74,13262.51108,3.684030855,04/24/2018 19:59:51,4800.028617,4,1,0,4.162912369,3.004957365,0,0,11.53852086,0,0,0,0,0,0,3:41:02.419,20.21415901,21.32696724
75,13862.51275,3.850697987,04/24/2018 20:09:51,5400.030292,4,1,0,4.162608147,3.004957365,0,0,11.53852086,0,6.09362E-05,0,0,0,0,3:51:02.419,19.97641182,21.31275177
76,14462.51435,4.017365097,04/24/2018 20:19:51,6000.031889,4,1,0,4.161999226,3.004957365,0,0,11.53852086,0,0,0,0,0,0,4:01:02.420,19.95004845,21.43582726
77,15062.51591,4.184032198,04/24/2018 20:29:51,6600.033452,4,1,0,4.161390305,3.004957365,0,0,11.53852086,0,6.05578E-05,0,0,0,0,4:11:02.423,20.33270264,21.29501534
78,15662.48632,4.350690646,04/24/2018 20:39:51,7200.003863,4,1,0,4.161085606,3.004957365,0,0,11.53852086,0,6.04631E-05,0,0,0,0,4:21:02.393,20.23156548,21.19437981
79,15662.49873,4.350694092,04/24/2018 20:39:52,0.011972977,5,1,-2.953677893,4.067914486,3.004957365,-12.01530909,9.82342E-06,11.53852086,3.99608E-05,0,0,0,0,0,4:21:02.405,20.27554321,21.23818207
80,15662.99876,4.350832989,04/24/2018 20:39:52,0.51200331,5,1,-2.955469847,4.06334734,3.004957365,-12.00910054,0.000394725,11.53852086,0.001604641,-0.000913429,0,0,0,0,4:21:02.905,20.09518623,21.20740891
81,15663.5024,4.35097289,04/24/2018 20:39:53,1.015646147,5,1,-2.957261801,4.060606956,3.004957365,-12.00827784,0.000753942,11.53852086,0.003063726,-0.001461506,0,0,0,0,4:21:03.410,20.36793137,21.25592422
82,15664.01447,4.35111513,04/24/2018 20:39:53,1.527710489,5,1,-2.955469847,4.05786705,3.004957365,-11.99290371,0.001215746,11.53852086,0.00493828,-0.002009487,0,0,0,0,4:21:03.921,20.27554321,21.0890255
83,15664.51811,4.351255031,04/24/2018 20:39:54,2.031354496,5,1,-2.955469847,4.055735588,3.004957365,-11.98660424,0.001639076,11.53852086,0.006655601,-0.00243578,0,0,0,0,4:21:04.424,20.15678787,21.19437981
84,15665.03014,4.351397261,04/24/2018 20:39:54,2.543381901,5,1,-2.955469847,4.054213047,3.004957365,-11.98210441,0.00194697,11.53852086,0.007904079,-0.002740288,0,0,0,0,4:21:04.937,20.1259861,21.16360664
85,15665.53015,4.351536154,04/24/2018 20:39:55,3.043397354,5,1,-2.955469847,4.051777363,3.004957365,-11.97490582,0.002472909,11.53852086,0.010035722,-0.003227425,0,0,0,0,4:21:05.436,20.1391716,21.10206032
86,15666.03017,4.351675048,04/24/2018 20:39:55,3.543415692,5,1,-2.955469847,4.050254822,3.004957365,-11.970406,0.002896241,11.53852086,0.011750709,-0.003531933,0,0,0,0,4:21:05.937,20.27554321,21.23818207
87,15666.53023,4.351813952,04/24/2018 20:39:56,4.043471261,5,1,-2.955469847,4.048732281,3.004957365,-11.96590617,0.003293957,11.53852086,0.013361283,-0.003836441,0,0,0,0,4:21:06.437,20.27554321,21.16360664
88,15667.03023,4.351952842,04/24/2018 20:39:56,4.543473173,5,1,-2.955469847,4.047514439,3.004957365,-11.96230688,0.003717268,11.53852086,0.015074891,-0.00408001,0,0,0,0,4:21:06.936,20.24474525,21.20740891
89,15667.53029,4.352091746,04/24/2018 20:39:57,5.043530192,5,1,-2.955469847,4.046296597,3.004957365,-11.95870758,0.004076546,11.53852086,0.016528844,-0.004323578,0,0,0,0,4:21:07.437,20.31951904,21.13283157
90,15668.03029,4.352230637,04/24/2018 20:39:57,5.54353477,5,1,-2.955469847,4.044469833,3.004957365,-11.95330864,0.004538421,11.53852086,0.01839734,-0.003740262,0,0,0,0,4:21:07.936,20.23156548,21.04521942
91,15668.53034,4.352369538,04/24/2018 20:39:58,6.043579118,5,1,-2.955469847,4.043556213,3.004957365,-11.95060846,0.004961698,11.53852086,0.020109079,-0.003288183,0,0,0,0,4:21:08.436,20.24474525,21.05825043
92,15669.03034,4.352508427,04/24/2018 20:39:58,6.543581366,5,1,-2.955469847,4.042338371,3.004957365,-11.94700917,0.005320887,11.53852086,0.021561268,-0.003105569,0,0,0,0,4:21:08.937,20.20076752,21.16360664
93,15669.53039,4.35264733,04/24/2018 20:39:59,7.043631969,5,1,-2.955469847,4.041120529,3.004957365,-11.94340987,0.005782705,11.53852086,0.023427753,-0.002895705,0,0,0,0,4:21:09.438,20.24474525,21.13283157
94,15670.03042,4.352786229,04/24/2018 20:39:59,7.543667508,5,1,-2.955469847,4.040206909,3.004957365,-11.94070969,0.00614191,11.53852086,0.024879153,-0.002741115,0,0,0,0,4:21:09.937,20.1259861,21.01444244
95,15670.53048,4.352925134,04/24/2018 20:40:00,8.043727577,5,1,-2.955469847,4.038684845,3.004957365,-11.93621128,0.006603747,11.53852086,0.026744681,-0.002602074,0,0,0,0,4:21:10.438,20.08200455,21.26895332
96,15671.03049,4.353064025,04/24/2018 20:40:00,8.543733389,5,1,-2.957261801,4.038075447,3.004957365,-11.94164627,0.006962979,11.53852086,0.02819537,-0.002482933,0,0,0,0,4:21:10.937,20.15678787,21.19437981
97,15671.53055,4.353202931,04/24/2018 20:40:01,9.043794718,5,1,-2.955469847,4.036857605,3.004957365,-11.93081093,0.00738629,11.53852086,0.029904454,-0.002443137,0,0,0,0,4:21:11.437,20.1259861,21.16360664
98,15672.03412,4.353342812,04/24/2018 20:40:01,9.547364964,5,1,-2.957261801,4.035944462,3.004957365,-11.93534439,0.007719948,11.53852086,0.031251268,-0.002360005,0,0,0,0,4:21:11.940,20.09518623,21.13283157
99,15672.54623,4.353485064,04/24/2018 20:40:02,10.0594738,5,1,-2.957261801,4.035030842,3.004957365,-11.93264257,0.008207419,11.53852086,0.033218504,-0.002239031,0,0,0,0,4:21:12.453,20.27554321,21.01444244
100,15673.04984,4.353624955,04/24/2018 20:40:02,10.56308033,5,1,-2.955469847,4.034117222,3.004957365,-11.92271181,0.00863077,11.53852086,0.034926491,-0.002165119,0,0,0,0,4:21:12.956,20.20076752,21.01444244
101,15673.5619,4.353767195,04/24/2018 20:40:03,11.07514367,5,1,-2.955469847,4.03289938,3.004957365,-11.91911251,0.009092668,11.53852086,0.036789544,-0.002117996,0,0,0,0,4:21:13.469,20.16996765,21.13283157
102,15674.06544,4.353907066,04/24/2018 20:40:03,11.57868004,5,1,-2.955469847,4.032290459,3.004957365,-11.91731286,0.00945191,11.53852086,0.038238179,-0.001996994,0,0,0,0,4:21:13.972,20.23156548,21.11980057
103,15674.57757,4.354049324,04/24/2018 20:40:04,12.09080902,5,1,-2.955469847,4.031072617,3.004957365,-11.91371357,0.009913729,11.53852086,0.040100073,-0.001996993,0,0,0,0,4:21:14.484,20.30634117,21.11980057
104,15675.08124,4.354189234,04/24/2018 20:40:04,12.5944855,5,1,-2.955469847,4.030158997,3.004957365,-11.91101339,0.010340122,11.53852086,0.041818708,-0.00193513,0,0,0,0,4:21:14.988,20.23156548,21.11980057
105,15675.59327,4.354331463,04/24/2018 20:40:05,13.10651157,5,1,-2.955469847,4.029550076,3.004957365,-11.90921374,0.010760477,11.53852086,0.043512682,-0.001804298,0,0,0,0,4:21:15.500,20.15678787,21.19437981
106,15676.09712,4.354471422,04/24/2018 20:40:05,13.61036434,5,1,-2.955469847,4.028636932,3.004957365,-11.90651498,0.011158081,11.53852086,0.045114621,-0.00181542,0,0,0,0,4:21:16.004,20.23156548,21.19437981
107,15676.60893,4.354613593,04/24/2018 20:40:06,14.12217816,5,1,-2.955469847,4.027723312,3.004957365,-11.9038148,0.011581435,11.53852086,0.046820016,-0.001787642,0,0,0,0,4:21:16.516,20.30634117,21.11980057
108,15677.11255,4.354753485,04/24/2018 20:40:06,14.62579043,5,1,-2.955469847,4.027114391,3.004957365,-11.90201515,0.011940594,11.53852086,0.048266553,-0.00171765,0,0,0,0,4:21:17.019,20.08200455,21.19437981
109,15677.62479,4.354895774,04/24/2018 20:40:07,15.13802967,5,1,-2.955469847,4.026200771,3.004957365,-11.89931498,0.012402456,11.53852086,0.05012633,-0.001694413,0,0,0,0,4:21:17.532,20.29316139,21.1813488
110,15678.12822,4.355035615,04/24/2018 20:40:07,15.64145857,5,1,-2.955469847,4.02559185,3.004957365,-11.89751533,0.012825829,11.53852086,0.051830744,-0.001668484,0,0,0,0,4:21:18.035,20.20076752,20.93985367
111,15678.64029,4.355177859,04/24/2018 20:40:08,16.15353533,5,1,-2.955469847,4.024678707,3.004957365,-11.89481656,0.013223558,11.53852086,0.053431653,-0.001633845,0,0,0,0,4:21:18.546,20.23156548,20.89603996
112,15679.14047,4.355316796,04/24/2018 20:40:09,16.65371013,5,1,-2.955469847,4.023765087,3.004957365,-11.89211639,0.013646908,11.53852086,0.055135351,-0.001633948,0,0,0,0,4:21:19.047,20.20076752,21.01444244
113,15679.656,4.35546,04/24/2018 20:40:09,17.16924288,5,1,-2.955469847,4.023460388,3.004957365,-11.89121586,0.01407022,11.53852086,0.056838603,-0.001503566,0,0,0,0,4:21:19.562,20.30634117,21.11980057
114,15680.15963,4.355599899,04/24/2018 20:40:10,17.67287811,5,1,-2.955469847,4.022547245,3.004957365,-11.88851709,0.014467899,11.53852086,0.058438467,-0.001513916,0,0,0,0,4:21:20.067,20.23156548,21.04521942
115,15680.67165,4.355742125,04/24/2018 20:40:10,18.18489496,5,1,-2.955469847,4.021633625,3.004957365,-11.88581691,0.014891337,11.53852086,0.06014165,-0.001573372,0,0,0,0,4:21:20.578,20.24474525,21.05825043
116,15681.17528,4.355882023,04/24/2018 20:40:11,18.68852799,5,1,-2.955469847,4.021329403,3.004957365,-11.88491779,0.015250493,11.53852086,0.061586011,-0.001489685,0,0,0,0,4:21:21.081,20.09518623,21.05825043
117,15681.68729,4.356024246,04/24/2018 20:40:11,19.20052928,5,1,-2.955469847,4.020720482,3.004957365,-11.88311815,0.015712344,11.53852086,0.063443108,-0.001391793,0,0,0,0,4:21:21.594,20.23156548,21.04521942
118,15682.19095,4.356164153,04/24/2018 20:40:12,19.70419289,5,1,-2.955469847,4.019806862,3.004957365,-11.88041797,0.016135755,11.53852086,0.065145322,-0.001430138,0,0,0,0,4:21:22.097,20.23156548,21.11980057
119,15682.70299,4.356306385,04/24/2018 20:40:12,20.21622909,5,1,-2.955469847,4.019197941,3.004957365,-11.87861832,0.016597606,11.53852086,0.067001738,-0.001391792,0,0,0,0,4:21:22.610,20.23156548,21.04521942
120,15683.20662,4.356446283,04/24/2018 20:40:13,20.71986381,5,1,-2.955469847,4.01858902,3.004957365,-11.87681867,0.016956792,11.53852086,0.068445243,-0.001391793,0,0,0,0,4:21:23.113,20.15678787,21.04521942
121,15683.71865,4.356588514,04/24/2018 20:40:13,21.23189455,5,1,-2.955469847,4.017980099,3.004957365,-11.87501903,0.017380169,11.53852086,0.070146493,-0.001323098,0,0,0,0,4:21:23.625,20.20076752,21.0890255
122,15684.22233,4.356728425,04/24/2018 20:40:14,21.73557274,5,1,-2.955469847,4.017371178,3.004957365,-11.87321938,0.017844932,11.53852086,0.07201374,-0.001330373,0,0,0,0,4:21:24.129,20.16996765,20.98366356
123,15684.73435,4.356870654,04/24/2018 20:40:14,22.24759728,5,1,-2.955469847,4.016762257,3.004957365,-11.87141973,0.018265336,11.53852086,0.073702505,-0.001310876,0,0,0,0,4:21:24.641,20.1259861,21.0890255
124,15685.23819,4.35701061,04/24/2018 20:40:15,22.75143775,5,1,-2.955469847,4.016152859,3.004957365,-11.86961867,0.01866301,11.53852086,0.075299719,-0.001270867,0,0,0,0,4:21:25.145,20.27554321,21.16360664
125,15685.75007,4.357152798,04/24/2018 20:40:15,23.26331445,5,1,-2.955469847,4.015848637,3.004957365,-11.86871955,0.019022215,11.53852086,0.076742261,-0.001149742,0,0,0,0,4:21:25.656,20.20076752,21.0890255
126,15686.25375,4.357292708,04/24/2018 20:40:16,23.76699316,5,1,-2.953677893,4.015239716,3.004957365,-11.85972478,0.01945827,11.53852086,0.078493205,-0.001217888,0,0,0,0,4:21:26.160,20.23156548,21.11980057
