Data_Point,Test_Time(s),Test_Time(h),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Power(W),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Cycle_Time,Temperature (C)_1,Temperature (C)_2
11,1118.211137,0.310614205,10/11/2018 13:19:51,818.117379,2,1,1.4764781,3.751803637,0.335077684,5.539455904,0,1.237695933,0,6.05583E-05,0,0,0,0,0:18:38.132,22.1644001,20.82897568
12,1418.225559,0.393951544,10/11/2018 13:24:51,1118.131801,2,1,1.47469306,3.782876253,0.457968784,5.578581357,0,1.700611946,0,0.000121069,0,0,0,0,0:23:38.147,22.81063271,20.80233955
13,1718.239988,0.477288886,10/11/2018 13:29:51,1418.146231,2,1,1.47469306,3.819128036,0.580834349,5.63204161,0,2.167581131,0,0.000121117,0,0,0,0,0:28:38.161,23.16350746,20.78088188
14,2018.254431,0.560626231,10/11/2018 13:34:51,1718.160673,2,1,1.47290802,3.857511997,0.70372135,5.681760358,0,2.639251973,0,0.000120742,0,0,0,0,0:33:38.175,23.761343,20.9303627
15,2318.26885,0.643963569,10/11/2018 13:39:51,2018.175092,2,1,1.47469306,3.895591259,0.826579792,5.744801394,0,3.115545443,0,0.000119218,0,0,0,0,0:38:38.190,23.84950638,20.94369125
16,2618.283231,0.727300898,10/11/2018 13:44:51,2318.189473,2,1,1.47469306,3.931233644,0.94947249,5.797362972,0,3.59650874,0,6.09397E-05,0,0,0,0,0:43:38.204,23.8764286,20.74613953
17,2918.297675,0.810638243,10/11/2018 13:49:51,2618.203917,2,1,1.47469306,3.963829756,1.072334128,5.845432232,0,4.081560028,0,5.96326E-05,0,0,0,0,0:48:38.219,23.80172348,20.59663582
18,3218.312047,0.893975569,10/11/2018 13:54:51,2918.218289,2,1,1.47469306,3.993379354,1.195246907,5.88900882,0,4.570591219,0,0.000121117,0,0,0,0,0:53:38.233,23.64628029,20.66616058
19,3518.326439,0.9773129,10/11/2018 13:59:51,3218.232681,2,1,1.47290802,4.025670528,1.31813194,5.929442407,0,5.06322842,0,0.000120742,0,0,0,0,0:58:38.248,23.43555641,20.67948341
20,3818.340865,1.06065024,10/11/2018 14:04:51,3518.247108,2,1,1.47469306,4.068319321,1.441004046,5.999522268,0,5.560371833,0,0.000121023,0,0,0,0,1:03:38.262,23.52373695,20.91703606
21,4108.667367,1.141296491,10/11/2018 14:09:41,3808.573609,2,1,1.47290802,4.118584156,1.559944595,6.066295635,0,6.047242752,0,0.000242138,0,0,0,0,1:08:28.588,23.5371933,20.7061348
22,4408.681822,1.22463384,10/11/2018 14:14:41,4108.588065,2,1,1.47469306,4.162451744,1.682820684,6.138338699,0,6.556173469,0,0.000181018,0,0,0,0,1:13:28.603,23.72099495,21.11458778
23,4708.6963,1.307971194,10/11/2018 14:19:41,4408.602542,2,1,1.47469306,4.184385777,1.805670068,6.170684665,0,7.068977389,0,5.96324E-05,0,0,0,0,1:18:28.617,23.83009148,20.92519379
24,4953.958013,1.376099448,10/11/2018 14:23:47,4653.864255,2,1,1.47469306,4.200226784,1.906162942,6.194045288,0,7.490249175,0,0.000120742,0,0,0,0,1:22:33.879,23.91075325,20.78088188
25,4953.958072,1.376099464,10/11/2018 14:23:47,2.23003E-06,3,1,1.47469306,4.200226784,1.906162942,6.194045288,0,7.490249175,0,0.000120742,0,0,0,0,1:22:33.879,23.91075325,20.78088188
26,4953.97376,1.376103822,10/11/2018 14:23:47,0.015689825,3,1,1.465767741,4.199617386,1.90616933,6.15566369,0,7.490276003,0,0,0,0,0,0,1:22:33.895,23.91075325,20.78088188
27,4991.538077,1.386538355,10/11/2018 14:24:24,37.58000747,3,1,1.414000988,4.199617386,1.921182943,5.938263133,0,7.553327269,0,0,0,0,0,0,1:23:11.459,23.97199821,20.91703606
28,5039.977891,1.399993859,10/11/2018 14:25:13,86.01982078,3,1,1.362234116,4.199617386,1.939877318,5.720862075,0,7.631836532,0,-5.87343E-05,0,0,0,0,1:23:59.899,23.761343,21.00509453
29,5090.839752,1.414122153,10/11/2018 14:26:04,136.8816819,3,1,1.310467362,4.199617386,1.95877954,5.503461519,0,7.711218462,0,6.09369E-05,0,0,0,0,1:24:50.761,23.92420769,21.01842117
30,5140.935884,1.428037746,10/11/2018 14:26:54,186.9778141,3,1,1.25870049,4.199312687,1.976681552,5.285676937,0,7.786399842,0,-6.05598E-05,0,0,0,0,1:25:40.857,24.06014061,20.9303627
31,5191.016485,1.441949024,10/11/2018 14:27:44,237.0584152,3,1,1.206933737,4.199312687,1.993861873,5.068292153,0,7.858550676,0,-6.05572E-05,0,0,0,0,1:26:30.937,23.99890327,20.8689537
32,5239.581312,1.455439253,10/11/2018 14:28:32,285.6232426,3,1,1.155166864,4.199617386,2.009812944,4.851258847,0,7.925538979,0,0,0,0,0,0,1:27:19.502,23.92420769,21.01842117
33,5286.458537,1.468460705,10/11/2018 14:29:19,332.5004668,3,1,1.103400111,4.199617386,2.024539947,4.633858291,0,7.98738664,0,0,0,0,0,0,1:28:06.380,23.92420769,20.79421234
34,5333.757627,1.481599341,10/11/2018 14:30:07,379.7995568,3,1,1.051633239,4.199617386,2.038711419,4.416457233,0,8.046901218,0,0,0,0,0,0,1:28:53.679,23.77479935,20.8689537
35,5377.400332,1.493722314,10/11/2018 14:30:50,423.4422618,3,1,0.999866486,4.199617386,2.051164201,4.199056676,0,8.099198089,0,0,0,0,0,0,1:29:37.321,23.81888199,20.91298866
36,5422.496264,1.506248962,10/11/2018 14:31:35,468.5381936,3,1,0.948099673,4.199617386,2.063388589,3.981655869,0,8.150535763,0,0,0,0,0,0,1:30:22.417,23.7000885,20.94369125
37,5465.920238,1.518311177,10/11/2018 14:32:19,511.9621686,3,1,0.89633286,4.199617386,2.074527611,3.764255062,0,8.197315382,0,0,0,0,0,0,1:31:05.841,23.761343,21.07982254
38,5509.672308,1.53046453,10/11/2018 14:33:03,555.7142379,3,1,0.844566047,4.199617386,2.085124539,3.546854255,0,8.241818383,0,0,0,0,0,0,1:31:49.593,23.77479935,20.79421234
39,5553.752549,1.542709041,10/11/2018 14:33:47,599.7944793,3,1,0.792799234,4.199617386,2.095165764,3.329453448,0,8.28398783,0,0,0,0,0,0,1:32:33.674,23.59474373,20.91298866
40,5598.410916,1.555114143,10/11/2018 14:34:31,644.4528459,3,1,0.741032422,4.199617386,2.104699717,3.112052641,0,8.324026932,0,0,0,0,0,0,1:33:18.332,23.5469532,20.79018211
41,5645.116291,1.568087859,10/11/2018 14:35:18,691.158221,3,1,0.689265609,4.199617386,2.113994338,2.894651834,0,8.363060815,0,0,0,0,0,0,1:34:05.038,23.41465759,20.65804863
42,5692.384165,1.581217824,10/11/2018 14:36:05,738.426095,3,1,0.637498796,4.199617386,2.122719171,2.677251027,0,8.399701885,0,-6.0371E-05,0,0,0,0,1:34:52.305,23.29212379,20.53521729
43,5741.636532,1.594899037,10/11/2018 14:36:54,787.6784617,3,1,0.585731983,4.199617386,2.131100884,2.45985022,0,8.434902099,0,0,0,0,0,0,1:35:41.557,23.15611076,20.92230415
44,5793.514055,1.60930946,10/11/2018 14:37:46,839.555985,3,1,0.53396517,4.199617386,2.13918676,2.242449413,0,8.468859749,0,-6.05611E-05,0,0,0,0,1:36:33.435,23.02008247,20.78617096
45,5849.172955,1.624770265,10/11/2018 14:38:42,895.2148853,3,1,0.482198358,4.199617386,2.147064735,2.025048606,0,8.501944292,0,0,0,0,0,0,1:37:29.094,22.80927086,20.9489975
46,5909.988368,1.641663435,10/11/2018 14:39:43,956.0302976,3,1,0.430431545,4.199617386,2.154798035,1.807647799,0,8.534421242,0,0,0,0,0,0,1:38:29.910,22.95880699,20.65002441
47,5978.632374,1.660731215,10/11/2018 14:40:51,1024.674304,3,1,0.378664732,4.199617386,2.162530937,1.590246992,0,8.56689649,0,0,0,0,0,0,1:39:38.554,22.73449326,20.72477531
48,6054.839074,1.681899743,10/11/2018 14:42:08,1100.881004,3,1,0.326897919,4.199617386,2.17001526,1.372846185,0,8.598327806,0,0,0,0,0,0,1:40:54.760,22.51013565,20.87426186
49,6144.01519,1.706670886,10/11/2018 14:43:37,1190.05712,3,1,0.275131106,4.199617386,2.177499528,1.155445378,0,8.629758845,0,0,0,0,0,0,1:42:23.936,22.49664497,20.86091232
50,6255.708365,1.737696768,10/11/2018 14:45:29,1301.750295,3,1,0.223364279,4.199617386,2.185251732,0.938044508,0,8.662315045,0,0,0,0,0,0,1:44:15.629,22.19742775,20.78617096
51,6398.168107,1.777268918,10/11/2018 14:47:51,1444.210037,3,1,0.171597466,4.199617386,2.193075176,0.720643701,0,8.695170406,0,0,0,0,0,0,1:46:38.089,21.95946884,20.69807625
52,6487.125401,1.801979278,10/11/2018 14:49:20,1533.167331,3,1,0.146606594,4.199617386,2.197041239,0.615691602,0,8.711826316,0,0,0,0,0,0,1:48:07.047,21.80979919,20.69807625
53,7087.138731,1.968649647,10/11/2018 14:59:20,600.0130883,4,1,0,4.175550938,2.197041239,0,0,8.711826316,0,0,0,0,0,0,1:58:07.060,21.28580093,20.69807625
54,7687.151938,2.135319983,10/11/2018 15:09:20,1200.026296,4,1,0,4.170372486,2.197041239,0,0,8.711826316,0,-5.96328E-05,0,0,0,0,2:08:07.073,21.41835976,20.90495491
55,8287.16516,2.301990322,10/11/2018 15:19:20,1800.039518,4,1,0,4.167630672,2.197041239,0,0,8.711826316,0,0,0,0,0,0,2:18:07.086,21.11520386,20.82623482
56,8887.178205,2.468660612,10/11/2018 15:29:20,2400.052562,4,1,0,4.165498257,2.197041239,0,0,8.711826316,0,0,0,0,0,0,2:28:07.100,21.360672,20.8475647
57,9487.191252,2.635330903,10/11/2018 15:39:20,3000.06561,4,1,0,4.164279461,2.197041239,0,0,8.711826316,0,-6.05584E-05,0,0,0,0,2:38:07.112,21.23182106,21.01842117
58,10087.2044,2.802001221,10/11/2018 15:49:20,3600.078753,4,1,0,4.163365841,2.197041239,0,0,8.711826316,0,0,0,0,0,0,2:48:07.126,21.34487534,20.83305359
59,10687.21754,2.96867154,10/11/2018 15:59:20,4200.091901,4,1,0,4.162451744,2.197041239,0,0,8.711826316,0,-6.05585E-05,0,0,0,0,2:58:07.139,21.1434536,20.78088188
60,11287.23086,3.135341905,10/11/2018 16:09:20,4800.105214,4,1,0,4.163365841,2.197041239,0,0,8.711826316,0,-6.05609E-05,0,0,0,0,3:08:07.152,33.91212845,51.11334991
61,11887.24384,3.302012177,10/11/2018 16:19:20,5400.118196,4,1,0,4.162756443,2.197041239,0,0,8.711826316,0,0,0,0,0,0,3:18:07.165,47.04854202,57.11155319
62,11889.96765,3.302768791,10/11/2018 16:52:04,5402.780166,4,1,0,4.156054497,2.197041239,0,0,8.711826316,0,0,0,0,0,0,3:18:09.889,59.39937592,60.62419891
63,12489.97993,3.469438869,10/11/2018 17:02:04,6002.792448,4,1,0,4.15422678,2.197041239,0,0,8.711826316,0,0,0,0,0,0,3:28:09.901,59.80249405,60.66367722
64,13089.99222,3.636108951,10/11/2018 17:12:04,6602.804742,4,1,0,4.153312683,2.197041239,0,0,8.711826316,0,6.03741E-05,0,0,0,0,3:38:09.913,59.88844299,60.24214935
65,13687.19189,3.801997749,10/11/2018 17:22:01,7200.004414,4,1,0,4.152399063,2.197041239,0,0,8.711826316,0,5.96311E-05,0,0,0,0,3:48:07.113,60.02035904,60.51878738
66,13687.2079,3.802002196,10/11/2018 17:22:02,0.015627289,5,1,-2.946906805,3.983935595,2.197041239,-11.74028691,1.27923E-05,8.711826316,5.09636E-05,0,0,0,0,0,3:48:07.128,59.91809082,60.34424973
67,13687.708,3.802141112,10/11/2018 17:22:02,0.515725803,5,1,-2.946906805,3.985458851,2.197041239,-11.74477581,0.000422469,8.711826316,0.001683304,0.000304651,0,0,0,0,3:48:07.629,59.74319458,60.60440063
68,13688.22358,3.802284328,10/11/2018 17:22:03,1.031303274,5,1,-2.946906805,3.985154152,2.197041239,-11.74387789,0.000818982,8.711826316,0.003263548,0.000243711,0,0,0,0,3:48:08.144,59.81581879,60.45950317
69,13688.7236,3.802423221,10/11/2018 17:22:03,1.531318832,5,1,-2.948691845,3.985154152,2.197041239,-11.75099155,0.001241252,8.711826316,0.004946366,0.000243711,0,0,0,0,3:48:08.645,59.99071503,60.48914719
70,13689.22362,3.802562118,10/11/2018 17:22:04,2.03134666,5,1,-2.948691845,3.984240294,2.197041239,-11.74829686,0.001599624,8.711826316,0.006374421,6.09398E-05,0,0,0,0,3:48:09.145,60.02035904,60.37388992
71,13689.72364,3.802701012,10/11/2018 17:22:04,2.531365258,5,1,-2.948691845,3.983935595,2.197041239,-11.7473984,0.002060308,8.711826316,0.008209883,0,0,0,0,0,3:48:09.644,59.87511444,60.37388992
72,13690.22372,3.802839921,10/11/2018 17:22:05,3.031438426,5,1,-2.950476885,3.983630896,2.197041239,-11.75361088,0.002482701,8.711826316,0.009892702,-6.09398E-05,0,0,0,0,3:48:10.145,59.88844299,60.24214935
73,13690.72373,3.802978813,10/11/2018 17:22:05,3.531450424,5,1,-2.950476885,3.983326197,2.197041239,-11.75271187,0.002841052,8.711826316,0.011320268,-0.00012188,0,0,0,0,3:48:10.645,59.94774246,60.66367722
74,13691.22375,3.803117709,10/11/2018 17:22:06,4.031476282,5,1,-2.950476885,3.983326197,2.197041239,-11.75271187,0.003250827,8.711826316,0.012952627,-0.00012188,0,0,0,0,3:48:11.144,59.94774246,60.51878738
75,13691.72381,3.803256615,10/11/2018 17:22:06,4.531536395,5,1,-2.948691845,3.983021736,2.197041239,-11.74470371,0.003672986,8.711826316,0.014634145,-0.000182772,0,0,0,0,3:48:11.645,60.03368378,60.38705826
76,13692.23941,3.803399835,10/11/2018 17:22:07,5.047129326,5,1,-2.948691845,3.982717037,2.197041239,-11.74380525,0.004133723,8.711826316,0.016469118,-0.000242186,0,0,0,0,3:48:12.160,59.9610672,60.31460953
77,13692.73943,3.803538731,10/11/2018 17:22:07,5.547155349,5,1,-2.948691845,3.982107878,2.197041239,-11.74200902,0.004492105,8.711826316,0.017896281,-0.000543703,0,0,0,0,3:48:12.661,59.74319458,60.31460953
78,13693.23946,3.803677629,10/11/2018 17:22:08,6.047186947,5,1,-2.948691845,3.98149848,2.197041239,-11.7402121,0.004914457,8.711826316,0.019578008,-0.000731094,0,0,0,0,3:48:13.160,59.87511444,60.37388992
79,13693.7395,3.803816528,10/11/2018 17:22:08,6.547224905,5,1,-2.948691845,3.981193781,2.197041239,-11.73931363,0.005311141,8.711826316,0.021157349,-0.000724989,0,0,0,0,3:48:13.660,59.88844299,60.31460953
80,13694.23953,3.803955426,10/11/2018 17:22:09,7.047255508,5,1,-2.948691845,3.981193781,2.197041239,-11.73931363,0.00573349,8.711826316,0.02283878,-0.00060362,0,0,0,0,3:48:14.161,59.94774246,60.37388992
81,13694.75517,3.804098658,10/11/2018 17:22:10,7.562890095,5,1,-2.948691845,3.980279922,2.197041239,-11.73661895,0.006155849,8.711826316,0.024520029,-0.000731102,0,0,0,0,3:48:14.677,59.88844299,60.16969299
82,13695.25517,3.804237547,10/11/2018 17:22:10,8.062890423,5,1,-2.946906805,3.980279922,2.197041239,-11.72951399,0.006552489,8.711826316,0.026098768,-0.000724313,0,0,0,0,3:48:15.176,59.85879898,60.2849617
83,13695.7552,3.804376445,10/11/2018 17:22:11,8.562923121,5,1,-2.948691845,3.979366064,2.197041239,-11.73392426,0.007000428,8.711826316,0.027881448,-0.000779807,0,0,0,0,3:48:15.677,59.99071503,60.48914719
84,13696.25524,3.804515345,10/11/2018 17:22:11,9.062964479,5,1,-2.946906805,3.979366064,2.197041239,-11.72682093,0.007371622,8.711826316,0.029358537,-0.000787108,0,0,0,0,3:48:16.177,59.94774246,60.44634247
85,13696.75525,3.804654237,10/11/2018 17:22:12,9.562977672,5,1,-2.950476885,3.978756905,2.197041239,-11.73923028,0.007832485,8.711826316,0.031192316,-0.000852927,0,0,0,0,3:48:16.676,59.88844299,60.24214935
86,13697.25527,3.804793131,10/11/2018 17:22:12,10.06299279,5,1,-2.946906805,3.978756905,2.197041239,-11.7250258,0.008190803,8.711826316,0.032617931,-0.000779812,0,0,0,0,3:48:17.177,59.9610672,60.16969299
87,13697.75534,3.804932038,10/11/2018 17:22:13,10.56305847,5,1,-2.946906805,3.978147507,2.197041239,-11.72322996,0.008613138,8.711826316,0.034298095,-0.000787116,0,0,0,0,3:48:17.677,59.88844299,60.38705826
88,13698.27094,3.805075261,10/11/2018 17:22:13,11.07866089,5,1,-2.946906805,3.977842808,2.197041239,-11.72233204,0.009073803,8.711826316,0.036130577,-0.000719859,0,0,0,0,3:48:18.193,59.85879898,60.14005661
89,13698.77096,3.805214157,10/11/2018 17:22:14,11.57868725,5,1,-2.946906805,3.977538347,2.197041239,-11.72143482,0.009432065,8.711826316,0.037555608,-0.000726511,0,0,0,0,3:48:18.692,59.88844299,60.31460953
90,13699.271,3.805353056,10/11/2018 17:22:14,12.07872274,5,1,-2.948691845,3.976928949,2.197041239,-11.72673796,0.009854368,8.711826316,0.039235187,-0.000847625,0,0,0,0,3:48:19.192,59.74319458,60.45950317
91,13699.78663,3.805496287,10/11/2018 17:22:15,12.59435501,5,1,-2.948691845,3.97662425,2.197041239,-11.7258395,0.010315206,8.711826316,0.041067753,-0.000719853,0,0,0,0,3:48:19.708,59.88844299,60.24214935
92,13700.28663,3.805635176,10/11/2018 17:22:15,13.09435602,5,1,-2.948691845,3.976015091,2.197041239,-11.72404327,0.010673534,8.711826316,0.042492617,-0.000847629,0,0,0,0,3:48:20.208,59.88844299,60.31460953
93,13700.81813,3.805782814,10/11/2018 17:22:16,13.62585208,5,1,-2.948691845,3.975710392,2.197041239,-11.72314481,0.01103193,8.711826316,0.043917635,-0.00078743,0,0,0,0,3:48:20.740,59.87511444,60.22898102
94,13701.33356,3.805925989,10/11/2018 17:22:16,14.14128438,5,1,-2.948691845,3.975710392,2.197041239,-11.72314481,0.011198299,8.711826316,0.044579072,-0.000726559,0,0,0,0,3:48:21.255,59.87511444,60.22898102
95,13701.83362,3.806064895,10/11/2018 17:22:17,14.64134499,5,1,-2.948691845,3.975710392,2.197041239,-11.72314481,0.011927822,8.711826316,0.047479323,-0.000609275,0,0,0,0,3:48:21.755,60.09297943,60.22898102
96,13702.33368,3.8062038,10/11/2018 17:22:17,15.1414022,5,1,-2.946906805,3.975101233,2.197041239,-11.71425287,0.01236289,8.711826316,0.049208768,-0.00060734,0,0,0,0,3:48:22.255,59.88844299,60.45950317
97,13702.84949,3.80634708,10/11/2018 17:22:18,15.65721094,5,1,-2.946906805,3.974491835,2.197041239,-11.71245703,0.012785215,8.711826316,0.050887399,-0.000668081,0,0,0,0,3:48:22.770,59.94774246,60.44634247
98,13703.36496,3.806490267,10/11/2018 17:22:18,16.17268424,5,1,-2.948691845,3.974187374,2.197041239,-11.7186539,0.013245931,8.711826316,0.05271843,-0.000728779,0,0,0,0,3:48:23.286,59.81581879,60.45950317
99,13703.8806,3.8066335,10/11/2018 17:22:19,16.68832151,5,1,-2.950476885,3.973577976,2.197041239,-11.72394997,0.013668222,8.711826316,0.054396647,-0.00072882,0,0,0,0,3:48:23.801,59.9610672,60.24214935
100,13704.3806,3.806772389,10/11/2018 17:22:19,17.18832437,5,1,-2.950476885,3.973577976,2.197041239,-11.72394997,0.014026605,8.711826316,0.05582079,-0.000657827,0,0,0,0,3:48:24.302,59.9610672,60.31460953
101,13704.88062,3.806911284,10/11/2018 17:22:20,17.68834644,5,1,-2.948691845,3.973273277,2.197041239,-11.71595851,0.014487261,8.711826316,0.057651209,-0.000728834,0,0,0,0,3:48:24.801,59.74319458,60.60440063
102,13705.38063,3.807050174,10/11/2018 17:22:20,18.18834945,5,1,-2.948691845,3.973273277,2.197041239,-11.71595851,0.014845717,8.711826316,0.059075363,-0.000546638,0,0,0,0,3:48:25.302,60.02035904,60.51878738
103,13705.8807,3.807189084,10/11/2018 17:22:21,18.6884256,5,1,-2.946906805,3.972664118,2.197041239,-11.70707092,0.015267924,8.711826316,0.060752758,-0.000588983,0,0,0,0,3:48:25.802,60.02035904,60.51878738
104,13706.39654,3.807332373,10/11/2018 17:22:21,19.20426542,5,1,-2.948691845,3.97205472,2.197041239,-11.71236536,0.015728872,8.711826316,0.062583813,-0.000660856,0,0,0,0,3:48:26.317,59.74319458,60.45950317
105,13706.91198,3.80747555,10/11/2018 17:22:22,19.71970342,5,1,-2.948691845,3.97205472,2.197041239,-11.71236536,0.016150929,8.711826316,0.064260338,-0.00054493,0,0,0,0,3:48:26.833,59.9610672,60.45950317
106,13707.41203,3.807614452,10/11/2018 17:22:22,20.21975055,5,1,-2.950476885,3.97144556,2.197041239,-11.71765833,0.016547868,8.711826316,0.065836874,-0.000726527,0,0,0,0,3:48:27.333,59.85879898,60.14005661
107,13707.92766,3.807757682,10/11/2018 17:22:23,20.73537854,5,1,-2.948691845,3.97144556,2.197041239,-11.71056914,0.016970069,8.711826316,0.067513696,-0.000605448,0,0,0,0,3:48:27.849,59.88844299,60.31460953
108,13708.42766,3.807896573,10/11/2018 17:22:23,21.23538506,5,1,-2.948691845,3.970836163,2.197041239,-11.70877221,0.017392368,8.711826316,0.069190776,-0.000661941,0,0,0,0,3:48:28.348,59.88844299,60.38705826
109,13708.92769,3.80803547,10/11/2018 17:22:24,21.73541357,5,1,-2.948691845,3.971140862,2.197041239,-11.70967067,0.017789014,8.711826316,0.070765872,-0.000484374,0,0,0,0,3:48:28.849,59.81581879,60.31460953
110,13709.42771,3.808174365,10/11/2018 17:22:24,22.23543592,5,1,-2.946906805,3.970836163,2.197041239,-11.70168411,0.018211344,8.711826316,0.072442858,-0.000605516,0,0,0,0,3:48:29.349,59.74319458,60.24214935
111,13709.92779,3.808313275,10/11/2018 17:22:25,22.73551127,5,1,-2.948691845,3.970531702,2.197041239,-11.70787445,0.018569648,8.711826316,0.073865455,-0.000536557,0,0,0,0,3:48:29.848,59.94774246,60.37388992
112,13710.44349,3.808456524,10/11/2018 17:22:25,23.25120899,5,1,-2.948691845,3.970227003,2.197041239,-11.70697599,0.019030312,8.711826316,0.075694364,-0.000544955,0,0,0,0,3:48:30.365,59.94774246,60.37388992
113,13710.9591,3.80859975,10/11/2018 17:22:26,23.76682326,5,1,-2.946906805,3.969922304,2.197041239,-11.69899105,0.01945261,8.711826316,0.077370907,-0.000536598,0,0,0,0,3:48:30.880,59.91809082,60.48914719
114,13711.45912,3.808738644,10/11/2018 17:22:26,24.26684061,5,1,-2.946906805,3.969922304,2.197041239,-11.69899105,0.019811041,8.711826316,0.078793766,-0.000481387,0,0,0,0,3:48:31.380,59.74319458,60.45950317
115,13711.9748,3.80888189,10/11/2018 17:22:27,24.78252677,5,1,-2.948691845,3.969008446,2.197041239,-11.70338284,0.020271718,8.711826316,0.080622386,-0.000605444,0,0,0,0,3:48:31.895,59.9610672,60.38705826
116,13712.49043,3.80902512,10/11/2018 17:22:27,25.29815497,5,1,-2.948691845,3.969008446,2.197041239,-11.70338284,0.020693899,8.711826316,0.082298134,-0.000481405,0,0,0,0,3:48:32.412,60.03368378,60.45950317
117,13712.99055,3.809164041,10/11/2018 17:22:28,25.79826997,5,1,-2.948691845,3.969008446,2.197041239,-11.70338284,0.02109066,8.711826316,0.083872857,-0.000484374,0,0,0,0,3:48:32.912,59.94774246,60.51878738
118,13713.50612,3.809307256,10/11/2018 17:22:28,26.31384441,5,1,-2.946906805,3.968703747,2.197041239,-11.69540008,0.021512949,8.711826316,0.085548826,-0.000423815,0,0,0,0,3:48:33.426,59.85879898,60.14005661
119,13714.02173,3.80945048,10/11/2018 17:22:29,26.82945125,5,1,-2.948691845,3.968094587,2.197041239,-11.70068815,0.021973603,8.711826316,0.087376896,-0.000544884,0,0,0,0,3:48:33.942,60.09297943,60.37388992
120,13714.52181,3.809589392,10/11/2018 17:22:29,27.32953302,5,1,-2.948691845,3.968399286,2.197041239,-11.70158661,0.022331935,8.711826316,0.088798843,-0.000484324,0,0,0,0,3:48:34.443,59.9610672,60.38705826
121,13715.03737,3.809732604,10/11/2018 17:22:30,27.84509651,5,1,-2.948691845,3.967789888,2.197041239,-11.69978969,0.02275414,8.711826316,0.090474158,-0.000536598,0,0,0,0,3:48:34.958,60.02035904,60.22898102
122,13715.53741,3.809871504,10/11/2018 17:22:30,28.34513633,5,1,-2.948691845,3.967485189,2.197041239,-11.69889122,0.023214823,8.711826316,0.092301993,-0.000484369,0,0,0,0,3:48:35.459,59.81581879,60.45950317
123,13716.03742,3.810010393,10/11/2018 17:22:31,28.84513894,5,1,-2.950476885,3.96687603,2.197041239,-11.70417603,0.023573056,8.711826316,0.093723295,-0.000605442,0,0,0,0,3:48:35.959,60.03368378,60.45950317
124,13716.53747,3.810149298,10/11/2018 17:22:31,29.34519432,5,1,-2.950476885,3.96687603,2.197041239,-11.70417603,0.023995487,8.711826316,0.095399153,-0.000596174,0,0,0,0,3:48:36.459,59.88844299,60.31460953
125,13717.03751,3.810288196,10/11/2018 17:22:32,29.84522866,5,1,-2.948691845,3.96687603,2.197041239,-11.697095,0.024392154,8.711826316,0.096972697,-0.000423814,0,0,0,0,3:48:36.959,60.02035904,60.37388992
