Data_Point,Test_Time(s),Test_Time(h),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Power(W),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Cycle_Time,Temperature (C)_1,Temperature (C)_2
59,7916.424048,2.19900668,05/04/2018 13:00:06,1090.932935,3,1,0.465522856,4.201581478,2.960058886,1.955932207,0,11.36870629,0,-6.037E-05,0,0,0,0,2:11:56.361,22.14866638,21.32026863
60,7983.396551,2.217610153,05/04/2018 13:01:13,1157.905437,3,1,0.415345907,4.201581478,2.968279988,1.745109671,0,11.40324827,0,-6.03702E-05,0,0,0,0,2:13:03.333,21.8015461,21.12248802
61,8057.010057,2.238058349,05/04/2018 13:02:26,1231.518944,3,1,0.365168959,4.201581478,2.976285889,1.534287134,0,11.43688596,0,0,0,0,0,0,2:14:16.947,21.78844261,21.25866699
62,8142.081914,2.26168942,05/04/2018 13:03:51,1316.5908,3,1,0.314992011,4.201581478,2.984340688,1.323464597,0,11.4707291,0,0,0,0,0,0,2:15:42.019,21.889328,21.06088448
63,8239.192189,2.288664497,05/04/2018 13:05:28,1413.701076,3,1,0.264815062,4.201581478,2.99217821,1.112642061,0,11.50365936,0,0,0,0,0,0,2:17:19.129,21.42811203,21.27163887
64,8360.745912,2.32242942,05/04/2018 13:07:30,1535.254798,3,1,0.214638099,4.201581478,3.000283609,0.901819462,0,11.53771518,0,0,0,0,0,0,2:19:20.682,21.44122505,21.06088448
65,8515.957722,2.365543812,05/04/2018 13:10:05,1690.466609,3,1,0.164461151,4.201581478,3.008462579,0.690996925,0,11.57208009,0,0,0,0,0,0,2:21:55.895,21.1423912,21.06088448
66,8585.914783,2.384976329,05/04/2018 13:11:15,1760.423669,3,1,0.146540806,4.201581478,3.01151541,0.615703135,0,11.58490692,0,0,0,0,0,0,2:23:05.851,21.3180542,21.16142845
67,9185.917432,2.551643731,05/04/2018 13:21:15,600.0025001,4,1,0,4.177223206,3.01151541,0,0,11.58490692,0,-5.95386E-05,0,0,0,0,2:33:05.854,24.98101425,28.52700615
68,9785.919584,2.718310996,05/04/2018 13:31:15,1200.004652,4,1,0,4.170828819,3.01151541,0,0,11.58490692,0,0,0,0,0,0,2:43:05.857,28.38777542,29.54876137
69,10385.92133,2.884978146,05/04/2018 13:41:15,1800.006395,4,1,0,4.167175293,3.01151541,0,0,11.58490692,0,0,0,0,0,0,2:53:05.858,29.75385857,29.72666931
70,10985.92283,3.05164523,05/04/2018 13:51:15,2400.007896,4,1,0,4.164739609,3.01151541,0,0,11.58490692,0,0,0,0,0,0,3:03:05.859,30.23795319,29.54369164
71,11585.92417,3.218312269,05/04/2018 14:01:15,3000.009235,4,1,0,4.162912369,3.01151541,0,0,11.58490692,0,-6.06134E-05,0,0,0,0,3:13:05.862,30.12919998,29.656744
72,12185.92999,3.384980553,05/04/2018 14:11:15,3600.015061,4,1,0,4.161694527,3.01151541,0,0,11.58490692,0,0,0,0,0,0,3:23:05.866,30.12504768,29.72630882
73,12785.94572,3.55165159,05/04/2018 14:21:15,4200.030792,4,1,0,4.160781384,3.01151541,0,0,11.58490692,0,0,0,0,0,0,3:33:05.883,30.24277496,29.76981926
74,13385.9471,3.71831864,05/04/2018 14:31:15,4800.032173,4,1,0,4.160172462,3.01151541,0,0,11.58490692,0,0,0,0,0,0,3:43:05.883,30.12091064,29.94385147
75,13985.96068,3.884989079,05/04/2018 14:41:15,5400.045753,4,1,0,4.159258842,3.01151541,0,0,11.58490692,0,0,0,0,0,0,3:53:05.898,30.3999939,29.77845001
76,14585.96171,4.05165603,05/04/2018 14:51:15,6000.046777,4,1,0,4.158649921,3.01151541,0,0,11.58490692,0,-6.04634E-05,0,0,0,0,4:03:05.898,30.23453522,29.9829731
77,15185.96281,4.218323004,05/04/2018 15:01:15,6600.047882,4,1,0,4.158041,3.01151541,0,0,11.58490692,0,-6.08412E-05,0,0,0,0,4:13:05.900,30.63130569,30.00906563
78,15785.91696,4.384976933,05/04/2018 15:11:15,7200.002026,4,1,0,4.158041,3.01151541,0,0,11.58490692,0,6.05604E-05,0,0,0,0,4:23:05.854,30.47908783,30.07868958
79,15785.93261,4.38498128,05/04/2018 15:11:16,0.015590986,5,1,-2.955469847,4.031072617,3.01151541,-11.91371357,1.27996E-05,11.58490692,5.15963E-05,0,0,0,0,0,4:23:05.869,30.47908783,30.00471878
80,15786.43269,4.385120192,05/04/2018 15:11:16,0.515673955,5,1,-2.955469847,4.026200771,3.01151541,-11.89931498,0.000397716,11.58490692,0.001602065,-0.000974369,0,0,0,0,4:23:06.369,30.44864655,30.04823303
81,15786.93269,4.385259082,05/04/2018 15:11:17,1.015678623,5,1,-2.955469847,4.024069786,3.01151541,-11.89301691,0.000756895,11.58490692,0.003047749,-0.001400566,0,0,0,0,4:23:06.869,30.50953102,29.96119881
82,15787.43274,4.385397984,05/04/2018 15:11:17,1.515728222,5,1,-2.955469847,4.021633625,3.01151541,-11.88581691,0.001193133,11.58490692,0.004802602,-0.001887798,0,0,0,0,4:23:07.369,30.58360291,30.03517342
83,15787.93275,4.385536875,05/04/2018 15:11:18,2.015735849,5,1,-2.955469847,4.019806862,3.01151541,-11.88041797,0.0016166,11.58490692,0.006505232,-0.002253151,0,0,0,0,4:23:07.868,30.47908783,30.07868958
84,15788.4328,4.385675779,05/04/2018 15:11:18,2.515788918,5,1,-2.955469847,4.018284321,3.01151541,-11.87591815,0.00204262,11.58490692,0.008217414,-0.002557659,0,0,0,0,4:23:08.369,30.50953102,29.96119881
85,15788.9484,4.385818999,05/04/2018 15:11:19,3.031382206,5,1,-2.955469847,4.016762257,3.01151541,-11.87141973,0.00243751,11.58490692,0.00980387,-0.002862072,0,0,0,0,4:23:08.884,30.58360291,30.25706291
86,15789.44846,4.385957907,05/04/2018 15:11:19,3.53144792,5,1,-2.955469847,4.015239716,3.01151541,-11.86691991,0.002860684,11.58490692,0.011503294,-0.00316658,0,0,0,0,4:23:09.385,30.44864655,30.04823303
87,15789.95197,4.386097768,05/04/2018 15:11:20,4.03495003,5,1,-2.955469847,4.014326096,3.01151541,-11.86421973,0.003219957,11.58490692,0.012945658,-0.003349304,0,0,0,0,4:23:09.889,30.50953102,30.1091404
88,15790.4642,4.386240055,05/04/2018 15:11:20,4.54718295,5,1,-2.957261801,4.012804031,3.01151541,-11.86691208,0.003681855,11.58490692,0.014799496,-0.003653717,0,0,0,0,4:23:10.401,30.36136818,30.03517342
89,15790.97979,4.386383276,05/04/2018 15:11:21,5.062776533,5,1,-2.955469847,4.011585712,3.01151541,-11.85612061,0.004105205,11.58490692,0.016498082,-0.003897381,0,0,0,0,4:23:10.916,30.50953102,30.1091404
90,15791.47982,4.386522172,05/04/2018 15:11:21,5.562802881,5,1,-2.955469847,4.01036787,3.01151541,-11.85252132,0.004567026,11.58490692,0.018350451,-0.003117695,0,0,0,0,4:23:11.415,30.58360291,30.03517342
91,15791.97986,4.386661072,05/04/2018 15:11:22,6.062844385,5,1,-2.955469847,4.009454727,3.01151541,-11.84982255,0.004926262,11.58490692,0.019790979,-0.002877882,0,0,0,0,4:23:11.918,30.50953102,30.1091404
92,15792.47989,4.386799969,05/04/2018 15:11:22,6.562872383,5,1,-2.955469847,4.008236408,3.01151541,-11.84622184,0.005349635,11.58490692,0.021488259,-0.00264624,0,0,0,0,4:23:12.417,30.47908783,30.07868958
93,15792.97992,4.386938866,05/04/2018 15:11:23,7.062900241,5,1,-2.955469847,4.007932186,3.01151541,-11.84532272,0.005747413,11.58490692,0.023082541,-0.002360172,0,0,0,0,4:23:12.917,30.50953102,29.96119881
94,15793.4835,4.387078751,05/04/2018 15:11:23,7.566488387,5,1,-2.955469847,4.006409645,3.01151541,-11.8408229,0.006170823,11.58490692,0.024779177,-0.002361687,0,0,0,0,4:23:13.420,30.50953102,30.25706291
95,15793.99564,4.387221012,05/04/2018 15:11:24,8.07862635,5,1,-2.955469847,4.005800724,3.01151541,-11.83902325,0.006632656,11.58490692,0.026629285,-0.002118004,0,0,0,0,4:23:13.932,30.65767097,30.1091404
96,15794.49922,4.387360894,05/04/2018 15:11:24,8.582201431,5,1,-2.955469847,4.004582882,3.01151541,-11.83542396,0.006991833,11.58490692,0.028067808,-0.002117992,0,0,0,0,4:23:14.436,30.50953102,29.96119881
97,15795.01129,4.387503136,05/04/2018 15:11:25,9.094272657,5,1,-2.955469847,4.003973961,3.01151541,-11.83362431,0.007417969,11.58490692,0.029774152,-0.002024643,0,0,0,0,4:23:14.948,30.50953102,30.03517342
98,15795.51489,4.387643024,05/04/2018 15:11:25,9.597870188,5,1,-2.953677893,4.003060341,3.01151541,-11.82375083,0.007879909,11.58490692,0.031623472,-0.001935155,0,0,0,0,4:23:15.452,30.50953102,30.1091404
99,15796.02697,4.387785268,05/04/2018 15:11:26,10.10994971,5,1,-2.955469847,4.002147198,3.01151541,-11.82822537,0.008300289,11.58490692,0.033305981,-0.001847182,0,0,0,0,4:23:15.964,30.36136818,30.1091404
100,15796.53038,4.387925105,05/04/2018 15:11:26,10.61336095,5,1,-2.957261801,4.0015378,3.01151541,-11.83359488,0.008659601,11.58490692,0.034743851,-0.001804268,0,0,0,0,4:23:16.466,30.47908783,30.07868958
101,15797.04263,4.388067397,05/04/2018 15:11:27,11.12561458,5,1,-2.955469847,4.000624657,3.01151541,-11.82372554,0.009121349,11.58490692,0.036591293,-0.001754968,0,0,0,0,4:23:16.980,30.50953102,30.03517342
102,15797.54615,4.388207263,05/04/2018 15:11:27,11.62913292,5,1,-2.957261801,3.999711037,3.01151541,-11.82819266,0.009547593,11.58490692,0.038296357,-0.001667355,0,0,0,0,4:23:17.482,30.50953102,29.96119881
103,15798.05832,4.388349532,05/04/2018 15:11:28,12.14130013,5,1,-2.955469847,3.999102116,3.01151541,-11.81922572,0.00994242,11.58490692,0.039875434,-0.001694407,0,0,0,0,4:23:17.996,30.5704174,30.09608841
104,15798.58969,4.388497137,05/04/2018 15:11:28,12.67267871,5,1,-2.955469847,3.998188734,3.01151541,-11.81652625,0.010365804,11.58490692,0.041568388,-0.001633881,0,0,0,0,4:23:18.526,30.50953102,30.03517342
105,15799.10524,4.388640344,05/04/2018 15:11:29,13.18822146,5,1,-2.955469847,3.997579813,3.01151541,-11.8147266,0.010814781,11.58490692,0.043363359,-0.001517573,0,0,0,0,4:23:19.042,30.50953102,30.25706291
106,15799.60527,4.388779241,05/04/2018 15:11:29,13.68825301,5,1,-2.955469847,3.996970892,3.01151541,-11.81292695,0.011186797,11.58490692,0.044850417,-0.001512887,0,0,0,0,4:23:19.542,30.44864655,30.04823303
107,15800.10531,4.388918141,05/04/2018 15:11:30,14.18829304,5,1,-2.957261801,3.996361971,3.01151541,-11.8182886,0.011648761,11.58490692,0.04669674,-0.001452295,0,0,0,0,4:23:20.041,30.50953102,30.1091404
108,15800.60534,4.389057038,05/04/2018 15:11:30,14.68832204,5,1,-2.955469847,3.995752811,3.01151541,-11.80932695,0.012007934,11.58490692,0.048131993,-0.001453396,0,0,0,0,4:23:20.542,30.5704174,30.17004967
109,15801.10539,4.389195942,05/04/2018 15:11:31,15.18837742,5,1,-2.955469847,3.99514389,3.01151541,-11.8075273,0.012469903,11.58490692,0.04997769,-0.00133963,0,0,0,0,4:23:21.042,30.50953102,30.1091404
110,15801.60879,4.389335775,05/04/2018 15:11:31,15.69177491,5,1,-2.955469847,3.994534969,3.01151541,-11.80572765,0.01282905,11.58490692,0.0514124,-0.001378972,0,0,0,0,4:23:21.546,30.44864655,30.04823303
111,15802.12111,4.389478086,05/04/2018 15:11:32,16.20409347,5,1,-2.955469847,3.993926048,3.01151541,-11.80392801,0.013188232,11.58490692,0.052847058,-0.001331328,0,0,0,0,4:23:22.058,30.43545151,30.1091404
112,15802.62244,4.389617344,05/04/2018 15:11:32,16.70542427,5,1,-2.955469847,3.993317127,3.01151541,-11.80212836,0.013715425,11.58490692,0.054952478,-0.001259563,0,0,0,0,4:23:22.560,30.50953102,30.1091404
113,15803.13673,4.389760204,05/04/2018 15:11:33,17.21971704,5,1,-2.955469847,3.992403507,3.01151541,-11.79942818,0.014137679,11.58490692,0.056638465,-0.001270805,0,0,0,0,4:23:23.073,30.59679604,30.04823303
114,15803.64016,4.389900044,05/04/2018 15:11:33,17.72314244,5,1,-2.955469847,3.992403507,3.01151541,-11.79942818,0.014496889,11.58490692,0.058072534,-0.001149797,0,0,0,0,4:23:23.577,30.50953102,29.96119881
115,15804.15238,4.390042328,05/04/2018 15:11:34,18.23536675,5,1,-2.955469847,3.991490126,3.01151541,-11.79672871,0.014958682,11.58490692,0.059915866,-0.00120656,0,0,0,0,4:23:24.089,30.50953102,30.03517342
116,15804.65582,4.390182172,05/04/2018 15:11:34,18.73880486,5,1,-2.955469847,3.990576744,3.01151541,-11.79402924,0.015384873,11.58490692,0.061616804,-0.001250545,0,0,0,0,4:23:24.593,30.55316353,30.15265274
117,15805.16807,4.390324465,05/04/2018 15:11:35,19.25105713,5,1,-2.955469847,3.990272284,3.01151541,-11.79312941,0.015779731,11.58490692,0.063192473,-0.001210314,0,0,0,0,4:23:25.105,30.58360291,30.25706291
118,15805.67153,4.390464314,05/04/2018 15:11:35,19.75451338,5,1,-2.955469847,3.989663363,3.01151541,-11.79132977,0.016203111,11.58490692,0.064881741,-0.00115082,0,0,0,0,4:23:25.608,30.43545151,30.1091404
119,15806.18383,4.390606619,05/04/2018 15:11:36,20.26681154,5,1,-2.957261801,3.989054441,3.01151541,-11.79667832,0.016626425,11.58490692,0.066570538,-0.001202802,0,0,0,0,4:23:26.120,30.50953102,30.25706291
120,15806.68719,4.390746442,05/04/2018 15:11:36,20.77017394,5,1,-2.957261801,3.988445282,3.01151541,-11.79487688,0.017024149,11.58490692,0.068157005,-0.001211438,0,0,0,0,4:23:26.624,30.47908783,30.07868958
121,15807.19943,4.39088873,05/04/2018 15:11:37,21.28241304,5,1,-2.953677893,3.988140821,3.01151541,-11.77968338,0.017447584,11.58490692,0.069845815,-0.00115061,0,0,0,0,4:23:27.135,30.50953102,30.03517342
122,15807.70293,4.391028591,05/04/2018 15:11:37,21.78591053,5,1,-2.955469847,3.9875319,3.01151541,-11.78503029,0.017806801,11.58490692,0.071278296,-0.001132217,0,0,0,0,4:23:27.640,30.50953102,30.03517342
123,15808.21512,4.391170868,05/04/2018 15:11:38,22.29810933,5,1,-2.955469847,3.98722744,3.01151541,-11.78413047,0.018268699,11.58490692,0.073120021,-0.001028739,0,0,0,0,4:23:28.151,30.50953102,30.25706291
124,15808.71854,4.391310707,05/04/2018 15:11:38,22.80152817,5,1,-2.955469847,3.986618519,3.01151541,-11.78233082,0.018692031,11.58490692,0.074807776,-0.001132173,0,0,0,0,4:23:28.656,30.53997421,30.13959503
125,15809.23079,4.391452998,05/04/2018 15:11:39,23.31377899,5,1,-2.955469847,3.986314058,3.01151541,-11.781431,0.019063965,11.58490692,0.076290439,-0.001035151,0,0,0,0,4:23:29.167,30.55316353,30.07868958
126,15809.73421,4.391592837,05/04/2018 15:11:39,23.81719651,5,1,-2.957261801,3.985705137,3.01151541,-11.78677355,0.019525759,11.58490692,0.078131092,-0.000965878,0,0,0,0,4:23:29.670,30.44864655,30.04823303
