Data_Point,Test_Time(s),Test_Time(h),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Power(W),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Cycle_Time,Temperature (C)_1,Temperature (C)_2
18,1083.229766,0.300897157,10/11/2018 13:18:06,783.1782613,2,1,1.472153544,3.480232477,0.3205243,5.123436577,0,1.071262789,0,0.000237663,0,0,0,0,0:18:03.193,21.99106026,21.08657265
19,1383.244148,0.384234486,10/11/2018 13:23:06,1083.192643,2,1,1.473995328,3.522866964,0.443297246,5.192689446,0,1.501384772,0,0.000120647,0,0,0,0,0:23:03.207,22.43799019,21.16115379
20,1683.258624,0.46757184,10/11/2018 13:28:06,1383.207119,2,1,1.473995328,3.55727911,0.566109427,5.243412788,0,1.936103407,0,0.000181019,0,0,0,0,0:28:03.222,22.83657265,21.33664894
21,1983.27307,0.550909186,10/11/2018 13:33:06,1683.221565,2,1,1.472153544,3.596868277,0.688891502,5.295142382,0,2.37521129,0,0.000182714,0,0,0,0,0:33:03.236,22.5956974,21.24456978
22,2283.287388,0.634246497,10/11/2018 13:38:06,1983.235883,2,1,1.473995328,3.640416145,0.81165535,5.36595639,0,2.819472043,0,0.000182715,0,0,0,0,0:38:03.251,22.32847023,20.90235138
23,2583.301799,0.717583833,10/11/2018 13:43:06,2283.250294,2,1,1.472153544,3.682441473,0.934433468,5.421119267,0,3.269090396,0,0.000121778,0,0,0,0,0:43:03.265,22.32847023,21.5735054
24,2883.316222,0.800921173,10/11/2018 13:48:06,2583.264717,2,1,1.472153544,3.714112759,1.05725649,5.467744262,0,3.723418584,0,0.000121778,0,0,0,0,0:48:03.280,22.36793709,20.86733437
25,3183.330611,0.884258503,10/11/2018 13:53:06,2883.279106,2,1,1.473995328,3.743957043,1.180036379,5.518575189,0,4.181240528,0,6.03715E-05,0,0,0,0,0:53:03.294,22.1663475,20.88916588
26,3483.344994,0.967595832,10/11/2018 13:58:06,3183.293489,2,1,1.473995328,3.77836895,1.302840243,5.569298179,0,4.643100274,0,6.03236E-05,0,0,0,0,0:58:03.308,22.6351223,21.20938492
27,3783.359425,1.050933174,10/11/2018 14:03:06,3483.30792,2,1,1.473995328,3.817653656,1.425612025,5.627203653,0,5.109369268,0,0.000121067,0,0,0,0,1:03:03.323,22.82343102,21.09974861
28,4083.373871,1.13427052,10/11/2018 14:08:06,3783.322366,2,1,1.473995328,3.858460903,1.548418631,5.687353344,0,5.580723037,0,0.000181023,0,0,0,0,1:08:03.337,22.86286163,21.21387482
29,4383.388306,1.217607863,10/11/2018 14:13:06,4083.336801,2,1,1.473995328,3.89652729,1.671210223,5.743463021,0,6.056871337,0,0.000120693,0,0,0,0,1:13:03.351,22.41171837,20.98564148
30,4683.402775,1.300945215,10/11/2018 14:18:06,4383.35127,2,1,1.473995328,3.932766438,1.794021202,5.796879355,0,6.537646945,0,0.000120648,0,0,0,0,1:18:03.366,22.6219902,21.41992188
31,4983.417164,1.384282546,10/11/2018 14:23:06,4683.365659,2,1,1.473995328,3.965960503,1.916761118,5.845807252,0,7.02243655,0,6.03225E-05,0,0,0,0,1:23:03.380,22.88474274,21.16115379
32,5283.431611,1.467619892,10/11/2018 14:28:06,4983.380106,2,1,1.473995328,3.996718168,2.039593889,5.891143907,0,7.511478385,0,0.000120809,0,0,0,0,1:28:03.395,22.4949379,21.44190598
33,5583.44597,1.550957214,10/11/2018 14:33:06,5283.394465,2,1,1.472153544,4.030825615,2.162377961,5.933994216,0,8.004211136,0,0.000121778,0,0,0,0,1:33:03.409,22.63950157,21.13929749
34,5883.460346,1.634294541,10/11/2018 14:38:06,5583.408841,2,1,1.473995328,4.075896263,2.285151763,6.007852049,0,8.501735986,0,0.000182715,0,0,0,0,1:38:03.423,22.82787514,21.40258789
35,6178.193259,1.716164794,10/11/2018 14:43:01,5878.141754,2,1,1.472153544,4.126143932,2.405796857,6.074317415,0,8.996507804,0,0.000241295,0,0,0,0,1:42:58.156,22.84103584,21.11750221
36,6478.207615,1.799502115,10/11/2018 14:48:01,6178.15611,2,1,1.473995328,4.165733337,2.528570473,6.140271477,0,9.505717379,0,0.000119265,0,0,0,0,1:47:58.171,22.42491913,20.77523804
37,6778.222008,1.882839447,10/11/2018 14:53:01,6478.170503,2,1,1.472153544,4.187050343,2.651332422,6.163981002,0,10.01847192,0,6.0091E-05,0,0,0,0,1:52:58.185,22.60884857,21.18318367
38,6970.246879,1.936179688,10/11/2018 14:56:13,6670.195374,2,1,1.473995328,4.200145245,2.729959114,6.190994467,0,10.34818112,0,0.000120648,0,0,0,0,1:56:10.210,23.03804207,20.94192886
39,6970.250526,1.936180702,10/11/2018 14:56:13,2.15003E-06,3,1,1.473995328,4.200145245,2.729959114,6.190994467,0,10.34818112,0,0.000120648,0,0,0,0,1:56:10.214,23.03804207,20.94192886
40,6970.266192,1.936185053,10/11/2018 14:56:13,0.01566794,3,1,1.490571737,4.200449944,2.729965601,6.26107197,0,10.34820837,0,0,0,0,0,0,1:56:10.230,23.03804207,20.94192886
41,6996.017413,1.94333817,10/11/2018 14:56:39,25.76688864,3,1,1.439000726,4.200449944,2.740430006,6.044450517,0,10.39216358,0,-6.02769E-05,0,0,0,0,1:56:35.980,23.12562752,21.32802391
42,7036.410184,1.954558385,10/11/2018 14:57:20,66.15966048,3,1,1.387429714,4.200449944,2.756291926,5.827829065,0,10.45879056,0,0,0,0,0,0,1:57:16.374,23.0248909,21.07790947
43,7081.662159,1.967128378,10/11/2018 14:58:05,111.4116349,3,1,1.335858703,4.200449944,2.773423203,5.611207612,0,10.53074924,0,0,0,0,0,0,1:58:01.625,22.88916397,21.01651764
44,7128.617553,1.980171543,10/11/2018 14:58:52,158.3670289,3,1,1.284287691,4.200449944,2.79052977,5.39458616,0,10.60260446,0,0,0,0,0,0,1:58:48.580,23.11247253,21.24025726
45,7175.244802,1.993123556,10/11/2018 14:59:38,204.9942776,3,1,1.23271668,4.200145245,2.806843701,5.1775891,0,10.67113023,0,-6.03708E-05,0,0,0,0,1:59:35.208,23.11247253,20.86733437
46,7220.012579,2.00555905,10/11/2018 15:00:23,249.7620547,3,1,1.181145668,4.200754166,2.821865361,4.961702585,0,10.73422784,0,5.95391E-05,0,0,0,0,2:00:19.976,22.90232086,20.73133659
47,7264.749138,2.017985872,10/11/2018 15:01:08,294.4986139,3,1,1.129574656,4.200449944,2.836240138,4.744721802,0,10.79460818,0,0,0,0,0,0,2:01:04.712,22.98991966,20.8937397
48,7308.75123,2.030208675,10/11/2018 15:01:52,338.5007059,3,1,1.078003645,4.200449944,2.849746894,4.52810035,0,10.85134252,0,0,0,0,0,0,2:01:48.715,22.94612122,20.84983826
49,7351.972016,2.042214449,10/11/2018 15:02:35,381.7214922,3,1,1.026432633,4.200449944,2.86239973,4.311478897,0,10.90448995,0,0,0,0,0,0,2:02:31.935,23.0205574,20.700634
50,7395.458638,2.054294066,10/11/2018 15:03:19,425.2081143,3,1,0.974861681,4.200449944,2.874504639,4.094857695,0,10.95533592,0,0,0,0,0,0,2:03:15.422,22.82787514,20.80593872
51,7438.085527,2.066134869,10/11/2018 15:04:01,467.8350031,3,1,0.92329067,4.200449944,2.885759714,3.878236242,0,11.00261225,0,0,0,0,0,0,2:03:58.049,22.69213295,20.96833229
52,7480.993864,2.078053851,10/11/2018 15:04:44,510.7433398,3,1,0.871719658,4.200449944,2.896475129,3.66161479,0,11.04762186,0,0,0,0,0,0,2:04:40.957,22.69213295,21.26665306
53,7524.027178,2.090007549,10/11/2018 15:05:27,553.7766537,3,1,0.820148647,4.200449944,2.906601752,3.444993337,0,11.09015815,0,0,0,0,0,0,2:05:23.990,22.39426422,21.11750221
54,7568.685559,2.102412655,10/11/2018 15:06:12,598.4350352,3,1,0.768577635,4.200449944,2.916472238,3.228371885,0,11.13161858,0,0,0,0,0,0,2:06:08.649,22.49939156,21.22276497
55,7613.578338,2.114882872,10/11/2018 15:06:57,643.3278142,3,1,0.717006624,4.200449944,2.925746765,3.011750432,0,11.1705757,0,0,0,0,0,0,2:06:53.541,22.67897034,21.32802391
56,7659.814955,2.127726377,10/11/2018 15:07:43,689.5644313,3,1,0.665435612,4.200449944,2.934643537,2.79512898,0,11.20794623,0,0,0,0,0,0,2:07:39.778,22.49939156,21.14818954
57,7708.17666,2.141160183,10/11/2018 15:08:31,737.9261362,3,1,0.61386466,4.200449944,2.943256658,2.578507778,0,11.24412512,0,0,0,0,0,0,2:08:28.140,22.39426422,21.34122276
58,7759.710396,2.15547511,10/11/2018 15:09:23,789.4598721,3,1,0.562293649,4.200449944,2.951690475,2.361886325,0,11.27955093,0,0,0,0,0,0,2:09:19.674,22.31978607,21.490345
59,7813.244196,2.17034561,10/11/2018 15:10:16,842.9936723,3,1,0.510722637,4.200449944,2.959684929,2.145264872,0,11.3131311,0,0,0,0,0,0,2:10:13.207,22.15764618,21.47714806
60,7873.012731,2.186947981,10/11/2018 15:11:16,902.762207,3,1,0.459151626,4.200449944,2.967759899,1.92864342,0,11.34704958,0,6.09364E-05,0,0,0,0,2:11:12.976,22.24530411,21.34122276
61,7937.640806,2.204900224,10/11/2018 15:12:21,967.3902815,3,1,0.407580614,4.200449944,2.97556623,1.712021967,0,11.37983969,0,5.70181E-05,0,0,0,0,2:12:17.604,22.18398476,21.05612373
62,8010.94123,2.225261453,10/11/2018 15:13:34,1040.690706,3,1,0.356009603,4.200449944,2.983356039,1.495400515,0,11.41256042,0,0,0,0,0,0,2:13:30.905,21.82896614,21.07361031
63,8095.054621,2.248626284,10/11/2018 15:14:58,1124.804097,3,1,0.304438591,4.200449944,2.991089287,1.278779062,0,11.44504358,0,6.05584E-05,0,0,0,0,2:14:55.018,22.10949135,21.20528412
64,8193.48122,2.275967005,10/11/2018 15:16:37,1223.230695,3,1,0.252867609,4.200449944,2.998728155,1.062157735,0,11.47713017,0,0,0,0,0,0,2:16:33.445,21.8991642,21.29306412
65,8319.018499,2.310838472,10/11/2018 15:18:42,1348.767975,3,1,0.201296598,4.200449944,3.006692171,0.845536283,0,11.51058249,0,0,0,0,0,0,2:18:38.982,21.46520996,20.78417778
66,8492.917355,2.35914371,10/11/2018 15:21:36,1522.666831,3,1,0.149725586,4.200449944,3.015200288,0.62891483,0,11.54632028,0,0,0,0,0,0,2:21:32.881,20.96514893,21.25345421
67,8506.449247,2.362902569,10/11/2018 15:21:50,1536.198723,3,1,0.146041945,4.200449944,3.015762213,0.613441878,0,11.54868061,0,6.05584E-05,0,0,0,0,2:21:46.412,20.99584389,21.43327141
68,9106.462976,2.529573049,10/11/2018 15:31:50,600.0129766,4,1,0,4.177305222,3.015762213,0,0,11.54868061,0,0,0,0,0,0,2:31:46.426,21.11427879,21.40258789
69,9706.476088,2.696243358,10/11/2018 15:41:50,1200.026089,4,1,0,4.171823978,3.015762213,0,0,11.54868061,0,0,0,0,0,0,2:41:46.440,20.94754219,21.01198769
70,10306.4892,2.862913667,10/11/2018 15:51:50,1800.039203,4,1,0,4.168778419,3.015762213,0,0,11.54868061,0,0,0,0,0,0,2:51:46.452,21.25893974,21.39803505
71,10906.50242,3.029584006,10/11/2018 16:01:50,2400.052423,4,1,0,4.167255878,3.015762213,0,0,11.54868061,0,0,0,0,0,0,3:01:46.465,29.39039612,38.44823837
72,11506.51575,3.196254376,10/11/2018 16:11:50,3000.065753,4,1,0,4.166342258,3.015762213,0,0,11.54868061,0,0,0,0,0,0,3:11:46.478,48.37322235,56.43190002
73,12106.52864,3.362924623,10/11/2018 16:21:50,3600.078645,4,1,0,4.162078857,3.015762213,0,0,11.54868061,0,0,0,0,0,0,3:21:46.492,56.32698059,58.64482498
74,12706.54121,3.52959478,10/11/2018 16:31:50,4200.091208,4,1,0,4.158424377,3.015762213,0,0,11.54868061,0,0,0,0,0,0,3:31:46.505,59.78392029,60.0750351
75,13306.55364,3.696264901,10/11/2018 16:41:50,4800.103643,4,1,0,4.155988216,3.015762213,0,0,11.54868061,0,0,0,0,0,0,3:41:46.517,60.77571487,60.1993866
76,13906.56595,3.862934987,10/11/2018 16:51:50,5400.115955,4,1,0,4.153856277,3.015762213,0,0,11.54868061,0,0,0,0,0,0,3:51:46.530,61.15008545,60.28472137
77,14506.57828,4.029605077,10/11/2018 17:01:50,6000.128279,4,1,0,4.152029514,3.015762213,0,0,11.54868061,0,-6.00905E-05,0,0,0,0,4:01:46.540,61.26134872,60.39609909
78,15106.59053,4.196275147,10/11/2018 17:11:50,6600.14053,4,1,0,4.150811195,3.015762213,0,0,11.54868061,0,0,0,0,0,0,4:11:46.554,61.11680984,60.10683823
79,15706.46217,4.362906157,10/11/2018 17:21:50,7200.012167,4,1,0,4.149897575,3.015762213,0,0,11.54868061,0,0,0,0,0,0,4:21:46.426,61.1890831,60.17915726
80,15706.47796,4.362910545,10/11/2018 17:21:50,0.015644949,5,1,-2.944534779,4.047879696,3.015762213,-11.91912254,1.27964E-05,11.54868061,5.17984E-05,0,0,0,0,0,4:21:46.442,61.1890831,60.25147629
81,15706.99361,4.363053781,10/11/2018 17:21:51,0.531292556,5,1,-2.944534779,4.044225216,3.015762213,-11.9083618,0.000396206,11.54868061,0.001602918,-0.000730896,0,0,0,0,4:21:46.957,61.10018539,60.16254425
82,15707.49362,4.363192673,10/11/2018 17:21:51,1.031303519,5,1,-2.944534779,4.042093277,3.015762213,-11.90208423,0.000792583,11.54868061,0.003205514,-0.001157284,0,0,0,0,4:21:47.458,61.24834824,60.31076431
83,15707.99364,4.363331565,10/11/2018 17:21:52,1.531318387,5,1,-2.944534779,4.040570736,3.015762213,-11.89760106,0.001214357,11.54868061,0.00491008,-0.001461792,0,0,0,0,4:21:47.957,61.24834824,60.31076431
84,15708.50927,4.363474798,10/11/2018 17:21:52,2.046953839,5,1,-2.946376562,4.039048195,3.015762213,-11.90055693,0.001636238,11.54868061,0.006614477,-0.0017663,0,0,0,0,4:21:48.472,61.11680984,60.25147629
85,15709.00928,4.36361369,10/11/2018 17:21:53,2.546965711,5,1,-2.944534779,4.038134575,3.015762213,-11.8904277,0.002032522,11.54868061,0.00821493,-0.001949024,0,0,0,0,4:21:48.973,60.98526764,60.11986542
86,15709.50933,4.363752593,10/11/2018 17:21:53,3.047014845,5,1,-2.946376562,4.037220955,3.015762213,-11.8951732,0.002454394,11.54868061,0.009918323,-0.002131748,0,0,0,0,4:21:49.472,61.15944672,60.07718658
87,15710.02499,4.36389583,10/11/2018 17:21:54,3.562670817,5,1,-2.944534779,4.036002636,3.015762213,-11.88415013,0.002914514,11.54868061,0.011775599,-0.002375412,0,0,0,0,4:21:49.989,61.1890831,60.17915726
88,15710.54064,4.364039066,10/11/2018 17:21:54,4.078319319,5,1,-2.944534779,4.035089016,3.015762213,-11.88145994,0.003336276,11.54868061,0.01347767,-0.002558136,0,0,0,0,4:21:50.504,61.11680984,60.10683823
89,15711.04074,4.364177982,10/11/2018 17:21:55,4.578418178,5,1,-2.944534779,4.034175396,3.015762213,-11.87876976,0.003694122,11.54868061,0.014921521,-0.00274086,0,0,0,0,4:21:51.003,61.1890831,60.17915726
90,15711.55628,4.364321188,10/11/2018 17:21:55,5.093958368,5,1,-2.944534779,4.033566475,3.015762213,-11.87697677,0.004154202,11.54868061,0.016777463,-0.002723627,0,0,0,0,4:21:51.520,61.15944672,60.22182846
91,15712.05634,4.364460093,10/11/2018 17:21:56,5.594018027,5,1,-2.946376562,4.032652855,3.015762213,-11.88171385,0.004576078,11.54868061,0.018478966,-0.002264821,0,0,0,0,4:21:52.019,61.05754471,60.11986542
92,15712.57199,4.36460333,10/11/2018 17:21:56,6.109668204,5,1,-2.944534779,4.032348156,3.015762213,-11.87338938,0.004934,11.54868061,0.019922311,-0.001924891,0,0,0,0,4:21:52.535,61.05754471,60.19218826
93,15713.08753,4.364746536,10/11/2018 17:21:57,6.625211689,5,1,-2.944534779,4.031435013,3.015762213,-11.8707006,0.005381314,11.54868061,0.021725817,-0.001821403,0,0,0,0,4:21:53.050,61.1890831,60.25147629
94,15713.58761,4.364885447,10/11/2018 17:21:57,7.125289508,5,1,-2.944534779,4.030521393,3.015762213,-11.86801042,0.005815916,11.54868061,0.023477674,-0.001668786,0,0,0,0,4:21:53.551,61.11680984,60.10683823
95,15714.08764,4.365024345,10/11/2018 17:21:58,7.625322051,5,1,-2.944534779,4.030216694,3.015762213,-11.86711322,0.006186639,11.54868061,0.024971847,-0.001522588,0,0,0,0,4:21:54.051,61.1890831,60.10683823
96,15714.58769,4.365163248,10/11/2018 17:21:58,8.125374989,5,1,-2.944534779,4.029607773,3.015762213,-11.86532023,0.00653173,11.54868061,0.026362515,-0.001563963,0,0,0,0,4:21:54.550,60.97226334,60.25147629
97,15715.08773,4.365302148,10/11/2018 17:21:59,8.625413072,5,1,-2.944534779,4.028998375,3.015762213,-11.86352584,0.007055756,11.54868061,0.028473953,-0.001383491,0,0,0,0,4:21:55.051,61.11680984,60.10683823
98,15715.60337,4.365445381,10/11/2018 17:21:59,9.141052114,5,1,-2.944534779,4.028389454,3.015762213,-11.86173285,0.007477602,11.54868061,0.030173463,-0.001323309,0,0,0,0,4:21:55.566,61.08717728,60.36645889
99,15716.119,4.365588611,10/11/2018 17:22:00,9.656681011,5,1,-2.944534779,4.027780533,3.015762213,-11.85993986,0.007835445,11.54868061,0.031614889,-0.001263138,0,0,0,0,4:21:56.082,61.1890831,60.17915726
100,15716.61901,4.365727502,10/11/2018 17:22:00,10.15668768,5,1,-2.944534779,4.027171135,3.015762213,-11.85814547,0.008295551,11.54868061,0.03346796,-0.001263224,0,0,0,0,4:21:56.582,61.1890831,60.25147629
101,15717.11904,4.365866401,10/11/2018 17:22:01,10.65672457,5,1,-2.944534779,4.026866913,3.015762213,-11.85724967,0.008717403,11.54868061,0.035166711,-0.001142855,0,0,0,0,4:21:57.083,61.05754471,60.11986542
102,15717.63469,4.366009635,10/11/2018 17:22:01,11.17236726,5,1,-2.944534779,4.026257515,3.015762213,-11.85545528,0.0091136,11.54868061,0.036761961,-0.001191994,0,0,0,0,4:21:57.598,61.1890831,60.17915726
103,15718.13469,4.366148524,10/11/2018 17:22:02,11.6723691,5,1,-2.946376562,4.025648594,3.015762213,-11.86107666,0.009535435,11.54868061,0.03846023,-0.00113941,0,0,0,0,4:21:58.097,61.08717728,60.22182846
104,15718.63472,4.366287422,10/11/2018 17:22:02,12.17240188,5,1,-2.944534779,4.025039673,3.015762213,-11.8518693,0.009931716,11.54868061,0.040055422,-0.001089483,0,0,0,0,4:21:58.598,61.05754471,60.19218826
105,15719.13476,4.366426323,10/11/2018 17:22:03,12.67244627,5,1,-2.944534779,4.024734974,3.015762213,-11.85097211,0.010353513,11.54868061,0.041753124,-0.001032146,0,0,0,0,4:21:59.098,61.1890831,60.25147629
106,15719.63477,4.366565213,10/11/2018 17:22:03,13.17244864,5,1,-2.944534779,4.024430752,3.015762213,-11.85007631,0.010749773,11.54868061,0.043347858,-0.000974431,0,0,0,0,4:21:59.597,61.23171616,59.93254471
107,15720.13479,4.366704109,10/11/2018 17:22:04,13.67247588,5,1,-2.944534779,4.023821354,3.015762213,-11.84828192,0.011171545,11.54868061,0.04504508,-0.001028928,0,0,0,0,4:22:00.098,61.10380936,60.16613007
108,15720.63483,4.366843009,10/11/2018 17:22:04,14.17251384,5,1,-2.944534779,4.023517132,3.015762213,-11.84738613,0.011529414,11.54868061,0.046485011,-0.001028924,0,0,0,0,4:22:00.597,61.1890831,60.17915726
109,15721.13484,4.366981901,10/11/2018 17:22:05,14.67252557,5,1,-2.944534779,4.022907734,3.015762213,-11.84559173,0.011989549,11.54868061,0.048336239,-0.000959519,0,0,0,0,4:22:01.098,61.05754471,60.11986542
110,15721.63489,4.367120804,10/11/2018 17:22:05,15.17257505,5,1,-2.944534779,4.022603512,3.015762213,-11.84469594,0.012411295,11.54868061,0.050032756,-0.000907806,0,0,0,0,4:22:01.598,61.1890831,60.10683823
111,15722.1505,4.367264028,10/11/2018 17:22:06,15.68818217,5,1,-2.944534779,4.021994114,3.015762213,-11.84290155,0.01278204,11.54868061,0.051524001,-0.00090509,0,0,0,0,4:22:02.113,61.33361435,60.25147629
112,15722.65056,4.367402934,10/11/2018 17:22:06,16.18824496,5,1,-2.944534779,4.021689892,3.015762213,-11.84200576,0.013242277,11.54868061,0.053374974,-0.000905003,0,0,0,0,4:22:02.615,61.12981415,60.33681488
113,15723.16622,4.367546172,10/11/2018 17:22:07,16.70389991,5,1,-2.944534779,4.021080494,3.015762213,-11.84021136,0.013664045,11.54868061,0.05507109,-0.000905091,0,0,0,0,4:22:03.130,61.1890831,60.10683823
114,15723.68182,4.367689394,10/11/2018 17:22:07,17.21949988,5,1,-2.944534779,4.020776272,3.015762213,-11.83931557,0.014060236,11.54868061,0.056664171,-0.000844722,0,0,0,0,4:22:03.646,61.12981415,60.04754639
115,15724.18195,4.367828319,10/11/2018 17:22:08,17.71962989,5,1,-2.944534779,4.020776272,3.015762213,-11.83931557,0.014482081,11.54868061,0.058360269,-0.000784344,0,0,0,0,4:22:04.146,61.02790833,60.3071785
116,15724.6975,4.367971529,10/11/2018 17:22:08,18.23518491,5,1,-2.944534779,4.020167351,3.015762213,-11.83752258,0.01483995,11.54868061,0.05979901,-0.000852633,0,0,0,0,4:22:04.661,61.12981415,60.04754639
117,15725.19754,4.368110429,10/11/2018 17:22:09,18.73522452,5,1,-2.944534779,4.019557953,3.015762213,-11.83572819,0.015300083,11.54868061,0.061648699,-0.00084471,0,0,0,0,4:22:05.161,61.11680984,60.10683823
118,15725.69756,4.368249321,10/11/2018 17:22:09,19.23523851,5,1,-2.944534779,4.019253731,3.015762213,-11.83483239,0.015721907,11.54868061,0.063344216,-0.000791704,0,0,0,0,4:22:05.661,61.12981415,60.33681488
119,15726.1976,4.368388222,10/11/2018 17:22:10,19.7352822,5,1,-2.944534779,4.018949032,3.015762213,-11.8339352,0.016079816,11.54868061,0.064782716,-0.000791707,0,0,0,0,4:22:06.161,61.10018539,60.16254425
120,15726.71513,4.368531982,10/11/2018 17:22:10,20.25281551,5,1,-2.944534779,4.018644333,3.015762213,-11.833038,0.01653994,11.54868061,0.066631886,-0.000784444,0,0,0,0,4:22:06.678,61.15944672,60.22182846
121,15727.2289,4.368674693,10/11/2018 17:22:11,20.76657713,5,1,-2.942692757,4.018340111,3.015762213,-11.82474034,0.016936222,11.54868061,0.068224343,-0.000719524,0,0,0,0,4:22:07.192,61.1890831,60.25147629
122,15727.72892,4.368813588,10/11/2018 17:22:11,21.2665978,5,1,-2.944534779,4.018035412,3.015762213,-11.83124501,0.017358074,11.54868061,0.069919397,-0.000726324,0,0,0,0,4:22:07.693,61.1890831,60.25147629
123,15728.22893,4.368952482,10/11/2018 17:22:12,21.76661633,5,1,-2.946376562,4.017730713,3.015762213,-11.83774761,0.017754393,11.54868061,0.071511715,-0.000669913,0,0,0,0,4:22:08.192,61.20208359,60.19218826
124,15728.72895,4.369091374,10/11/2018 17:22:12,22.26662985,5,1,-2.944534779,4.017121792,3.015762213,-11.82855483,0.018176163,11.54868061,0.073206169,-0.000726323,0,0,0,0,4:22:08.693,61.05754471,60.04754639
125,15729.22896,4.369230265,10/11/2018 17:22:13,22.76663729,5,1,-2.944534779,4.017121792,3.015762213,-11.82855483,0.018597991,11.54868061,0.074900658,-0.000726324,0,0,0,0,4:22:09.192,61.20208359,60.19218826
126,15729.72899,4.369369163,10/11/2018 17:22:13,23.26666718,5,1,-2.944534779,4.016817093,3.015762213,-11.82765763,0.018994169,11.54868061,0.076492029,-0.000659719,0,0,0,0,4:22:09.692,61.05754471,60.04754639
127,15730.229,4.369508056,10/11/2018 17:22:14,23.76668251,5,1,-2.944534779,4.016208172,3.015762213,-11.82586464,0.019415979,11.54868061,0.078186215,-0.000665774,0,0,0,0,4:22:10.193,61.21871185,60.28111649
